Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_9040_CEI130A_ATV", 13.8, 1,    6341.92,   -3.4,   0.79598, 2,    6341.91, -123.4,   0.79598, 3,    6341.91,  116.6,   0.79598
"SCN_CN15_421213_CEI", 13.8, 1,    6341.92,   -3.4,   0.79598, 2,    6341.91, -123.4,   0.79598, 3,    6341.91,  116.6,   0.79598
"SCN_CN15_421218_CEI", 13.8, 1,    6348.58,   -3.4,   0.79682, 2,    6348.57, -123.4,   0.79682, 3,    6348.58,  116.6,   0.79682
"SCN_CN15_9353_CEI065", 13.8, 1,    6348.58,   -3.4,   0.79682, 2,    6348.57, -123.4,   0.79682, 3,    6348.58,  116.6,   0.79682
"SCN_CN15_421219_CEI", 13.8, 1,    6348.58,   -3.4,   0.79682, 2,    6348.57, -123.4,   0.79682, 3,    6348.58,  116.6,   0.79682
"CN_ALCN15", 13.8, 1,    6348.58,   -3.4,   0.79682, 2,    6348.57, -123.4,   0.79682, 3,    6348.58,  116.6,   0.79682
"SCN_CN15_421227_CEI", 13.8, 1,    5915.09,   -4.3,   0.74241, 2,    5915.07, -124.3,   0.74241, 3,    5915.08,  115.7,   0.74241
"SCN_CN15_9006_CEIRJ013_ATV", 13.8, 1,    5915.09,   -4.3,   0.74241, 2,    5915.07, -124.3,   0.74241, 3,    5915.08,  115.7,   0.74241
"SCN_CN15_9067_CEIRJ006_ATV", 13.8, 1,    5918.48,   -4.3,   0.74283, 2,    5918.47, -124.3,   0.74283, 3,    5918.47,  115.7,   0.74283
"SCN_CN15_9064_CEIRJ006_ATV", 13.8, 1,    5918.48,   -4.3,   0.74283, 2,    5918.47, -124.3,   0.74283, 3,    5918.47,  115.7,   0.74283
"SCN_CN15_421241_CEI", 13.8, 1,    5918.48,   -4.3,   0.74283, 2,    5918.47, -124.3,   0.74283, 3,    5918.47,  115.7,   0.74283
"SCN_CN15_9068_CEIRJ006_ATV", 13.8, 1,    5918.48,   -4.3,   0.74283, 2,    5918.47, -124.3,   0.74283, 3,    5918.47,  115.7,   0.74283
"SCN_CN15_9050_CEI160_ATV", 13.8, 1,    7064.96,   -2.0,   0.88673, 2,    7064.95, -122.0,   0.88673, 3,    7064.95,  118.0,   0.88673
"SCN_CN15_9014_CEI077_ATV", 13.8, 1,    7065.77,   -2.0,   0.88683, 2,    7065.77, -122.0,   0.88683, 3,    7065.77,  118.0,   0.88683
"SCN_CN15_9052_CEI160_ATV", 13.8, 1,    7064.96,   -2.0,   0.88673, 2,    7064.95, -122.0,   0.88673, 3,    7064.95,  118.0,   0.88673
"SCN_CN15_421244_CEI", 13.8, 1,    7064.18,   -2.0,   0.88663, 2,    7064.18, -122.0,   0.88663, 3,    7064.18,  118.0,   0.88663
"SCN_CN15_421245_CEI", 13.8, 1,    7063.38,   -2.0,   0.88653, 2,    7063.38, -122.0,   0.88653, 3,    7063.38,  118.0,   0.88653
"SCN_CN15_9005_CEIRJ012_ATV_S", 13.8, 1,    7062.62,   -2.0,   0.88644, 2,    7062.61, -122.0,   0.88643, 3,    7062.61,  118.0,   0.88643
"SCN_CN15_9024_CEI167_ATV", 13.8, 1,    7100.25,   -2.0,   0.89116, 2,    7100.24, -122.0,   0.89116, 3,    7100.25,  118.0,   0.89116
"SCN_CN15_9025_CEI167_ATV", 13.8, 1,    7100.25,   -2.0,   0.89116, 2,    7100.24, -122.0,   0.89116, 3,    7100.25,  118.0,   0.89116
"SCN_CN15_9002_CEIRJ013_ATV", 13.8, 1,    7100.25,   -2.0,   0.89116, 2,    7100.24, -122.0,   0.89116, 3,    7100.25,  118.0,   0.89116
"SCN_CN15_9037_CEI77A_ATV", 13.8, 1,    7116.84,   -2.0,   0.89324, 2,    7116.84, -122.0,   0.89324, 3,    7116.84,  118.0,   0.89324
"SCN_CN15_9035_CEIRJ006_ATV", 13.8, 1,    7116.84,   -2.0,   0.89324, 2,    7116.84, -122.0,   0.89324, 3,    7116.84,  118.0,   0.89324
"SCN_CN15_9036_CEIRJ006_ATV", 13.8, 1,    7116.84,   -2.0,   0.89324, 2,    7116.84, -122.0,   0.89324, 3,    7116.84,  118.0,   0.89324
"SCN_CN15_9105_CEI201_ATV", 13.8, 1,    6027.42,   -4.1,   0.75651, 2,    6027.41, -124.1,   0.75651, 3,    6027.41,  115.9,   0.75651
"SCN_CN15_9102_CEI201_ATV_S", 13.8, 1,    6027.32,   -4.1,   0.75649, 2,     6027.3, -124.1,   0.75649, 3,    6027.31,  115.9,   0.75649
"SCN_CN15_9017_CEI201_ATV", 13.8, 1,    5803.99,   -5.1,   0.72846, 2,    5803.98, -125.1,   0.72846, 3,    5803.98,  114.9,   0.72846
"SCN_CN15_9019_CEI201_ATV", 13.8, 1,    5804.14,   -5.1,   0.72848, 2,    5804.12, -125.1,   0.72848, 3,    5804.13,  114.9,   0.72848
"SCN_CN15_9019_CEI134C_ATV", 13.8, 1,    5873.77,   -4.8,   0.73722, 2,    5873.76, -124.8,   0.73722, 3,    5873.76,  115.2,   0.73722
"SCN_CN15_9020_CEI134C_ATV", 13.8, 1,    5873.75,   -4.8,   0.73722, 2,    5873.74, -124.8,   0.73722, 3,    5873.74,  115.2,   0.73722
"SCN_CN15_9022_CEI134C_ATV", 13.8, 1,    5873.54,   -4.8,   0.73719, 2,    5873.53, -124.8,   0.73719, 3,    5873.53,  115.2,   0.73719
"SCN_CN15_9021_CEI134C_ATV", 13.8, 1,    5873.49,   -4.8,   0.73719, 2,    5873.47, -124.8,   0.73719, 3,    5873.48,  115.2,   0.73719
"SCN_CN15_9023_CEI134C_ATV", 13.8, 1,    5873.45,   -4.8,   0.73718, 2,    5873.44, -124.8,   0.73718, 3,    5873.44,  115.2,   0.73718
"SCN_CN15_9034_CEI134C_ATV", 13.8, 1,    5873.39,   -4.8,   0.73717, 2,    5873.38, -124.8,   0.73717, 3,    5873.38,  115.2,   0.73717
"SCN_CN15_9035_CEI134C_ATV", 13.8, 1,    5873.34,   -4.8,   0.73717, 2,    5873.32, -124.8,   0.73717, 3,    5873.33,  115.2,   0.73717
"SCN_CN15_9036_CEI134C_ATV", 13.8, 1,    5873.29,   -4.8,   0.73716, 2,    5873.28, -124.8,   0.73716, 3,    5873.28,  115.2,   0.73716
"SCN_CN15_9024_CEI134B_ATV", 13.8, 1,    5877.43,   -4.7,   0.73768, 2,    5877.42, -124.7,   0.73768, 3,    5877.42,  115.3,   0.73768
"SCN_CN15_9027_CEI134B_ATV", 13.8, 1,     5877.4,   -4.7,   0.73768, 2,    5877.38, -124.7,   0.73768, 3,    5877.39,  115.3,   0.73768
"SCN_CN15_9026_CEI134B_ATV", 13.8, 1,    5877.38,   -4.7,   0.73768, 2,    5877.37, -124.7,   0.73767, 3,    5877.37,  115.3,   0.73767
"SCN_CN15_9028_CEI134B_ATV", 13.8, 1,    5877.37,   -4.7,   0.73767, 2,    5877.35, -124.7,   0.73767, 3,    5877.36,  115.3,   0.73767
"SCN_CN15_9011_CEI134_ATV", 13.8, 1,    5895.75,   -4.7,   0.73998, 2,    5895.73, -124.7,   0.73998, 3,    5895.74,  115.3,   0.73998
"SCN_CN15_9009_CEI134A_ATV", 13.8, 1,    5894.92,   -4.7,   0.73988, 2,    5894.91, -124.7,   0.73988, 3,    5894.91,  115.3,   0.73988
"SCN_CN15_9002_CEI134_ATV", 13.8, 1,    5897.76,   -4.7,   0.74023, 2,    5897.74, -124.7,   0.74023, 3,    5897.75,  115.3,   0.74023
"SCN_CN15_9003_CEI134_ATV", 13.8, 1,    5897.78,   -4.7,   0.74024, 2,    5897.77, -124.7,   0.74023, 3,    5897.77,  115.3,   0.74023
"SCN_CN15_9101_CEI109", 13.8, 1,    5900.64,   -4.7,   0.74059, 2,    5900.63, -124.7,   0.74059, 3,    5900.63,  115.3,   0.74059
"SCN_CN15_9102_CEI109", 13.8, 1,     5900.6,   -4.7,   0.74059, 2,    5900.59, -124.7,   0.74059, 3,    5900.59,  115.3,   0.74059
"SCN_CN15_9103_CEI109", 13.8, 1,    5900.56,   -4.7,   0.74059, 2,    5900.55, -124.7,   0.74058, 3,    5900.55,  115.3,   0.74058
"SCN_CN15_9104_CEI109", 13.8, 1,    5900.53,   -4.7,   0.74058, 2,    5900.52, -124.7,   0.74058, 3,    5900.52,  115.3,   0.74058
"SCN_CN15_9105_CEI109", 13.8, 1,     5900.5,   -4.7,   0.74058, 2,    5900.49, -124.7,   0.74058, 3,    5900.49,  115.3,   0.74058
"SCN_CN15_9106_CEI109", 13.8, 1,    5900.47,   -4.7,   0.74057, 2,    5900.46, -124.7,   0.74057, 3,    5900.46,  115.3,   0.74057
"SCN_CN15_9108_CEI109", 13.8, 1,    5900.44,   -4.7,   0.74057, 2,    5900.43, -124.7,   0.74057, 3,    5900.43,  115.3,   0.74057
"SCN_CN15_9109_CEI109", 13.8, 1,     5900.4,   -4.7,   0.74057, 2,    5900.39, -124.7,   0.74056, 3,    5900.39,  115.3,   0.74056
"SCN_CN15_9110_CEI109", 13.8, 1,    5900.37,   -4.7,   0.74056, 2,    5900.36, -124.7,   0.74056, 3,    5900.36,  115.3,   0.74056
"SCN_CN15_9111_CEI109", 13.8, 1,    5900.34,   -4.7,   0.74056, 2,    5900.33, -124.7,   0.74056, 3,    5900.33,  115.3,   0.74056
"SCN_CN15_9112_CEI109", 13.8, 1,    5900.33,   -4.7,   0.74056, 2,    5900.31, -124.7,   0.74055, 3,    5900.32,  115.3,   0.74055
"SCN_CN15_9113_CEI109", 13.8, 1,     5900.3,   -4.7,   0.74055, 2,    5900.29, -124.7,   0.74055, 3,    5900.29,  115.3,   0.74055
"SCN_CN15_9114_CEI109", 13.8, 1,    5900.27,   -4.7,   0.74055, 2,    5900.26, -124.7,   0.74055, 3,    5900.26,  115.3,   0.74055
"SCN_CN15_9115_CEI109", 13.8, 1,    5900.21,   -4.7,   0.74054, 2,     5900.2, -124.7,   0.74054, 3,     5900.2,  115.3,   0.74054
"SCN_CN15_9116_CEI109", 13.8, 1,    5900.19,   -4.7,   0.74054, 2,    5900.17, -124.7,   0.74054, 3,    5900.18,  115.3,   0.74054
"SCN_CN15_9010_CEI120", 13.8, 1,    5958.41,   -4.5,   0.74785, 2,     5958.4, -124.5,   0.74784, 3,     5958.4,  115.5,   0.74784
"SCN_CN15_9011_CEI120", 13.8, 1,    5960.41,   -4.5,    0.7481, 2,     5960.4, -124.5,    0.7481, 3,     5960.4,  115.5,    0.7481
"SCN_CN15_9045_CEI130_ATV", 13.8, 1,    6031.63,   -4.2,   0.75704, 2,    6031.62, -124.2,   0.75703, 3,    6031.62,  115.8,   0.75703
"SCN_CN15_9044_CEI130_ATV", 13.8, 1,    6031.62,   -4.2,   0.75703, 2,    6031.61, -124.2,   0.75703, 3,    6031.62,  115.8,   0.75703
"SCN_CN15_9043_CEI130_ATV", 13.8, 1,    6031.55,   -4.2,   0.75703, 2,    6031.54, -124.2,   0.75702, 3,    6031.54,  115.8,   0.75702
"SCN_CN15_9014_CEI69B", 13.8, 1,     6158.9,   -3.8,   0.77301, 2,    6158.89, -123.8,   0.77301, 3,    6158.89,  116.2,   0.77301
"SCN_CN15_9015_CEI69B", 13.8, 1,    6159.65,   -3.8,    0.7731, 2,    6159.64, -123.8,    0.7731, 3,    6159.64,  116.2,    0.7731
"SCN_CN15_9559_CEI109", 13.8, 1,    5891.06,   -4.8,   0.73939, 2,    5891.05, -124.8,   0.73939, 3,    5891.06,  115.2,   0.73939
"SCN_CN15_9570_CEI109", 13.8, 1,    5891.06,   -4.8,   0.73939, 2,    5891.04, -124.8,   0.73939, 3,    5891.05,  115.2,   0.73939
"SCN_CN15_9558_CEI109", 13.8, 1,    5896.51,   -4.7,   0.74008, 2,     5896.5, -124.7,   0.74007, 3,     5896.5,  115.3,   0.74008
"SCN_CN15_9560_CEI109", 13.8, 1,    5887.05,   -4.8,   0.73889, 2,    5887.04, -124.8,   0.73889, 3,    5887.04,  115.2,   0.73889
"SCN_CN15_9555_CEI109", 13.8, 1,    5902.77,   -4.7,   0.74086, 2,    5902.76, -124.7,   0.74086, 3,    5902.76,  115.3,   0.74086
"SCN_CN15_9552_CEI109", 13.8, 1,    5907.39,   -4.7,   0.74144, 2,    5907.38, -124.7,   0.74144, 3,    5907.38,  115.3,   0.74144
"SCN_CN15_9550_CEI109", 13.8, 1,    5911.42,   -4.7,   0.74195, 2,    5911.41, -124.7,   0.74195, 3,    5911.41,  115.3,   0.74195
"SCN_CN15_9548_CEI109", 13.8, 1,    5915.29,   -4.7,   0.74243, 2,    5915.27, -124.7,   0.74243, 3,    5915.28,  115.3,   0.74243
"SCN_CN15_9017_CEI109", 13.8, 1,    5920.56,   -4.6,   0.74309, 2,    5920.55, -124.6,   0.74309, 3,    5920.55,  115.4,   0.74309
"SCN_CN15_9548_CEI109_S", 13.8, 1,    5915.29,   -4.7,   0.74243, 2,    5915.27, -124.7,   0.74243, 3,    5915.28,  115.3,   0.74243
"SCN_CN15_9016_CEI109", 13.8, 1,    5920.45,   -4.6,   0.74308, 2,    5920.43, -124.6,   0.74308, 3,    5920.44,  115.4,   0.74308
"SCN_CN15_9014_CEI109", 13.8, 1,    5920.28,   -4.7,   0.74306, 2,    5920.27, -124.7,   0.74306, 3,    5920.28,  115.3,   0.74306
"SCN_CN15_9013_CEI109", 13.8, 1,    5920.21,   -4.7,   0.74305, 2,     5920.2, -124.7,   0.74305, 3,     5920.2,  115.3,   0.74305
"SCN_CN15_9012_CEI109", 13.8, 1,     5920.1,   -4.7,   0.74304, 2,    5920.09, -124.7,   0.74304, 3,    5920.09,  115.3,   0.74304
"SCN_CN15_9008_CEI109", 13.8, 1,    5920.02,   -4.7,   0.74303, 2,       5920, -124.7,   0.74303, 3,    5920.01,  115.3,   0.74303
"SCN_CN15_9009_CEI109", 13.8, 1,    5919.97,   -4.7,   0.74302, 2,    5919.96, -124.7,   0.74302, 3,    5919.96,  115.3,   0.74302
"SCN_CN15_9010_CEI109", 13.8, 1,    5919.93,   -4.7,   0.74302, 2,    5919.92, -124.7,   0.74301, 3,    5919.92,  115.3,   0.74302
"SCN_CN15_9011_CEI109", 13.8, 1,    5919.89,   -4.7,   0.74301, 2,    5919.88, -124.7,   0.74301, 3,    5919.88,  115.3,   0.74301
"SCN_CN15_9547_CEI109", 13.8, 1,    5915.22,   -4.7,   0.74242, 2,     5915.2, -124.7,   0.74242, 3,    5915.21,  115.3,   0.74242
"SCN_CN15_9007_CEI109", 13.8, 1,    5919.98,   -4.7,   0.74302, 2,    5919.97, -124.7,   0.74302, 3,    5919.97,  115.3,   0.74302
"SCN_CN15_9006_CEI109", 13.8, 1,    5919.96,   -4.7,   0.74302, 2,    5919.95, -124.7,   0.74302, 3,    5919.95,  115.3,   0.74302
"SCN_CN15_9005_CEI109", 13.8, 1,    5919.93,   -4.7,   0.74302, 2,    5919.92, -124.7,   0.74301, 3,    5919.92,  115.3,   0.74301
"SCN_CN15_9004_CEI109", 13.8, 1,    5919.91,   -4.7,   0.74301, 2,     5919.9, -124.7,   0.74301, 3,     5919.9,  115.3,   0.74301
"SCN_CN15_9002_CEI109", 13.8, 1,    6049.01,   -4.1,   0.75922, 2,       6049, -124.1,   0.75922, 3,       6049,  115.9,   0.75922
"SCN_CN15_9003_CEI109", 13.8, 1,    6049.01,   -4.1,   0.75922, 2,       6049, -124.1,   0.75922, 3,       6049,  115.9,   0.75922
"SCN_CN15_9001_CEI109", 13.8, 1,    6049.01,   -4.1,   0.75922, 2,       6049, -124.1,   0.75922, 3,       6049,  115.9,   0.75922
"SCN_CN15_9122_CEI201_ATV", 13.8, 1,    6049.01,   -4.1,   0.75922, 2,       6049, -124.1,   0.75922, 3,       6049,  115.9,   0.75922
"SCN_CN15_9241_CEI109", 13.8, 1,    5839.93,   -5.0,   0.73297, 2,    5839.91, -125.0,   0.73297, 3,    5839.92,  115.0,   0.73297
"SCN_CN15_9204_CEI109", 13.8, 1,    5839.93,   -5.0,   0.73298, 2,    5839.92, -125.0,   0.73297, 3,    5839.93,  115.0,   0.73297
"SCN_CN15_9242_CEI109", 13.8, 1,    5839.92,   -5.0,   0.73297, 2,     5839.9, -125.0,   0.73297, 3,    5839.91,  115.0,   0.73297
"SCN_CN15_9243_CEI109", 13.8, 1,     5839.9,   -5.0,   0.73297, 2,    5839.89, -125.0,   0.73297, 3,     5839.9,  115.0,   0.73297
"SCN_CN15_9244_CEI109", 13.8, 1,    5839.89,   -5.0,   0.73297, 2,    5839.88, -125.0,   0.73297, 3,    5839.88,  115.0,   0.73297
