Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_421176_CEI", 13.8, 1,    6677.61,   -3.1,   0.83811, 2,     6677.6, -123.1,   0.83811, 3,    6677.61,  116.9,   0.83811
"SCN_CN15_421177_CEI", 13.8, 1,    6677.61,   -3.1,   0.83811, 2,     6677.6, -123.1,   0.83811, 3,    6677.61,  116.9,   0.83811
"SCN_CN15_421178_CEI", 13.8, 1,    6677.61,   -3.1,   0.83811, 2,     6677.6, -123.1,   0.83811, 3,    6677.61,  116.9,   0.83811
"SCN_CN15_421179_CEI", 13.8, 1,     6691.1,   -3.0,   0.83981, 2,    6691.09, -123.0,   0.83981, 3,     6691.1,  117.0,   0.83981
"SCN_CN15_9047_CEI130_ATV", 13.8, 1,    6709.92,   -3.0,   0.84217, 2,    6709.91, -123.0,   0.84217, 3,    6709.92,  117.0,   0.84217
"SCN_CN15_421180_CEI", 13.8, 1,    6709.92,   -3.0,   0.84217, 2,    6709.91, -123.0,   0.84217, 3,    6709.92,  117.0,   0.84217
"SCN_CN15_9037_CEI130_ATV", 13.8, 1,    6742.29,   -2.8,   0.84623, 2,    6742.28, -122.8,   0.84623, 3,    6742.28,  117.2,   0.84623
"SCN_CN15_9047_CEI130_ATV_S", 13.8, 1,    6709.92,   -3.0,   0.84217, 2,    6709.91, -123.0,   0.84217, 3,    6709.92,  117.0,   0.84217
"SCN_CN15_421181_CEI", 13.8, 1,    6749.17,   -2.8,   0.84709, 2,    6749.15, -122.8,   0.84709, 3,    6749.16,  117.2,   0.84709
"SCN_CN15_9040_CEI130_ATV", 13.8, 1,    6749.17,   -2.8,   0.84709, 2,    6749.15, -122.8,   0.84709, 3,    6749.16,  117.2,   0.84709
"SCN_CN15_421182_CEI", 13.8, 1,    6749.17,   -2.8,   0.84709, 2,    6749.15, -122.8,   0.84709, 3,    6749.16,  117.2,   0.84709
"SCN_CN15_421183_CEI", 13.8, 1,    6749.17,   -2.8,   0.84709, 2,    6749.15, -122.8,   0.84709, 3,    6749.16,  117.2,   0.84709
"SCN_CN15_421184_CEI", 13.8, 1,    6749.17,   -2.8,   0.84709, 2,    6749.15, -122.8,   0.84709, 3,    6749.16,  117.2,   0.84709
"SCN_CN15_421195_CEI", 13.8, 1,    6780.54,   -2.7,   0.85103, 2,    6780.53, -122.7,   0.85103, 3,    6780.53,  117.3,   0.85103
"SCN_CN15_9022_CEI250_ATV", 13.8, 1,     6779.2,   -2.7,   0.85086, 2,    6779.18, -122.7,   0.85086, 3,    6779.19,  117.3,   0.85086
"SCN_CN15_421196_CEI", 13.8, 1,    6782.44,   -2.7,   0.85127, 2,    6782.43, -122.7,   0.85127, 3,    6782.43,  117.3,   0.85127
"SCN_CN15_9025_CEI130_ATV", 13.8, 1,       6784,   -2.7,   0.85147, 2,    6783.99, -122.7,   0.85146, 3,    6783.99,  117.3,   0.85147
"SCN_CN15_421197_CEI", 13.8, 1,     6709.7,   -3.0,   0.84214, 2,    6709.69, -123.0,   0.84214, 3,    6709.69,  117.0,   0.84214
"SCN_CN15_9004_CEI160_ATV", 13.8, 1,     6709.7,   -3.0,   0.84214, 2,    6709.69, -123.0,   0.84214, 3,    6709.69,  117.0,   0.84214
"SCN_CN15_9005_CEI160_ATV", 13.8, 1,     6709.7,   -3.0,   0.84214, 2,    6709.69, -123.0,   0.84214, 3,    6709.69,  117.0,   0.84214
"SCN_CN15_9017_CEI130A_ATV", 13.8, 1,    6915.93,   -2.4,   0.86803, 2,    6915.92, -122.4,   0.86802, 3,    6915.93,  117.6,   0.86802
"SCN_CN15_421206_CEI", 13.8, 1,    6915.93,   -2.4,   0.86803, 2,    6915.92, -122.4,   0.86802, 3,    6915.93,  117.6,   0.86802
"SCN_CN15_9034_CEI130A_ATV", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421207_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421208_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421209_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421210_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421211_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_421212_CEI", 13.8, 1,    6915.08,   -2.4,   0.86792, 2,    6915.07, -122.4,   0.86792, 3,    6915.08,  117.6,   0.86792
"SCN_CN15_9040_CEI130A_ATV", 13.8, 1,    6915.02,   -2.4,   0.86791, 2,    6915.01, -122.4,   0.86791, 3,    6915.01,  117.6,   0.86791
"SCN_CN15_421213_CEI", 13.8, 1,    6915.02,   -2.4,   0.86791, 2,    6915.01, -122.4,   0.86791, 3,    6915.01,  117.6,   0.86791
"SCN_CN15_421218_CEI", 13.8, 1,    6919.76,   -2.4,   0.86851, 2,    6919.75, -122.4,    0.8685, 3,    6919.76,  117.6,   0.86851
"SCN_CN15_9353_CEI065", 13.8, 1,    6919.76,   -2.4,   0.86851, 2,    6919.75, -122.4,    0.8685, 3,    6919.76,  117.6,   0.86851
"SCN_CN15_421219_CEI", 13.8, 1,    6919.76,   -2.4,   0.86851, 2,    6919.75, -122.4,    0.8685, 3,    6919.76,  117.6,   0.86851
"CN_ALCN15", 13.8, 1,    6919.76,   -2.4,   0.86851, 2,    6919.75, -122.4,    0.8685, 3,    6919.76,  117.6,   0.86851
"SCN_CN15_421227_CEI", 13.8, 1,    6633.09,   -3.0,   0.83253, 2,    6633.08, -123.0,   0.83252, 3,    6633.09,  117.0,   0.83252
"SCN_CN15_9006_CEIRJ013_ATV", 13.8, 1,    6633.09,   -3.0,   0.83253, 2,    6633.08, -123.0,   0.83252, 3,    6633.09,  117.0,   0.83252
"SCN_CN15_9067_CEIRJ006_ATV", 13.8, 1,    6635.33,   -3.0,   0.83281, 2,    6635.32, -123.0,   0.83281, 3,    6635.32,  117.0,   0.83281
"SCN_CN15_9064_CEIRJ006_ATV", 13.8, 1,    6635.33,   -3.0,   0.83281, 2,    6635.32, -123.0,   0.83281, 3,    6635.32,  117.0,   0.83281
"SCN_CN15_421241_CEI", 13.8, 1,    6635.33,   -3.0,   0.83281, 2,    6635.32, -123.0,   0.83281, 3,    6635.32,  117.0,   0.83281
