Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"ES_ALES11", 13.8, 1,    7958.36,   -0.1,   0.99886, 2,    7958.36, -120.1,   0.99886, 3,    7958.36,  119.9,   0.99886
"SES_ES11_9115_BSB099", 13.8, 1,    7867.16,   -0.2,   0.98741, 2,    7867.16, -120.2,   0.98741, 3,    7867.16,  119.8,   0.98741
"SES_ES11_9116_BSB099", 13.8, 1,    7867.65,   -0.2,   0.98748, 2,    7867.65, -120.2,   0.98748, 3,    7867.65,  119.8,   0.98748
"SES_ES11_9001_BSB114", 13.8, 1,    7847.65,   -0.3,   0.98497, 2,    7847.65, -120.3,   0.98497, 3,    7847.65,  119.7,   0.98497
"SES_ES11_9012_BSB114", 13.8, 1,    7847.63,   -0.3,   0.98496, 2,    7847.63, -120.3,   0.98496, 3,    7847.63,  119.7,   0.98496
"SES_ES11_9117_BSB099", 13.8, 1,    7867.83,   -0.2,    0.9875, 2,    7867.83, -120.2,    0.9875, 3,    7867.83,  119.8,    0.9875
"SES_ES11_9118_BSB099", 13.8, 1,    7867.83,   -0.2,    0.9875, 2,    7867.83, -120.2,    0.9875, 3,    7867.83,  119.8,    0.9875
"SES_ES11_9130_BSB115A", 13.8, 1,    7826.61,   -0.3,   0.98232, 2,     7826.6, -120.3,   0.98232, 3,    7826.61,  119.7,   0.98232
"SES_ES11_9131_BSB115A", 13.8, 1,    7826.61,   -0.3,   0.98232, 2,    7826.61, -120.3,   0.98232, 3,    7826.61,  119.7,   0.98232
"SES_ES11_9137_BSB117", 13.8, 1,    7810.05,   -0.3,   0.98025, 2,    7810.05, -120.3,   0.98025, 3,    7810.05,  119.7,   0.98025
"SES_ES11_9138_BSB117", 13.8, 1,    7810.75,   -0.3,   0.98033, 2,    7810.75, -120.3,   0.98033, 3,    7810.75,  119.7,   0.98033
"SES_ES11_9068_BSB117", 13.8, 1,    7816.91,   -0.3,   0.98111, 2,    7816.91, -120.3,   0.98111, 3,    7816.91,  119.7,   0.98111
"SES_ES11_9069_BSB117", 13.8, 1,    7817.11,   -0.3,   0.98113, 2,    7817.11, -120.3,   0.98113, 3,    7817.11,  119.7,   0.98113
"SES_ES11_9057_BSB117", 13.8, 1,     7816.6,   -0.3,   0.98107, 2,     7816.6, -120.3,   0.98107, 3,     7816.6,  119.7,   0.98107
"SES_ES11_9067_BSB117", 13.8, 1,    7816.71,   -0.3,   0.98108, 2,    7816.71, -120.3,   0.98108, 3,    7816.71,  119.7,   0.98108
"SES_ES11_9082_BSB116", 13.8, 1,     7845.7,   -0.3,   0.98472, 2,     7845.7, -120.3,   0.98472, 3,     7845.7,  119.7,   0.98472
"SES_ES11_9083_BSB116", 13.8, 1,    7845.64,   -0.3,   0.98471, 2,    7845.64, -120.3,   0.98471, 3,    7845.64,  119.7,   0.98471
