Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_3150,    16.7657,   155.28,    16.7653,    35.28,    16.7657,   -84.72,          0,     0.00, 0.000258127,  -157.91,    16.7657,   -24.72,    16.7653,  -144.72,    16.7657,    95.28,          0,     0.00, 0.000258127,    22.09
Line.L_BSB_MT_3151,    7.74722,   -24.71,    7.74729,  -144.71,     7.7473,    95.29,          0,     0.00, 0.00014858,   164.20,    7.74722,   155.29,    7.74729,    35.29,     7.7473,   -84.71,          0,     0.00, 0.00014858,   -15.80
Line.L_BSB_MT_3153,    1.16223,   -24.71,    1.16226,  -144.71,    1.16219,    95.29,          0,     0.00, 0.000101008,   -47.83,    1.16223,   155.29,    1.16226,    35.29,    1.16219,   -84.71,          0,     0.00, 0.000101008,   132.17
Line.L_BSB_MT_3154,    1.16223,   -24.71,    1.16226,  -144.71,    1.16219,    95.29,          0,     0.00, 0.000101008,   -47.83,    1.16223,   155.29,    1.16226,    35.29,    1.16219,   -84.71,          0,     0.00, 0.000101008,   132.17
Line.L_BSB_MT_3155,    1.16223,   -24.71,    1.16226,  -144.71,    1.16219,    95.29,          0,     0.00, 0.000101008,   -47.83,    1.16223,   155.29,    1.16226,    35.29,    1.16219,   -84.71,          0,     0.00, 0.000101008,   132.17
Line.L_BSB_MT_7818,    29.0985,   155.28,    29.0983,    35.28,    29.0985,   -84.72,          0,     0.00, 5.35625E-005,   133.49,    29.0985,   -24.72,    29.0983,  -144.72,    29.0985,    95.28,          0,     0.00, 5.35625E-005,   -46.51
Line.L_BSB_MT_7820,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_7821,    34.9291,   155.29,     34.929,    35.29,    34.9291,   -84.71,          0,     0.00, 0.000149781,    96.61,    34.9291,   -24.71,     34.929,  -144.71,    34.9291,    95.29,          0,     0.00, 0.000149781,   -83.39
Line.L_BSB_MT_7822,    34.9291,   155.29,     34.929,    35.29,    34.9291,   -84.71,          0,     0.00, 0.000149781,    96.61,    34.9291,   -24.71,     34.929,  -144.71,    34.9291,    95.29,          0,     0.00, 0.000149781,   -83.39
Line.L_BSB_MT_7825,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361723,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361723,   -70.29
Line.L_BSB_MT_3156, 2.99761E-005,   103.85, 5.91806E-005,   -68.91, 7.26696E-005,   -42.22,          0,     0.00, 0.000101151,   -47.81, 2.99761E-005,   -76.15, 5.91806E-005,   111.09, 7.26696E-005,   137.78,          0,     0.00, 0.000101151,   132.19
Line.L_BSB_MT_3183,    5.80204,   155.28,    5.80194,    35.28,    5.80211,   -84.72,          0,     0.00, 8.3409E-005,  -127.54,    5.80204,   -24.72,    5.80194,  -144.72,    5.80211,    95.28,          0,     0.00, 8.34089E-005,    52.46
Line.L_BSB_MT_3197,    1.17805,   -24.65,    1.17801,  -144.65,    1.17803,    95.36,          0,     0.00, 0.000126305,  -155.69,    1.17805,   155.35,    1.17801,    35.35,    1.17803,   -84.64,          0,     0.00, 0.000126305,    24.31
Line.L_BSB_MT_7826,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_7827,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385353,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385353,   -86.81
Line.L_BSB_MT_7828,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_7830,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_7831,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_7832,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_56010,    7.74722,   -24.71,    7.74722,  -144.71,    7.74722,    95.29,          0,     0.00, 9.62802E-007,   143.61,    7.74722,   155.29,    7.74722,    35.29,    7.74722,   -84.71,          0,     0.00, 9.62822E-007,   -36.39
Line.L_BSB_MT_56012,    1.93383,   -24.72,    1.93394,  -144.72,    1.93397,    95.28,          0,     0.00, 4.03182E-005,    97.40,    1.93383,   155.28,    1.93394,    35.28,    1.93397,   -84.72,          0,     0.00, 4.03182E-005,   -82.60
Line.L_BSB_MT_56013,     1.9339,   -24.72,    1.93388,  -144.72,     1.9339,    95.28,          0,     0.00, 7.17648E-005,    21.44,     1.9339,   155.28,    1.93388,    35.28,     1.9339,   -84.72,          0,     0.00, 7.17647E-005,  -158.56
Line.L_BSB_MT_56014,     1.9339,   -24.72,    1.93388,  -144.72,     1.9339,    95.28,          0,     0.00, 7.17651E-005,    21.44,     1.9339,   155.28,    1.93388,    35.28,     1.9339,   -84.72,          0,     0.00, 7.17651E-005,  -158.56
Line.L_BSB_MT_56015,    1.93383,   -24.72,    1.93383,  -144.72,    1.93383,    95.28,          0,     0.00, 2.36179E-007,   149.28,    1.93383,   155.28,    1.93383,    35.28,    1.93383,   -84.72,          0,     0.00, 2.36163E-007,   -30.76
Line.L_BSB_MT_6796,   0.392745,   155.35,   0.392652,    35.35,   0.392724,   -84.63,          0,     0.00, 7.26456E-005,   -15.85,   0.392745,   -24.65,   0.392652,  -144.65,   0.392724,    95.37,          0,     0.00, 7.26457E-005,   164.15
Line.L_BSB_MT_6800,    5.80204,   155.28,    5.80194,    35.28,    5.80211,   -84.72,          0,     0.00, 8.34091E-005,  -127.54,    5.80204,   -24.72,    5.80194,  -144.72,    5.80211,    95.28,          0,     0.00, 8.3409E-005,    52.46
Line.L_BSB_MT_7975,    1.17805,   -24.65,    1.17801,  -144.65,    1.17803,    95.36,          0,     0.00, 0.000126305,  -155.69,    1.17805,   155.35,    1.17801,    35.35,    1.17803,   -84.64,          0,     0.00, 0.000126305,    24.31
Line.L_BSB_MT_5696,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8139, 5.80822E-005,   -44.86, 1.27319E-005,   116.17, 7.97264E-005,   168.37,          0,     0.00, 4.46153E-005,  -162.43, 5.80822E-005,   135.14, 1.27319E-005,   -63.83, 7.97264E-005,   -11.63,          0,     0.00, 4.46153E-005,    17.57
Line.L_BSB_MT_9323,     3.8681,   -24.72,     3.8681,  -144.72,     3.8681,    95.28,          0,     0.00, 4.77106E-007,   149.15,     3.8681,   155.28,     3.8681,    35.28,     3.8681,   -84.72,          0,     0.00, 4.77091E-007,   -30.85
Line.L_BSB_MT_9324,    7.73791,   -24.72,    7.73791,  -144.72,    7.73791,    95.28,          0,     0.00, 9.57456E-007,   148.51,    7.73791,   155.28,    7.73791,    35.28,    7.73791,   -84.72,          0,     0.00, 9.57734E-007,   -31.49
Line.L_BSB_MT_5715,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_5716,   0.785369,   -24.65,   0.785369,  -144.65,   0.785369,    95.35,          0,     0.00, 8.32836E-008,   143.96,   0.785369,   155.35,   0.785369,    35.35,   0.785369,   -84.65,          0,     0.00, 8.32023E-008,   -36.03
Line.L_BSB_MT_5718,    1.16219,   155.29,    1.16225,    35.29,    1.16217,   -84.71,          0,     0.00, 9.84973E-006,   113.07,    1.16219,   -24.71,    1.16225,  -144.71,    1.16217,    95.29,          0,     0.00, 9.84978E-006,   -66.93
Line.L_BSB_MT_5722,    1.93383,   155.28,    1.93394,    35.28,    1.93397,   -84.72,          0,     0.00, 4.03178E-005,   -82.60,    1.93383,   -24.72,    1.93394,  -144.72,    1.93397,    95.28,          0,     0.00, 4.03178E-005,    97.40
Line.L_BSB_MT_8497,    1.93383,   155.28,    1.93394,    35.28,    1.93397,   -84.72,          0,     0.00, 4.03181E-005,   -82.60,    1.93383,   -24.72,    1.93394,  -144.72,    1.93397,    95.28,          0,     0.00, 4.0318E-005,    97.40
Line.L_BSB_MT_8499,    5.80204,   155.28,    5.80194,    35.28,    5.80211,   -84.72,          0,     0.00, 8.3409E-005,  -127.54,    5.80204,   -24.72,    5.80194,  -144.72,    5.80211,    95.28,          0,     0.00, 8.3409E-005,    52.46
Line.L_BSB_MT_8501,     14.056,   155.28,    14.0557,    35.28,    14.0559,   -84.72,          0,     0.00, 0.000290114,  -174.35,     14.056,   -24.72,    14.0557,  -144.72,    14.0559,    95.28,          0,     0.00, 0.000290114,     5.65
Line.L_BSB_MT_8502,    14.8302,   155.28,    14.8297,    35.28,    14.8301,   -84.72,          0,     0.00, 0.000375295,  -157.06,    14.8302,   -24.72,    14.8297,  -144.72,    14.8301,    95.28,          0,     0.00, 0.000375295,    22.94
Line.L_BSB_MT_8503,    16.7656,   155.28,    16.7653,    35.28,    16.7658,   -84.72,          0,     0.00, 0.000278116,  -112.10,    16.7656,   -24.72,    16.7653,  -144.72,    16.7658,    95.28,          0,     0.00, 0.000278116,    67.90
Line.L_BSB_MT_8504,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8513,     5.8307,   -24.69,     5.8307,  -144.69,     5.8307,    95.31,          0,     0.00, 7.02952E-007,   143.39,     5.8307,   155.31,     5.8307,    35.31,     5.8307,   -84.69,          0,     0.00, 7.02978E-007,   -36.62
Line.L_BSB_MT_8519,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8520,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8521,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8522,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8523,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8524,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81
Line.L_BSB_MT_8525,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8526,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8527,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8531,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_3168,     14.056,   155.28,    14.0557,    35.28,    14.0559,   -84.72,          0,     0.00, 0.000290115,  -174.35,     14.056,   -24.72,    14.0557,  -144.72,    14.0559,    95.28,          0,     0.00, 0.000290115,     5.65
Line.L_BSB_MT_3169,   0.774052,   -24.72,   0.774052,  -144.72,   0.774052,    95.28,          0,     0.00, 9.52218E-008,   147.52,   0.774052,   155.28,   0.774052,    35.28,   0.774052,   -84.72,          0,     0.00, 9.51773E-008,   -32.37
Line.L_BSB_MT_8532,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8533,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8534,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8535,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8536,    34.9291,   155.29,     34.929,    35.29,    34.9291,   -84.71,          0,     0.00, 0.000149781,    96.61,    34.9291,   -24.71,     34.929,  -144.71,    34.9291,    95.29,          0,     0.00, 0.000149781,   -83.39
Line.L_BSB_MT_8537,    34.9291,   155.29,     34.929,    35.29,    34.9291,   -84.71,          0,     0.00, 0.000149781,    96.61,    34.9291,   -24.71,     34.929,  -144.71,    34.9291,    95.29,          0,     0.00, 0.000149781,   -83.39
Line.L_BSB_MT_8538,    34.9291,   155.29,     34.929,    35.29,    34.9291,   -84.71,          0,     0.00, 0.000149781,    96.61,    34.9291,   -24.71,     34.929,  -144.71,    34.9291,    95.29,          0,     0.00, 0.000149781,   -83.39
Line.L_BSB_MT_8539,    29.0984,   155.28,    29.0983,    35.28,    29.0984,   -84.72,          0,     0.00, 0.000150263,    96.81,    29.0984,   -24.72,    29.0983,  -144.72,    29.0984,    95.28,          0,     0.00, 0.000150263,   -83.19
Line.L_BSB_MT_8544,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361723,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361723,   -70.29
Line.L_BSB_MT_8545,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361723,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361723,   -70.29
Line.L_BSB_MT_8546,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385355,   -86.81
Line.L_BSB_MT_8547,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8548,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8549,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8550,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8551,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385353,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8552,     79.983,   154.54,     79.983,    34.54,    79.9828,   -85.46,          0,     0.00, 0.000385354,    93.19,     79.983,   -25.46,     79.983,  -145.46,    79.9828,    94.54,          0,     0.00, 0.000385354,   -86.81
Line.L_BSB_MT_8553,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8554,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361724,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361723,   -70.29
Line.L_BSB_MT_8555,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361723,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361724,   -70.29
Line.L_BSB_MT_8556,    81.1609,   154.55,    81.1609,    34.55,    81.1607,   -85.45,          0,     0.00, 0.000361723,   109.71,    81.1609,   -25.45,    81.1609,  -145.45,    81.1607,    94.55,          0,     0.00, 0.000361724,   -70.29
Line.L_BSB_MT_8557,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8558,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8559,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8560,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8561,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8562,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8563,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8564,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8565,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8566,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_8567,    81.1611,   154.55,    81.1609,    34.55,    81.1606,   -85.45,          0,     0.00, 0.000618927,   108.77,    81.1611,   -25.45,    81.1609,  -145.45,    81.1606,    94.55,          0,     0.00, 0.000618927,   -71.23
Line.L_BSB_MT_3170,    14.8302,   155.28,    14.8297,    35.28,    14.8301,   -84.72,          0,     0.00, 0.000375295,  -157.06,    14.8302,   -24.72,    14.8297,  -144.72,    14.8301,    95.28,          0,     0.00, 0.000375295,    22.94
Line.L_BSB_MT_3171,    16.7656,   155.28,    16.7653,    35.28,    16.7658,   -84.72,          0,     0.00, 0.000278116,  -112.10,    16.7656,   -24.72,    16.7653,  -144.72,    16.7658,    95.28,          0,     0.00, 0.000278116,    67.90
