Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_12367A6692,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.87714E-008,    97.13,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.89095E-008,   -80.07
Line.L_CEI_MT_12368A3168,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.35603E-008,    74.05,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.30717E-008,   -85.91
Line.L_CEI_MT_12369A3169,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.91997E-008,    50.91,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.8083E-008,  -124.51
Line.L_CEI_MT_12370A6695,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.23026E-008,    60.52,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.3892E-008,  -129.56
Line.L_CEI_MT_12371A3171,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.55073E-008,    48.65,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.72358E-008,  -128.42
Line.L_CEI_MT_12372A6697,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.10392E-008,    62.35,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.40086E-008,  -111.45
Line.L_CEI_MT_12373A3173,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.64042E-008,    55.41,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.64042E-008,  -124.59
Line.L_CEI_MT_12374A6699,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 1.88578E-008,    57.09,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 1.99312E-008,  -127.41
Line.L_CEI_MT_12375A3175,    7.98144,   -41.44,    7.98144,  -161.44,    7.98144,    78.56,          0,     0.00, 2.198E-008,    53.62,    7.98144,   138.56,    7.98144,    18.56,    7.98144,  -101.44,          0,     0.00, 2.63747E-008,  -132.14
Line.L_CEI_MT_12376A3176,    3.19262,   -41.44,    3.19262,  -161.44,    3.19262,    78.56,          0,     0.00, 1.26553E-006,  -103.56,    3.19262,   138.56,    3.19262,    18.56,    3.19262,  -101.44,          0,     0.00, 1.2635E-006,    76.47
Line.L_CEI_MT_12377A6702,    3.19262,   -41.44,    3.19262,  -161.44,    3.19262,    78.56,          0,     0.00, 9.37125E-009,    26.57,    3.19262,   138.56,    3.19262,    18.56,    3.19262,  -101.44,          0,     0.00, 8.5484E-009,  -150.64
Line.L_CEI_MT_12378A3178,    3.19262,   -41.44,    3.19262,  -161.44,    3.19262,    78.56,          0,     0.00, 5.6073E-009,    41.63,    3.19262,   138.56,    3.19262,    18.56,    3.19262,  -101.44,          0,     0.00, 8.74898E-009,  -154.80
Line.L_CEI_MT_12379A3179,    3.19262,   -41.44,    3.19262,  -161.44,    3.19262,    78.56,          0,     0.00, 6.48591E-009,    68.96,    3.19262,   138.56,    3.19262,    18.56,    3.19262,  -101.44,          0,     0.00, 6.07148E-009,   -94.40
Line.L_CEI_MT_12380A6705,    3.19262,   -41.44,    3.19262,  -161.44,    3.19262,    78.56,          0,     0.00, 4.00577E-009,   125.54,    3.19262,   138.56,    3.19262,    18.56,    3.19262,  -101.44,          0,     0.00, 8.6618E-009,   -36.25
Line.L_CEI_MT_12381A3181,    11.1741,   -41.44,    11.1741,  -161.44,    11.1741,    78.56,          0,     0.00, 1.25277E-006,  -103.13,    11.1741,   138.56,    11.1741,    18.56,    11.1741,  -101.44,          0,     0.00, 1.25165E-006,    76.90
Line.L_CEI_MT_12382A3182,    11.1741,   -41.44,    11.1741,  -161.44,    11.1741,    78.56,          0,     0.00, 1.2491E-006,  -102.97,    11.1741,   138.56,    11.1741,    18.56,    11.1741,  -101.44,          0,     0.00, 1.2504E-006,    77.15
Line.L_CEI_MT_12383A3183,    7.90486,   -41.44,    7.90486,  -161.44,    7.90486,    78.56,          0,     0.00, 1.39928E-006,   148.57,    7.90486,   138.56,    7.90486,    18.56,    7.90486,  -101.44,          0,     0.00, 1.39935E-006,   -31.36
Line.L_CEI_MT_12384A6709,    23.8681,   -41.44,    23.8681,  -161.44,    23.8681,    78.56,          0,     0.00, 1.41565E-006,   148.07,    23.8681,   138.56,    23.8681,    18.56,    23.8681,  -101.44,          0,     0.00, 1.41412E-006,   -31.91
Line.L_CEI_MT_12385A6710,    23.8681,   -41.44,    23.8681,  -161.44,    23.8681,    78.56,          0,     0.00, 1.41718E-006,   148.04,    23.8681,   138.56,    23.8681,    18.56,    23.8681,  -101.44,          0,     0.00, 1.41693E-006,   -31.95
Line.L_CEI_MT_12386A3186,    56.5917,   138.56,    56.5917,    18.56,    56.5917,  -101.44,          0,     0.00, 5.99117E-006,   104.94,    56.5917,   -41.44,    56.5917,  -161.44,    56.5917,    78.56,          0,     0.00, 5.99051E-006,   -75.05
Line.L_CEI_MT_12387A3187,    56.5917,   138.56,    56.5917,    18.56,    56.5917,  -101.44,          0,     0.00, 5.99593E-006,   105.08,    56.5917,   -41.44,    56.5917,  -161.44,    56.5917,    78.56,          0,     0.00, 5.99433E-006,   -74.93
Line.L_CEI_MT_12388A6713,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.01949E-006,   114.85,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.0191E-006,   -65.15
Line.L_CEI_MT_12389A3189,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.0187E-006,   114.79,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.01825E-006,   -65.20
Line.L_CEI_MT_12390A3190,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.0136E-006,   114.87,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.01279E-006,   -65.14
Line.L_CEI_MT_12391A6716,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.01932E-006,   114.79,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.01854E-006,   -65.23
Line.L_CEI_MT_12392A6717,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.02137E-006,   114.85,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.02059E-006,   -65.16
Line.L_CEI_MT_12393A6718,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.01718E-006,   114.86,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.01799E-006,   -65.14
Line.L_CEI_MT_11090A6557,    11.9616,   -41.44,    11.9616,  -161.44,    11.9616,    78.56,          0,     0.00, 1.82561E-008,    95.86,    11.9616,   138.56,    11.9616,    18.56,    11.9616,  -101.44,          0,     0.00, 1.90978E-008,   -88.60
Line.L_CEI_MT_11091A6558,    11.9616,   138.56,    11.9616,    18.56,    11.9616,  -101.44,          0,     0.00, 9.18428E-009,   -59.53,    11.9616,   -41.44,    11.9616,  -161.44,    11.9616,    78.56,          0,     0.00, 6.78013E-009,   105.95
Line.L_CEI_MT_11092A6559,    11.9616,   -41.44,    11.9616,  -161.44,    11.9616,    78.56,          0,     0.00, 1.63513E-008,   109.98,    11.9616,   138.56,    11.9616,    18.56,    11.9616,  -101.44,          0,     0.00, 1.95855E-008,   -61.61
Line.L_CEI_MT_11093A6927,    11.9616,   138.56,    11.9616,    18.56,    11.9616,  -101.44,          0,     0.00, 1.51107E-008,   -56.31,    11.9616,   -41.44,    11.9616,  -161.44,    11.9616,    78.56,          0,     0.00, 1.33345E-008,   114.78
Line.L_CEI_MT_11134A6560, 2.32831E-009,   -36.87, 2.0825E-009,  -153.43, 2.63418E-009,  -135.00,          0,     0.00, 4.58623E-009,  -113.96, 3.54637E-009,   156.80, 1.04125E-009,    63.43, 2.63418E-009,    45.00,          0,     0.00, 4.29318E-009,   102.53
Line.L_CEI_MT_11135A6561, 1.39698E-009,   -90.00, 2.63418E-009,  -135.00, 3.75428E-009,   -97.13,          0,     0.00, 7.36275E-009,  -108.43, 1.67897E-009,   123.69, 4.165E-009,    26.57, 3.75428E-009,    82.87,          0,     0.00, 7.70807E-009,    64.98
Line.L_CEI_MT_11136A6562, 4.165E-009,   -63.43, 2.0825E-009,  -153.43, 3.83994E-009,   -75.96,          0,     0.00, 8.43348E-009,   -83.66, 4.165E-009,   116.57, 2.50766E-009,    21.80, 4.165E-009,   116.57,          0,     0.00, 8.49752E-009,    99.46
Line.L_CEI_MT_12394A3194,    61.3809,   138.56,    61.3809,    18.56,    61.3809,  -101.44,          0,     0.00, 7.01594E-006,   114.86,    61.3809,   -41.44,    61.3809,  -161.44,    61.3809,    78.56,          0,     0.00, 7.01754E-006,   -65.13
