Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_3762, 3.25391E-011,  -116.57, 1.45519E-011,   -90.00,          0,     0.00,          0,     0.00, 4.60172E-011,  -108.43, 2.05795E-011,    45.00, 1.45519E-011,    90.00, 2.91038E-011,     0.00,          0,     0.00, 5.24677E-011,    33.69
Line.L_BSB_MT_3763,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40634E-007,   121.08,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.4057E-007,   -58.88
Line.L_BSB_MT_3764,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40502E-007,   121.07,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.4045E-007,   -58.90
Line.L_BSB_MT_3765,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40537E-007,   121.01,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.40527E-007,   -58.97
Line.L_BSB_MT_3770,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40469E-007,   121.04,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.40517E-007,   -58.95
Line.L_BSB_MT_3771,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40497E-007,   121.04,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.40447E-007,   -58.94
Line.L_BSB_MT_3772,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40473E-007,   121.02,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.40459E-007,   -58.95
Line.L_BSB_MT_3773,    3.66185,   155.15,    3.66171,    35.16,    3.66189,   -84.84,          0,     0.00, 7.90562E-005,   -91.36,    3.66185,   -24.85,    3.66171,  -144.84,    3.66189,    95.16,          0,     0.00, 7.90561E-005,    88.64
Line.L_BSB_MT_3774,    3.66185,   155.15,    3.66171,    35.16,    3.66189,   -84.84,          0,     0.00, 7.90562E-005,   -91.36,    3.66185,   -24.85,    3.66171,  -144.84,    3.66189,    95.16,          0,     0.00, 7.90562E-005,    88.64
Line.L_BSB_MT_3437,    17.7754,   -25.14,    17.7754,  -145.14,    17.7754,    94.86,          0,     0.00, 0.000201671,   164.32,    17.7754,   154.86,    17.7754,    34.86,    17.7754,   -85.14,          0,     0.00, 0.000201671,   -15.68
Line.L_BSB_MT_3450,    2.31836,   155.17,    2.31842,    35.17,    2.31837,   -84.83,          0,     0.00, 9.15467E-005,   107.13,    2.31836,   -24.83,    2.31842,  -144.83,    2.31837,    95.17,          0,     0.00, 9.15464E-005,   -72.87
Line.L_BSB_MT_3451,   0.515281,   155.17,   0.515211,    35.17,   0.515205,   -84.84,          0,     0.00, 0.000191769,  -177.88,   0.515281,   -24.83,   0.515211,  -144.83,   0.515205,    95.16,          0,     0.00, 0.000191769,     2.12
Line.L_BSB_MT_3452,   0.515281,   155.17,   0.515211,    35.17,   0.515205,   -84.84,          0,     0.00, 0.000191768,  -177.88,   0.515281,   -24.83,   0.515211,  -144.83,   0.515205,    95.16,          0,     0.00, 0.000191768,     2.12
Line.L_BSB_MT_3453,    1.67468,   155.17,    1.67447,    35.17,    1.67442,   -84.83,          0,     0.00, 0.000280679,   178.27,    1.67468,   -24.83,    1.67447,  -144.83,    1.67442,    95.17,          0,     0.00, 0.000280679,    -1.73
Line.L_BSB_MT_3454, 6.50781E-011,   153.43, 1.04935E-010,    56.31,          0,     0.00,          0,     0.00, 1.16415E-010,    90.00, 1.01863E-010,     0.00, 8.23181E-011,  -135.00,          0,     0.00,          0,     0.00, 7.27596E-011,   -53.13
Line.L_BSB_MT_3455, 3.25391E-011,   116.57, 5.24677E-011,    33.69, 9.20344E-011,  -108.43,          0,     0.00, 2.91038E-011,   -90.00, 5.24677E-011,   -56.31, 2.91038E-011,   -90.00, 4.1159E-011,    45.00,          0,     0.00, 7.27596E-011,   -36.87
Line.L_BSB_MT_3456, 4.36557E-011,    90.00, 7.83645E-011,    68.20, 9.76172E-011,   116.57,          0,     0.00, 2.04246E-010,    94.09, 2.62338E-011,   -56.31, 1.04935E-010,  -123.69, 1.13654E-010,   -50.19,          0,     0.00, 1.98595E-010,   -81.57
Line.L_BSB_MT_3457, 6.35227E-005,    25.15, 6.12952E-005,    49.85, 2.61998E-005,     9.15,          0,     0.00, 0.000145561,    32.41, 6.35226E-005,  -154.85, 6.12951E-005,  -130.15, 2.61999E-005,  -170.85,          0,     0.00, 0.000145561,  -147.59
Line.L_BSB_MT_3458,   0.513802,   155.15,   0.513945,    35.16,   0.513869,   -84.84,          0,     0.00, 0.000172286,    45.43,   0.513802,   -24.85,   0.513945,  -144.84,   0.513869,    95.16,          0,     0.00, 0.000172286,  -134.57
Line.L_BSB_MT_3460,   0.513802,   155.15,   0.513945,    35.16,   0.513869,   -84.84,          0,     0.00, 0.000172287,    45.43,   0.513802,   -24.85,   0.513945,  -144.84,   0.513869,    95.16,          0,     0.00, 0.000172287,  -134.57
Line.L_BSB_MT_3461,    1.79828,   -24.84,    1.79842,  -144.85,    1.79841,    95.15,          0,     0.00, 0.000241676,   119.36,    1.79828,   155.16,    1.79842,    35.15,    1.79841,   -84.85,          0,     0.00, 0.000241676,   -60.64
Line.L_BSB_MT_3462,    1.79828,   -24.84,    1.79842,  -144.85,    1.79841,    95.15,          0,     0.00, 0.000241676,   119.36,    1.79828,   155.16,    1.79842,    35.15,    1.79841,   -84.85,          0,     0.00, 0.000241676,   -60.64
Line.L_BSB_MT_3488,    1.02759,   155.15,    1.02766,    35.15,    1.02767,   -84.85,          0,     0.00, 0.000139229,   -62.10,    1.02759,   -24.85,    1.02766,  -144.85,    1.02767,    95.15,          0,     0.00, 0.000139229,   117.90
Line.L_BSB_MT_3489,    1.02757,   155.15,    1.02757,    35.15,    1.02757,   -84.85,          0,     0.00, 1.90071E-007,   127.50,    1.02757,   -24.85,    1.02757,  -144.85,    1.02757,    95.15,          0,     0.00, 1.90097E-007,   -52.51
Line.L_BSB_MT_3490,   0.513783,   155.15,   0.513783,    35.15,   0.513783,   -84.85,          0,     0.00, 9.5048E-008,   127.54,   0.513783,   -24.85,   0.513783,  -144.85,   0.513783,    95.15,          0,     0.00, 9.49895E-008,   -52.48
Line.L_BSB_MT_3495,    16.3619,   155.15,    16.3617,    35.15,    16.3619,   -84.85,          0,     0.00, 0.000321446,  -148.47,    16.3619,   -24.85,    16.3617,  -144.85,    16.3619,    95.15,          0,     0.00, 0.000321446,    31.53
Line.L_BSB_MT_3500,    1.15915,   -24.83,    1.15916,  -144.83,    1.15921,    95.17,          0,     0.00, 5.21901E-005,    48.15,    1.15915,   155.17,    1.15916,    35.17,    1.15921,   -84.83,          0,     0.00, 5.21903E-005,  -131.85
Line.L_BSB_MT_3504,     2.3184,   -24.83,     2.3184,  -144.83,    2.31845,    95.17,          0,     0.00, 5.21365E-005,    47.93,     2.3184,   155.17,     2.3184,    35.17,    2.31845,   -84.83,          0,     0.00, 5.21365E-005,  -132.07
Line.L_BSB_MT_3507,    16.3619,   155.15,    16.3617,    35.15,    16.3619,   -84.85,          0,     0.00, 0.000321446,  -148.47,    16.3619,   -24.85,    16.3617,  -144.85,    16.3619,    95.15,          0,     0.00, 0.000321446,    31.53
Line.L_BSB_MT_5202,    2.31208,   155.15,    2.31237,    35.15,    2.31227,   -84.85,          0,     0.00, 0.000255025,   -20.16,    2.31208,   -24.85,    2.31237,  -144.85,    2.31227,    95.15,          0,     0.00, 0.000255025,   159.84
Line.L_BSB_MT_5203,    24.1741,   -24.84,     24.174,  -144.85,    24.1741,    95.15,          0,     0.00, 0.000395786,    52.50,    24.1741,   155.16,     24.174,    35.15,    24.1741,   -84.85,          0,     0.00, 0.000395786,  -127.50
Line.L_BSB_MT_5204,    23.4015,   -24.85,    23.4013,  -144.85,    23.4015,    95.15,          0,     0.00, 0.000338654,    46.83,    23.4015,   155.15,    23.4013,    35.15,    23.4015,   -84.85,          0,     0.00, 0.000338653,  -133.17
Line.L_BSB_MT_5205,   0.386044,   155.16,   0.386044,    35.16,   0.386044,   -84.84,          0,     0.00, 6.82934E-008,   123.95,   0.386044,   -24.84,   0.386044,  -144.84,   0.386044,    95.16,          0,     0.00, 6.82976E-008,   -56.02
Line.L_BSB_MT_5216, 5.82077E-011,    90.00, 7.42005E-011,   -11.31, 1.16415E-010,   -90.00,          0,     0.00, 1.02898E-010,   -45.00, 2.91038E-011,     0.00, 3.25391E-011,  -153.43, 1.16415E-010,    90.00,          0,     0.00, 1.01863E-010,    90.00
Line.L_BSB_MT_5222, 1.45519E-010,   126.87, 2.09871E-010,   146.31, 4.16703E-010,    24.78,          0,     0.00, 4.23758E-010,    74.05, 1.84069E-010,   -71.57, 9.20344E-011,   -18.43, 3.40652E-010,  -160.02,          0,     0.00, 3.6467E-010,  -118.61
Line.L_BSB_MT_5232,    8.09336,   155.15,    8.09363,    35.15,    8.09352,   -84.85,          0,     0.00, 0.000298826,   -13.94,    8.09336,   -24.85,    8.09363,  -144.85,    8.09352,    95.15,          0,     0.00, 0.000298826,   166.06
Line.L_BSB_MT_5233,    8.09336,   -24.85,    8.09363,  -144.85,    8.09352,    95.15,          0,     0.00, 0.000298826,   166.06,    8.09336,   155.15,    8.09363,    35.15,    8.09352,   -84.85,          0,     0.00, 0.000298826,   -13.94
Line.L_BSB_MT_5234,     1.1591,   155.17,     1.1591,    35.17,     1.1591,   -84.83,          0,     0.00, 2.09772E-007,   124.15,     1.1591,   -24.83,     1.1591,  -144.83,     1.1591,    95.17,          0,     0.00, 2.09941E-007,   -55.88
Line.L_BSB_MT_5235,    2.44692,   -24.83,    2.44703,  -144.83,     2.4471,    95.17,          0,     0.00, 0.000290146,   115.95,    2.44692,   155.17,    2.44703,    35.17,     2.4471,   -84.83,          0,     0.00, 0.000290146,   -64.05
Line.L_BSB_MT_5236,    2.31836,   155.17,    2.31842,    35.17,    2.31837,   -84.83,          0,     0.00, 9.1547E-005,   107.13,    2.31836,   -24.83,    2.31842,  -144.83,    2.31837,    95.17,          0,     0.00, 9.1547E-005,   -72.87
Line.L_BSB_MT_5249,    58.5046,   -24.84,     58.504,  -144.84,    58.5044,    95.16,          0,     0.00, 0.00117816,    43.42,    58.5046,   155.16,     58.504,    35.16,    58.5044,   -84.84,          0,     0.00, 0.00117816,  -136.58
Line.L_BSB_MT_5250,    57.7266,   -24.84,     57.726,  -144.84,    57.7264,    95.16,          0,     0.00, 0.00115809,    45.45,    57.7266,   155.16,     57.726,    35.16,    57.7264,   -84.84,          0,     0.00, 0.00115809,  -134.55
Line.L_BSB_MT_5251,    57.7266,   -24.84,     57.726,  -144.84,    57.7264,    95.16,          0,     0.00, 0.00115809,    45.45,    57.7266,   155.16,     57.726,    35.16,    57.7264,   -84.84,          0,     0.00, 0.00115809,  -134.55
Line.L_BSB_MT_5252,    32.3907,   -24.84,    32.3903,  -144.84,    32.3905,    95.16,          0,     0.00, 0.000766853,    41.83,    32.3907,   155.16,    32.3903,    35.16,    32.3905,   -84.84,          0,     0.00, 0.000766853,  -138.17
Line.L_BSB_MT_5253,    12.4295,   155.17,    12.4293,    35.17,    12.4294,   -84.83,          0,     0.00, 0.000654147,  -133.15,    12.4295,   -24.83,    12.4293,  -144.83,    12.4294,    95.17,          0,     0.00, 0.000654147,    46.85
Line.L_BSB_MT_5254,    5.53803,   -24.83,    5.53811,  -144.83,    5.53812,    95.17,          0,     0.00, 0.000248298,    82.78,    5.53803,   155.17,    5.53811,    35.17,    5.53812,   -84.83,          0,     0.00, 0.000248298,   -97.22
Line.L_BSB_MT_5255, 5.82077E-011,   -90.00, 7.42005E-011,  -101.31, 1.24332E-010,   -69.44,          0,     0.00, 2.49089E-010,   -83.29, 5.82077E-011,    90.00, 1.2518E-010,   125.54, 5.99991E-011,   104.04,          0,     0.00, 2.35093E-010,   111.80
Line.L_BSB_MT_5256,    0.77087,   155.16,    0.77087,    35.16,    0.77087,   -84.84,          0,     0.00, 1.40359E-007,   121.01,    0.77087,   -24.84,    0.77087,  -144.84,    0.77087,    95.16,          0,     0.00, 1.40319E-007,   -59.00
Line.L_BSB_MT_5259,    6.55331,   155.16,    6.55296,    35.16,    6.55313,   -84.84,          0,     0.00, 0.000163811,  -179.05,    6.55331,   -24.84,    6.55296,  -144.84,    6.55313,    95.16,          0,     0.00, 0.000163811,     0.95
Line.L_BSB_MT_5260,     2.2107,   -24.88,     2.2111,  -144.88,    2.21093,    95.11,          0,     0.00, 0.000208731,   145.43,     2.2107,   155.12,     2.2111,    35.12,    2.21093,   -84.89,          0,     0.00, 0.000208731,   -34.57
Line.L_BSB_MT_5261,    17.0608,   155.15,    17.0607,    35.15,    17.0608,   -84.85,          0,     0.00, 0.000143485,  -143.91,    17.0608,   -24.85,    17.0607,  -144.85,    17.0608,    95.15,          0,     0.00, 0.000143485,    36.09
Line.L_BSB_MT_5262, 7.09878E-005,   170.40, 2.66881E-005,   -60.52, 7.44292E-005,  -151.35,          0,     0.00, 0.000130933,  -158.93, 7.09878E-005,    -9.60, 2.6688E-005,   119.48, 7.44293E-005,    28.65,          0,     0.00, 0.000130933,    21.07
Line.L_BSB_MT_5263,     3.8501,   155.15,       3.85,    35.15,    3.84995,   -84.85,          0,     0.00, 0.000208037,   156.47,     3.8501,   -24.85,       3.85,  -144.85,    3.84995,    95.15,          0,     0.00, 0.000208037,   -23.53
Line.L_BSB_MT_5264,    7.70054,   155.15,    7.70044,    35.15,    7.70039,   -84.85,          0,     0.00, 0.000208619,   156.36,    7.70054,   -24.85,    7.70044,  -144.85,    7.70039,    95.15,          0,     0.00, 0.000208619,   -23.64
Line.L_BSB_MT_5265,    16.3619,   155.15,    16.3617,    35.15,    16.3619,   -84.85,          0,     0.00, 0.000321446,  -148.47,    16.3619,   -24.85,    16.3617,  -144.85,    16.3619,    95.15,          0,     0.00, 0.000321446,    31.53
Line.L_BSB_MT_5266,    16.3619,   155.15,    16.3617,    35.15,    16.3619,   -84.85,          0,     0.00, 0.000321446,  -148.47,    16.3619,   -24.85,    16.3617,  -144.85,    16.3619,    95.15,          0,     0.00, 0.000321446,    31.53
Line.L_BSB_MT_5268,    16.3618,   155.15,    16.3617,    35.15,     16.362,   -84.85,          0,     0.00, 0.000406017,  -140.84,    16.3618,   -24.85,    16.3617,  -144.85,     16.362,    95.15,          0,     0.00, 0.000406017,    39.16
Line.L_BSB_MT_5269,    2.44697,   155.17,    2.44701,    35.17,    2.44704,   -84.83,          0,     0.00, 0.000203881,   -50.01,    2.44697,   -24.83,    2.44701,  -144.83,    2.44704,    95.17,          0,     0.00, 0.000203881,   129.99
Line.L_BSB_MT_5287,   0.515164,   155.18,   0.515142,    35.17,   0.515209,   -84.83,          0,     0.00, 0.000159676,   -93.03,   0.515164,   -24.82,   0.515142,  -144.83,   0.515209,    95.17,          0,     0.00, 0.000159676,    86.97
Line.L_BSB_MT_5288,     2.3184,   -24.83,     2.3184,  -144.83,    2.31845,    95.17,          0,     0.00, 5.21367E-005,    47.93,     2.3184,   155.17,     2.3184,    35.17,    2.31845,   -84.83,          0,     0.00, 5.21367E-005,  -132.07
Line.L_BSB_MT_5289,    17.0608,   155.15,    17.0607,    35.15,    17.0608,   -84.85,          0,     0.00, 0.000143485,  -143.91,    17.0608,   -24.85,    17.0607,  -144.85,    17.0608,    95.15,          0,     0.00, 0.000143485,    36.09
