Element, Terminal, P(kW), Q(kvar),  P_Normal, Q_Normal, P_Emergency, Q_Emergency
"Line.L_BSB_MT_8921"    ,   1,      -602.1,      -273.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8921"    ,   2,       602.2,       273.4
"Line.L_BSB_MT_3002"    ,   1,       -39.9,       -18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3002"    ,   2,        39.9,        18.1
"Line.L_BSB_MT_3003"    ,   1,      -602.0,      -273.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3003"    ,   2,       602.1,       273.4
"Line.L_BSB_MT_3008"    ,   1,       120.9,        54.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3008"    ,   2,      -120.9,       -54.9
"Line.L_BSB_MT_3024"    ,   1,       -39.9,       -18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3024"    ,   2,        39.9,        18.1
"Line.L_BSB_MT_7628"    ,   1,       160.2,        72.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7628"    ,   2,      -160.1,       -72.7
"Line.L_BSB_MT_3131"    ,   1,         0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3131"    ,   2,        -0.0,         0.0
"Line.L_BSB_MT_3132"    ,   1,         0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3132"    ,   2,        -0.0,         0.0
"Line.L_BSB_MT_3133"    ,   1,         0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3133"    ,   2,        -0.0,         0.0
"Line.L_BSB_MT_3134"    ,   1,        24.7,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3134"    ,   2,       -24.7,       -11.2
"Line.L_BSB_MT_3135"    ,   1,        24.7,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3135"    ,   2,       -24.7,       -11.2
"Line.L_BSB_MT_3136"    ,   1,        24.7,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3136"    ,   2,       -24.7,       -11.2
"Line.L_BSB_MT_3137"    ,   1,        16.4,         7.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3137"    ,   2,       -16.4,        -7.5
"Line.L_BSB_MT_3138"    ,   1,       -16.4,        -7.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3138"    ,   2,        16.4,         7.5
"Line.L_BSB_MT_3139"    ,   1,        -0.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3139"    ,   2,         0.0,        -0.0
"Line.L_BSB_MT_3144"    ,   1,       120.9,        54.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3144"    ,   2,      -120.9,       -54.9
"Line.L_BSB_MT_3147"    ,   1,      -601.9,      -273.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3147"    ,   2,       602.0,       273.3
"Line.L_BSB_MT_3148"    ,   1,      -541.5,      -245.8,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3148"    ,   2,       541.6,       245.9
"Line.L_BSB_MT_3149"    ,   1,      -184.2,       -83.6,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3149"    ,   2,       184.2,        83.6
"Line.L_BSB_MT_3150"    ,   1,      -346.5,      -157.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3150"    ,   2,       346.6,       157.3
"Line.L_BSB_MT_3151"    ,   1,       160.2,        72.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3151"    ,   2,      -160.2,       -72.7
"Line.L_BSB_MT_3153"    ,   1,        24.0,        10.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3153"    ,   2,       -24.0,       -10.9
"Line.L_BSB_MT_3154"    ,   1,        24.0,        10.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3154"    ,   2,       -24.0,       -10.9
"Line.L_BSB_MT_3155"    ,   1,        24.0,        10.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3155"    ,   2,       -24.0,       -10.9
"Line.L_BSB_MT_7818"    ,   1,      -601.8,      -273.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7818"    ,   2,       601.9,       273.3
"Line.L_BSB_MT_7820"    ,   1,     -1653.5,      -777.8,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7820"    ,   2,      1654.2,       778.3
"Line.L_BSB_MT_7821"    ,   1,      -725.2,      -329.6,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7821"    ,   2,       725.4,       329.7
"Line.L_BSB_MT_7822"    ,   1,      -724.4,      -329.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7822"    ,   2,       724.6,       329.2
"Line.L_BSB_MT_7825"    ,   1,     -1687.6,      -794.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7825"    ,   2,      1688.4,       795.0
"Line.L_BSB_MT_3156"    ,   1,        -0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3156"    ,   2,         0.0,         0.0
"Line.L_BSB_MT_3183"    ,   1,      -119.8,       -54.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3183"    ,   2,       119.8,        54.4
"Line.L_BSB_MT_3197"    ,   1,        24.7,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3197"    ,   2,       -24.7,       -11.2
"Line.L_BSB_MT_7826"    ,   1,     -1659.8,      -781.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7826"    ,   2,      1660.5,       781.9
"Line.L_BSB_MT_7827"    ,   1,     -1657.1,      -779.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7827"    ,   2,      1657.8,       780.3
"Line.L_BSB_MT_7828"    ,   1,     -1692.6,      -797.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7828"    ,   2,      1693.6,       798.0
"Line.L_BSB_MT_7830"    ,   1,     -1697.1,      -800.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7830"    ,   2,      1697.8,       800.5
"Line.L_BSB_MT_7831"    ,   1,     -1694.4,      -798.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7831"    ,   2,      1695.0,       798.9
"Line.L_BSB_MT_7832"    ,   1,     -1700.8,      -802.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7832"    ,   2,      1701.5,       802.7
"Line.L_BSB_MT_56010"   ,   1,       160.1,        72.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_56010"   ,   2,      -160.1,       -72.7
"Line.L_BSB_MT_56012"   ,   1,        39.9,        18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_56012"   ,   2,       -39.9,       -18.1
"Line.L_BSB_MT_56013"   ,   1,        39.9,        18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_56013"   ,   2,       -39.9,       -18.1
"Line.L_BSB_MT_56014"   ,   1,        39.9,        18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_56014"   ,   2,       -39.9,       -18.1
"Line.L_BSB_MT_56015"   ,   1,        39.9,        18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_56015"   ,   2,       -39.9,       -18.1
"Line.L_BSB_MT_6796"    ,   1,        -8.2,        -3.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_6796"    ,   2,         8.2,         3.7
"Line.L_BSB_MT_6800"    ,   1,      -119.8,       -54.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_6800"    ,   2,       119.8,        54.4
"Line.L_BSB_MT_7975"    ,   1,        24.7,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_7975"    ,   2,       -24.7,       -11.2
"Line.L_BSB_MT_5696"    ,   1,     -1704.6,      -804.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_5696"    ,   2,      1705.2,       804.8
"Line.L_BSB_MT_8139"    ,   1,         0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8139"    ,   2,        -0.0,         0.0
"Line.L_BSB_MT_9323"    ,   1,        79.9,        36.2,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_9323"    ,   2,       -79.8,       -36.2
"Line.L_BSB_MT_9324"    ,   1,       159.8,        72.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_9324"    ,   2,      -159.8,       -72.5
"Line.L_BSB_MT_5715"    ,   1,     -1703.8,      -804.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_5715"    ,   2,      1704.6,       804.4
"Line.L_BSB_MT_5716"    ,   1,        16.4,         7.5,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_5716"    ,   2,       -16.4,        -7.5
"Line.L_BSB_MT_5718"    ,   1,       -24.0,       -10.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_5718"    ,   2,        24.0,        10.9
"Line.L_BSB_MT_5722"    ,   1,       -39.9,       -18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_5722"    ,   2,        39.9,        18.1
"Line.L_BSB_MT_8497"    ,   1,       -39.9,       -18.1,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8497"    ,   2,        39.9,        18.1
"Line.L_BSB_MT_8499"    ,   1,      -119.8,       -54.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8499"    ,   2,       119.8,        54.4
"Line.L_BSB_MT_8501"    ,   1,      -290.3,      -131.8,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8501"    ,   2,       290.3,       131.8
"Line.L_BSB_MT_8502"    ,   1,      -306.3,      -139.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8502"    ,   2,       306.3,       139.1
"Line.L_BSB_MT_8503"    ,   1,      -346.4,      -157.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8503"    ,   2,       346.5,       157.3
"Line.L_BSB_MT_8504"    ,   1,      -602.2,      -273.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8504"    ,   2,       602.3,       273.5
"Line.L_BSB_MT_8513"    ,   1,       120.9,        54.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8513"    ,   2,      -120.9,       -54.9
"Line.L_BSB_MT_8519"    ,   1,      -602.6,      -273.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8519"    ,   2,       602.7,       273.8
"Line.L_BSB_MT_8520"    ,   1,      -602.5,      -273.6,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8520"    ,   2,       602.6,       273.7
"Line.L_BSB_MT_8521"    ,   1,      -602.4,      -273.6,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8521"    ,   2,       602.5,       273.6
"Line.L_BSB_MT_8522"    ,   1,      -603.2,      -274.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8522"    ,   2,       603.3,       274.1
"Line.L_BSB_MT_8523"    ,   1,      -603.1,      -274.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8523"    ,   2,       603.2,       274.0
"Line.L_BSB_MT_8524"    ,   1,       603.1,       274.0,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8524"    ,   2,      -603.0,      -273.9
"Line.L_BSB_MT_8525"    ,   1,      -602.9,      -273.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8525"    ,   2,       603.0,       273.9
"Line.L_BSB_MT_8526"    ,   1,      -602.8,      -273.8,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8526"    ,   2,       602.9,       273.9
"Line.L_BSB_MT_8527"    ,   1,      -602.7,      -273.8,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8527"    ,   2,       602.8,       273.8
"Line.L_BSB_MT_8531"    ,   1,     -1654.9,      -778.6,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8531"    ,   2,      1655.8,       779.2
"Line.L_BSB_MT_3168"    ,   1,      -290.3,      -131.7,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3168"    ,   2,       290.3,       131.8
"Line.L_BSB_MT_3169"    ,   1,        16.0,         7.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_3169"    ,   2,       -16.0,        -7.3
"Line.L_BSB_MT_8532"    ,   1,     -1654.2,      -778.3,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8532"    ,   2,      1654.9,       778.6
"Line.L_BSB_MT_8533"    ,   1,     -1652.7,      -777.4,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8533"    ,   2,      1653.5,       777.8
"Line.L_BSB_MT_8534"    ,   1,     -1652.0,      -776.9,         0.0,         0.0,         0.0,         0.0
"Line.L_BSB_MT_8534"    ,   2,      1652.7,       777.4
"Line.L_BSB_MT_8535"    ,   1,     -1651.2,      -776.5,         0.0,         0.0,         0.0,         0.0
