Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Load.L_FP8139,    199.818,   -25.03,    199.818,  -145.03,    199.818,    94.97, 0.000148332,  -173.24,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6778,    133.069,   -25.03,    133.069,  -145.03,    133.069,    94.97, 9.81191E-005,  -173.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ1928,    199.521,   -25.04,    199.521,  -145.04,    199.521,    94.96, 0.000148622,  -172.90,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT1738,    42.2688,   -24.75,    42.2688,  -144.75,    42.2688,    95.25, 1.62021E-005,  -176.77,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FIC1411,    13.3264,   -25.03,    13.3264,  -145.03,    13.3264,    94.97, 9.8153E-006,  -173.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP4629,    26.7701,   -25.00,    26.7701,  -145.00,    26.7701,    95.00, 1.93607E-005,  -173.42,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP7483,    137.142,   -24.88,    137.142,  -144.88,    137.142,    95.12, 7.84099E-005,  -174.65,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ4318,    14.1084,   -24.74,    14.1084,  -144.74,    14.1084,    95.26, 5.30906E-006,  -175.67,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FF3486,    40.0375,   -25.02,    40.0374,  -145.02,    40.0375,    94.98, 2.93308E-005,  -173.45,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ8025,    133.454,   -25.02,    133.454,  -145.02,    133.454,    94.98, 9.77803E-005,  -173.45,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP0718,    103.892,   -24.83,    103.892,  -144.83,    103.892,    95.17, 5.47716E-005,  -174.28,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT7047,    13.3197,   -25.03,    13.3197,  -145.03,    13.3197,    94.97, 9.76659E-006,  -173.61,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP8333,     201.01,   -25.00,     201.01,  -145.00,     201.01,    95.00, 0.000144324,  -173.47,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP5552,    200.177,   -25.02,    200.177,  -145.02,    200.177,    94.98, 0.000147234,  -173.30,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6849,    201.092,   -25.00,    201.092,  -145.00,    201.092,    95.00, 0.000143607,  -173.76,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FM1129,    133.202,   -25.03,    133.202,  -145.03,    133.202,    94.97, 9.81461E-005,  -173.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ3915,    18.3134,   -24.87,    18.3134,  -144.87,    18.3134,    95.13, 1.0308E-005,  -174.66,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP8288,    99.7598,   -25.04,    99.7597,  -145.04,    99.7598,    94.96, 7.50946E-005,  -172.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FIC1374,    199.503,   -25.04,    199.503,  -145.04,    199.503,    94.96, 0.000150212,  -172.35,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT1737,    18.5281,   -24.82,    18.5281,  -144.82,    18.5281,    95.18, 9.02804E-006,  -174.67,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX9286,    17.8559,   -25.00,    17.8559,  -145.00,    17.8559,    95.00, 1.29935E-005,  -172.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6845,    39.9942,   -25.03,    39.9942,  -145.03,    39.9942,    94.97, 2.96313E-005,  -173.03,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6887,    13.4554,   -24.98,    13.4554,  -144.98,    13.4554,    95.02, 9.34113E-006,  -174.03,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX9322,    18.4667,   -24.83,    18.4667,  -144.83,    18.4667,    95.17, 9.7461E-006,  -174.15,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FF1104,    138.966,   -24.82,    138.966,  -144.82,    138.966,    95.18, 6.75589E-005,  -174.68,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX5030,    99.8792,   -25.03,    99.8792,  -145.03,    99.8792,    94.97, 7.31748E-005,  -173.64,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FF1105,    103.852,   -24.83,    103.852,  -144.83,    103.852,    95.17, 5.4895E-005,  -174.28,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX9334,    199.605,   -25.03,    199.605,  -145.03,    199.605,    94.97, 0.000147179,  -173.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX9343,    18.4614,   -24.83,    18.4614,  -144.83,    18.4614,    95.17, 9.76749E-006,  -174.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT7045,    17.8231,   -25.01,    17.8231,  -145.01,    17.8231,    94.99, 1.29634E-005,  -173.45,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ0191,    13.8457,   -24.83,    13.8456,  -144.83,    13.8456,    95.17, 7.32697E-006,  -174.35,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT2704,    100.206,   -25.01,    100.206,  -145.01,    100.206,    94.99, 7.3034E-005,  -173.46,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6782,    39.9803,   -25.03,    39.9803,  -145.03,    39.9803,    94.97, 2.95794E-005,  -173.38,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP2914,    200.188,   -25.02,    200.188,  -145.02,    200.188,    94.98, 0.000147243,  -173.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6829,    39.9617,   -25.03,    39.9617,  -145.03,    39.9617,    94.97, 2.97068E-005,  -173.15,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP7255,    680.954,   -26.64,    680.954,  -146.64,    680.954,    93.36, 0.000260834,  -177.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT1679,    18.4075,   -24.85,    18.4075,  -144.85,    18.4075,    95.15, 9.78333E-006,  -174.71,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP7380,    199.482,   -25.04,    199.481,  -145.04,    199.482,    94.96, 0.000150214,  -172.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX9287,    13.3915,   -25.00,    13.3915,  -145.00,    13.3915,    95.00, 9.86795E-006,  -173.01,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT1683,    13.9142,   -24.81,    13.9142,  -144.81,    13.9142,    95.19, 6.63413E-006,  -174.88,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6812,    199.553,   -25.04,    199.553,  -145.04,    199.553,    94.96, 0.000148629,  -172.90,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ6330,    13.3212,   -25.03,    13.3212,  -145.03,    13.3212,    94.97, 9.78289E-006,  -173.56,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FP8285,    139.881,   -24.78,    139.881,  -144.78,    139.881,    95.22, 6.13409E-005,  -175.17,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FT6840,    99.8474,   -25.03,    99.8474,  -145.03,    99.8474,    94.97, 7.43407E-005,  -172.89,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX0837,    18.6596,   -24.78,    18.6596,  -144.78,    18.6596,    95.22, 8.12459E-006,  -175.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FX3749,    13.8461,   -24.83,    13.8461,  -144.83,    13.8461,    95.17, 7.32703E-006,  -174.35,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_FZ2829,     4.6262,   -24.82,     4.6262,  -144.82,     4.6262,    95.18, 2.33597E-006,  -174.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
