Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_620,    15.8216,   -41.66,    15.8216,  -161.66,    15.8216,    78.34,          0,     0.00, 5.27964E-006,   -68.74,    15.8216,   138.34,    15.8216,    18.34,    15.8216,  -101.66,          0,     0.00, 5.27774E-006,   111.27
Line.L_CEI_MT_6200,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 3.57135E-008,    50.29,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 3.10146E-008,  -138.65
Line.L_CEI_MT_6201,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 2.76902E-008,    47.73,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 2.87393E-008,  -130.40
Line.L_CEI_MT_6202,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 2.4201E-008,    59.98,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 2.71525E-008,  -120.96
Line.L_CEI_MT_6203,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 2.09548E-008,    53.13,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 2.24727E-008,  -124.02
Line.L_CEI_MT_6204,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 1.65817E-008,    51.84,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 1.67897E-008,  -123.69
Line.L_CEI_MT_6205,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 1.12146E-008,    85.24,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 1.11856E-008,   -87.61
Line.L_CEI_MT_6206,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 1.11856E-008,    92.39,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 1.17251E-008,   -83.16
Line.L_CEI_MT_6207,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 1.24254E-008,   102.99,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 1.16787E-008,   -66.50
Line.L_CEI_MT_6208,    3.14037,   -41.58,    3.14037,  -161.58,    3.14037,    78.42,          0,     0.00, 8.29086E-009,   141.84,    3.14037,   138.42,    3.14037,    18.42,    3.14037,  -101.58,          0,     0.00, 9.55457E-009,   -43.03
Line.L_CEI_MT_6209,    7.84944,   -41.58,    7.84944,  -161.58,    7.84944,    78.42,          0,     0.00, 1.79204E-008,   114.57,    7.84944,   138.42,    7.84944,    18.42,    7.84944,  -101.58,          0,     0.00, 2.12782E-008,   -66.80
Line.L_CEI_MT_621,    12.6572,   -41.66,    12.6572,  -161.66,    12.6572,    78.34,          0,     0.00, 4.00427E-006,   -69.17,    12.6572,   138.34,    12.6572,    18.34,    12.6572,  -101.66,          0,     0.00, 4.00378E-006,   110.81
Line.L_CEI_MT_6210,    7.84944,   -41.58,    7.84944,  -161.58,    7.84944,    78.42,          0,     0.00, 2.14508E-008,   117.12,    7.84944,   138.42,    7.84944,    18.42,    7.84944,  -101.58,          0,     0.00, 2.02013E-008,   -64.03
Line.L_CEI_MT_6211,    124.473,   138.43,    124.473,    18.43,    124.473,  -101.57,          0,     0.00, 9.82083E-006,   111.50,    124.473,   -41.57,    124.473,  -161.57,    124.473,    78.43,          0,     0.00, 9.82377E-006,   -68.50
Line.L_CEI_MT_6212,    127.612,   138.43,    127.612,    18.43,    127.612,  -101.57,          0,     0.00, 9.81839E-006,   111.53,    127.612,   -41.57,    127.612,  -161.57,    127.612,    78.43,          0,     0.00, 9.81873E-006,   -68.47
Line.L_CEI_MT_6213,    127.612,   138.43,    127.612,    18.43,    127.612,  -101.57,          0,     0.00, 1.00682E-005,   109.44,    127.612,   -41.57,    127.612,  -161.57,    127.612,    78.43,          0,     0.00, 1.00666E-005,   -70.56
Line.L_CEI_MT_6214,    135.458,   -41.57,    135.458,  -161.57,    135.458,    78.43,          0,     0.00, 1.096E-005,   -63.48,    135.458,   138.43,    135.458,    18.43,    135.458,  -101.57,          0,     0.00, 1.09594E-005,   116.52
Line.L_CEI_MT_6215,    135.458,   138.43,    135.458,    18.43,    135.458,  -101.57,          0,     0.00, 1.09544E-005,   116.52,    135.458,   -41.57,    135.458,  -161.57,    135.458,    78.43,          0,     0.00, 1.09535E-005,   -63.48
Line.L_CEI_MT_6216,    136.505,   138.43,    136.505,    18.43,    136.505,  -101.57,          0,     0.00, 1.10144E-005,   123.81,    136.505,   -41.57,    136.505,  -161.57,    136.505,    78.43,          0,     0.00, 1.10134E-005,   -56.18
Line.L_CEI_MT_6217,    138.074,   -41.57,    138.074,  -161.57,    138.074,    78.43,          0,     0.00, 1.2254E-005,   -57.37,    138.074,   138.43,    138.074,    18.43,    138.074,  -101.57,          0,     0.00, 1.22537E-005,   122.64
Line.L_CEI_MT_6218,    1.56944,   138.43,    1.56944,    18.43,    1.56944,  -101.57,          0,     0.00, 5.12227E-009,   -90.00,    1.56944,   -41.57,    1.56944,  -161.57,    1.56944,    78.43,          0,     0.00, 5.30936E-009,   105.26
Line.L_CEI_MT_6219,    7.84654,   -41.57,    7.84654,  -161.57,    7.84654,    78.43,          0,     0.00, 1.26368E-006,   -67.05,    7.84654,   138.43,    7.84654,    18.43,    7.84654,  -101.57,          0,     0.00, 1.26431E-006,   112.80
Line.L_CEI_MT_622,    11.0751,   -41.66,    11.0751,  -161.66,    11.0751,    78.34,          0,     0.00, 2.39602E-006,   -85.28,    11.0751,   138.34,    11.0751,    18.34,    11.0751,  -101.66,          0,     0.00, 2.39784E-006,    94.70
Line.L_CEI_MT_6220,    3.13862,   138.43,    3.13862,    18.43,    3.13862,  -101.57,          0,     0.00, 7.28875E-009,   -26.57,    3.13862,   -41.57,    3.13862,  -161.57,    3.13862,    78.43,          0,     0.00, 1.06187E-008,   142.13
Line.L_CEI_MT_6221,    4.70792,   138.43,    4.70792,    18.43,    4.70792,  -101.57,          0,     0.00, 1.07506E-008,   -94.97,    4.70792,   -41.57,    4.70792,  -161.57,    4.70792,    78.43,          0,     0.00, 1.10686E-008,    75.38
Line.L_CEI_MT_6222,    4.70792,   -41.57,    4.70792,  -161.57,    4.70792,    78.43,          0,     0.00, 9.82314E-009,    95.44,    4.70792,   138.43,    4.70792,    18.43,    4.70792,  -101.57,          0,     0.00, 1.02445E-008,   -90.00
Line.L_CEI_MT_6223,    4.70792,   -41.57,    4.70792,  -161.57,    4.70792,    78.43,          0,     0.00, 1.79143E-008,   117.90,    4.70792,   138.43,    4.70792,    18.43,    4.70792,  -101.57,          0,     0.00, 1.83449E-008,   -66.04
Line.L_CEI_MT_6225,    2.09303,   138.42,    2.09303,    18.42,    2.09303,  -101.58,          0,     0.00, 7.27386E-009,   -50.19,    2.09303,   -41.58,    2.09303,  -161.58,    2.09303,    78.42,          0,     0.00, 7.36275E-009,   124.70
Line.L_CEI_MT_6226,    2.09303,   138.42,    2.09303,    18.42,    2.09303,  -101.58,          0,     0.00, 7.36275E-009,   -71.57,    2.09303,   -41.58,    2.09303,  -161.58,    2.09303,    78.42,          0,     0.00, 6.92255E-009,   109.65
Line.L_CEI_MT_6227,    9.94192,   -41.58,    9.94192,  -161.58,    9.94192,    78.42,          0,     0.00, 2.60313E-008,   116.57,    9.94192,   138.42,    9.94192,    18.42,    9.94192,  -101.58,          0,     0.00, 2.56283E-008,   -65.30
Line.L_CEI_MT_6228,    1.56978,   138.42,    1.56978,    18.42,    1.56978,  -101.58,          0,     0.00, 6.53587E-009,   -85.91,    1.56978,   -41.58,    1.56978,  -161.58,    1.56978,    78.42,          0,     0.00, 7.50856E-009,   119.74
Line.L_CEI_MT_623,    7.91074,   -41.66,    7.91074,  -161.66,    7.91074,    78.34,          0,     0.00, 1.25383E-006,  -103.33,    7.91074,   138.34,    7.91074,    18.34,    7.91074,  -101.66,          0,     0.00, 1.25679E-006,    76.74
Line.L_CEI_MT_6232,    3.13959,   -41.58,    3.13959,  -161.58,    3.13959,    78.42,          0,     0.00, 8.23839E-009,   137.29,    3.13959,   138.42,    3.13959,    18.42,    3.13959,  -101.58,          0,     0.00, 9.96559E-009,   -52.59
Line.L_CEI_MT_6233,    14.6513,   -41.58,    14.6513,  -161.58,    14.6513,    78.42,          0,     0.00, 2.08678E-006,    79.00,    14.6513,   138.42,    14.6513,    18.42,    14.6513,  -101.58,          0,     0.00, 2.0888E-006,  -100.95
Line.L_CEI_MT_6234,    14.6513,   -41.58,    14.6513,  -161.58,    14.6513,    78.42,          0,     0.00, 2.08976E-006,    78.72,    14.6513,   138.42,    14.6513,    18.42,    14.6513,  -101.58,          0,     0.00, 2.08912E-006,  -101.26
Line.L_CEI_MT_6235,    14.6513,   -41.58,    14.6513,  -161.58,    14.6513,    78.42,          0,     0.00, 2.08958E-006,    78.61,    14.6513,   138.42,    14.6513,    18.42,    14.6513,  -101.58,          0,     0.00, 2.08666E-006,  -101.38
Line.L_CEI_MT_6236,    301.276,   -41.57,    301.276,  -161.57,    301.276,    78.43,          0,     0.00, 2.89209E-005,   -82.25,    301.276,   138.43,    301.276,    18.43,    301.276,  -101.57,          0,     0.00, 2.89219E-005,    97.75
Line.L_CEI_MT_6237,    296.567,   -41.57,    296.567,  -161.57,    296.567,    78.43,          0,     0.00, 2.77063E-005,   -82.95,    296.567,   138.43,    296.567,    18.43,    296.567,  -101.57,          0,     0.00, 2.77088E-005,    97.05
Line.L_CEI_MT_623723,    4.70914,   -41.58,    4.70914,  -161.58,    4.70914,    78.42,          0,     0.00, 1.48574E-008,   122.20,    4.70914,   138.42,    4.70914,    18.42,    4.70914,  -101.58,          0,     0.00, 1.18994E-008,   -59.42
Line.L_CEI_MT_6238,    278.778,   -41.57,    278.778,  -161.57,    278.778,    78.43,          0,     0.00, 2.25131E-005,   -89.31,    278.778,   138.43,    278.778,    18.43,    278.778,  -101.57,          0,     0.00, 2.2515E-005,    90.69
Line.L_CEI_MT_6239,    17.7888,   138.42,    17.7888,    18.42,    17.7888,  -101.58,          0,     0.00, 4.62938E-006,   124.61,    17.7888,   -41.58,    17.7888,  -161.58,    17.7888,    78.42,          0,     0.00, 4.62832E-006,   -55.41
Line.L_CEI_MT_624,    7.91074,   -41.66,    7.91074,  -161.66,    7.91074,    78.34,          0,     0.00, 1.25492E-006,  -103.54,    7.91074,   138.34,    7.91074,    18.34,    7.91074,  -101.66,          0,     0.00, 1.26035E-006,    76.52
Line.L_CEI_MT_6240,    17.7888,   -41.58,    17.7888,  -161.58,    17.7888,    78.42,          0,     0.00, 4.63098E-006,   -55.45,    17.7888,   138.42,    17.7888,    18.42,    17.7888,  -101.58,          0,     0.00, 4.62818E-006,   124.58
Line.L_CEI_MT_6241,    17.7888,   -41.58,    17.7888,  -161.58,    17.7888,    78.42,          0,     0.00, 4.63007E-006,   -55.46,    17.7888,   138.42,    17.7888,    18.42,    17.7888,  -101.58,          0,     0.00, 4.62709E-006,   124.54
Line.L_CEI_MT_6242,      13.08,   138.42,      13.08,    18.42,      13.08,  -101.58,          0,     0.00, 3.39361E-006,   128.79,      13.08,   -41.58,      13.08,  -161.58,      13.08,    78.42,          0,     0.00, 3.39514E-006,   -51.19
Line.L_CEI_MT_6243,     1.5696,   -41.58,     1.5696,  -161.58,     1.5696,    78.42,          0,     0.00, 4.29318E-009,   139.40,     1.5696,   138.42,     1.5696,    18.42,     1.5696,  -101.58,          0,     0.00, 3.95127E-009,   -45.00
Line.L_CEI_MT_6244,    4.70882,   138.42,    4.70882,    18.42,    4.70882,  -101.58,          0,     0.00, 1.54232E-008,   -61.11,    4.70882,   -41.58,    4.70882,  -161.58,    4.70882,    78.42,          0,     0.00, 1.31709E-008,   135.00
Line.L_CEI_MT_6245,    11.5104,   -41.58,    11.5104,  -161.58,    11.5104,    78.42,          0,     0.00, 2.20883E-006,   -42.16,    11.5104,   138.42,    11.5104,    18.42,    11.5104,  -101.58,          0,     0.00, 2.20648E-006,   137.81
Line.L_CEI_MT_6246,    11.5104,   -41.58,    11.5104,  -161.58,    11.5104,    78.42,          0,     0.00, 2.20823E-006,   -41.97,    11.5104,   138.42,    11.5104,    18.42,    11.5104,  -101.58,          0,     0.00, 2.20737E-006,   137.93
Line.L_CEI_MT_6247,    3.13919,   -41.58,    3.13919,  -161.58,    3.13919,    78.42,          0,     0.00, 1.39698E-008,   126.87,    3.13919,   138.42,    3.13919,    18.42,    3.13919,  -101.58,          0,     0.00, 1.09108E-008,   -50.19
Line.L_CEI_MT_6248,   0.523199,   138.42,   0.523199,    18.42,   0.523199,  -101.58,          0,     0.00, 2.0825E-009,    63.43,   0.523199,   -41.58,   0.523199,  -161.58,   0.523199,    78.42,          0,     0.00,          0,     0.00
Line.L_CEI_MT_625,    7.91074,   -41.66,    7.91074,  -161.66,    7.91074,    78.34,          0,     0.00, 1.25049E-006,  -103.70,    7.91074,   138.34,    7.91074,    18.34,    7.91074,  -101.66,          0,     0.00, 1.25027E-006,    76.34
Line.L_CEI_MT_6250,    1.56959,   138.42,    1.56959,    18.42,    1.56959,  -101.58,          0,     0.00, 2.83251E-009,   -99.46,    1.56959,   -41.58,    1.56959,  -161.58,    1.56959,    78.42,          0,     0.00, 2.98169E-009,   128.66
Line.L_CEI_MT_6251,    1.56959,   138.42,    1.56959,    18.42,    1.56959,  -101.58,          0,     0.00, 7.00042E-009,   -86.19,    1.56959,   -41.58,    1.56959,  -161.58,    1.56959,    78.42,          0,     0.00, 5.6073E-009,    94.76
Line.L_CEI_MT_6252,    3.13919,   -41.58,    3.13919,  -161.58,    3.13919,    78.42,          0,     0.00, 1.02551E-008,    92.60,    3.13919,   138.42,    3.13919,    18.42,    3.13919,  -101.58,          0,     0.00, 8.43348E-009,   -83.66
Line.L_CEI_MT_6253,    3.13919,   138.42,    3.13919,    18.42,    3.13919,  -101.58,          0,     0.00, 8.39483E-009,   -70.56,    3.13919,   -41.58,    3.13919,  -161.58,    3.13919,    78.42,          0,     0.00, 7.80591E-009,   107.35
Line.L_CEI_MT_6254,    93.3605,   -41.57,    93.3605,  -161.57,    93.3605,    78.43,          0,     0.00, 1.41066E-005,   -75.19,    93.3605,   138.43,    93.3605,    18.43,    93.3605,  -101.57,          0,     0.00, 1.41032E-005,   104.80
Line.L_CEI_MT_6255,    93.3605,   138.43,    93.3605,    18.43,    93.3605,  -101.57,          0,     0.00, 1.40994E-005,   104.81,    93.3605,   -41.57,    93.3605,  -161.57,    93.3605,    78.43,          0,     0.00, 1.4101E-005,   -75.19
Line.L_CEI_MT_6256,    91.2679,   -41.57,    91.2679,  -161.57,    91.2679,    78.43,          0,     0.00, 1.41076E-005,   -75.18,    91.2679,   138.43,    91.2679,    18.43,    91.2679,  -101.57,          0,     0.00, 1.41066E-005,   104.81
Line.L_CEI_MT_6257,     1.0463,   -41.57,     1.0463,  -161.57,     1.0463,    78.43,          0,     0.00, 6.58545E-010,    45.00,     1.0463,   138.43,     1.0463,    18.43,     1.0463,  -101.57,          0,     0.00, 2.37442E-009,   -78.69
Line.L_CEI_MT_6258,    90.2216,   -41.57,    90.2216,  -161.57,    90.2216,    78.43,          0,     0.00, 1.45644E-005,   -75.09,    90.2216,   138.43,    90.2216,    18.43,    90.2216,  -101.57,          0,     0.00, 1.45633E-005,   104.91
Line.L_CEI_MT_6259,    90.2216,   -41.57,    90.2216,  -161.57,    90.2216,    78.43,          0,     0.00, 1.456E-005,   -75.11,    90.2216,   138.43,    90.2216,    18.43,    90.2216,  -101.57,          0,     0.00, 1.456E-005,   104.89
Line.L_CEI_MT_626,    7.91074,   -41.66,    7.91074,  -161.66,    7.91074,    78.34,          0,     0.00, 9.82314E-009,    58.57,    7.91074,   138.34,    7.91074,    18.34,    7.91074,  -101.66,          0,     0.00, 1.12725E-008,  -128.29
Line.L_CEI_MT_6260,    3.13878,   -41.57,    3.13878,  -161.57,    3.13878,    78.43,          0,     0.00, 7.31585E-007,   -47.32,    3.13878,   138.43,    3.13878,    18.43,    3.13878,  -101.57,          0,     0.00, 7.31982E-007,   132.55
Line.L_CEI_MT_5319,    9.48449,   138.35,    9.48448,    18.35,    9.48449,  -101.65,          0,     0.00, 6.89095E-006,   125.50,    9.48449,   -41.65,    9.48448,  -161.65,    9.48449,    78.35,          0,     0.00, 6.88998E-006,   -54.48
Line.L_CEI_MT_532,    12.6748,   -41.67,    12.6748,  -161.67,    12.6748,    78.33,          0,     0.00, 4.21283E-006,    -0.85,    12.6748,   138.33,    12.6748,    18.33,    12.6748,  -101.67,          0,     0.00, 4.21377E-006,   179.15
Line.L_CEI_MT_5320, 1.1825E-006,  -111.97, 3.91683E-006,   169.90, 2.49863E-006,    50.29,          0,     0.00, 3.09671E-006,   150.76, 1.18172E-006,    68.06, 3.91729E-006,   -10.10, 2.50066E-006,  -129.70,          0,     0.00, 3.09663E-006,   -29.29
Line.L_CEI_MT_5321, 4.1392E-007,   -47.37, 1.30724E-006,   169.93, 8.35005E-007,    50.32,          0,     0.00, 7.38536E-007,   129.88, 4.1321E-007,   132.81, 1.30786E-006,   -10.11, 8.35005E-007,  -129.68,          0,     0.00, 7.40324E-007,   -50.23
Line.L_CEI_MT_5322,    1.05384,   -41.65,    1.05384,  -161.65,    1.05384,    78.35,          0,     0.00, 6.0536E-009,   180.00,    1.05384,   138.35,    1.05384,    18.35,    1.05384,  -101.65,          0,     0.00, 4.74883E-009,    11.31
Line.L_CEI_MT_5323,    8.43065,   138.35,    8.43065,    18.35,    8.43065,  -101.65,          0,     0.00, 4.31798E-006,   107.47,    8.43065,   -41.65,    8.43065,  -161.65,    8.43065,    78.35,          0,     0.00, 4.31651E-006,   -72.53
Line.L_CEI_MT_5324, 4.12262E-007,   -47.33, 1.30387E-006,   169.94, 8.33275E-007,    50.26,          0,     0.00, 7.3627E-007,   129.84, 4.12947E-007,   132.58, 1.30432E-006,   -10.05, 8.35303E-007,  -129.71,          0,     0.00, 7.36687E-007,   -50.23
Line.L_CEI_MT_5325,    8.43065,   -41.65,    8.43065,  -161.65,    8.43065,    78.35,          0,     0.00, 3.64389E-006,   -76.88,    8.43065,   138.35,    8.43065,    18.35,    8.43065,  -101.65,          0,     0.00, 3.6432E-006,   103.14
Line.L_CEI_MT_5326,    2.63458,   -41.65,    2.63458,  -161.65,    2.63458,    78.35,          0,     0.00, 7.50856E-009,    97.13,    2.63458,   138.35,    2.63458,    18.35,    2.63458,  -101.65,          0,     0.00, 1.03394E-008,   -97.77
Line.L_CEI_MT_5327,    1.58075,   -41.65,    1.58075,  -161.65,    1.58075,    78.35,          0,     0.00, 2.98169E-009,   141.34,    1.58075,   138.35,    1.58075,    18.35,    1.58075,  -101.65,          0,     0.00, 3.75428E-009,   -60.26
Line.L_CEI_MT_5328,    1.58075,   138.35,    1.58075,    18.35,    1.58075,  -101.65,          0,     0.00, 1.26379E-006,    75.97,    1.58075,   -41.65,    1.58075,  -161.65,    1.58075,    78.35,          0,     0.00, 1.26775E-006,  -104.05
Line.L_CEI_MT_5329,    4.21532,   -41.65,    4.21532,  -161.65,    4.21532,    78.35,          0,     0.00, 1.26052E-006,  -104.05,    4.21532,   138.35,    4.21532,    18.35,    4.21532,  -101.65,          0,     0.00, 1.26131E-006,    75.98
Line.L_CEI_MT_533,    12.6748,   -41.67,    12.6748,  -161.67,    12.6748,    78.33,          0,     0.00, 4.2049E-006,    -0.83,    12.6748,   138.33,    12.6748,    18.33,    12.6748,  -101.67,          0,     0.00, 4.20676E-006,   179.17
Line.L_CEI_MT_5330,    4.21533,   -41.65,    4.21533,  -161.65,    4.21533,    78.35,          0,     0.00, 1.02127E-008,   133.15,    4.21533,   138.35,    4.21533,    18.35,    4.21533,  -101.65,          0,     0.00, 1.04644E-008,   -32.28
Line.L_CEI_MT_5331,    1.58075,   -41.65,    1.58075,  -161.65,    1.58075,    78.35,          0,     0.00, 2.37442E-009,  -168.69,    1.58075,   138.35,    1.58075,    18.35,    1.58075,  -101.65,          0,     0.00, 4.95005E-009,   -48.81
Line.L_CEI_MT_5332,    1.05383,   -41.65,    1.05383,  -161.65,    1.05383,    78.35,          0,     0.00, 6.33368E-009,   126.03,    1.05383,   138.35,    1.05383,    18.35,    1.05383,  -101.65,          0,     0.00, 4.95005E-009,   -41.19
Line.L_CEI_MT_5334,    16.3609,   138.71,    16.3609,    18.71,    16.3609,  -101.29,          0,     0.00, 1.57531E-005,   -50.45,    16.3609,   -41.29,    16.3609,  -161.29,    16.3609,    78.71,          0,     0.00, 1.57538E-005,   129.56
Line.L_CEI_MT_5335,    2.10499,   138.37,    2.10499,    18.37,    2.10499,  -101.63,          0,     0.00, 9.14879E-009,   -14.74,    2.10499,   -41.63,    2.10499,  -161.63,    2.10499,    78.37,          0,     0.00, 7.12325E-009,   168.69
Line.L_CEI_MT_5336,    2.10499,   -41.63,    2.10499,  -161.63,    2.10499,    78.37,          0,     0.00, 7.58042E-009,   132.51,    2.10499,   138.37,    2.10499,    18.37,    2.10499,  -101.63,          0,     0.00, 1.02127E-008,   -24.23
Line.L_CEI_MT_5337,     14.256,   -41.24,     14.256,  -161.24,     14.256,    78.76,          0,     0.00, 1.57527E-005,   129.55,     14.256,   138.76,     14.256,    18.76,     14.256,  -101.24,          0,     0.00, 1.57534E-005,   -50.45
Line.L_CEI_MT_5338,     14.256,   -41.24,     14.256,  -161.24,     14.256,    78.76,          0,     0.00, 1.57524E-005,   129.55,     14.256,   138.76,     14.256,    18.76,     14.256,  -101.24,          0,     0.00, 1.5751E-005,   -50.43
Line.L_CEI_MT_5339,    3.15747,   -41.63,    3.15747,  -161.63,    3.15747,    78.37,          0,     0.00, 8.85981E-009,    86.99,    3.15747,   138.37,    3.15747,    18.37,    3.15747,  -101.63,          0,     0.00, 8.3819E-009,   -90.00
Line.L_CEI_MT_534,    12.6748,   138.33,    12.6748,    18.33,    12.6748,  -101.67,          0,     0.00, 4.2096E-006,   179.13,    12.6748,   -41.67,    12.6748,  -161.67,    12.6748,    78.33,          0,     0.00, 4.20496E-006,    -0.89
Line.L_CEI_MT_5341,    3.15747,   138.37,    3.15747,    18.37,    3.15747,  -101.63,          0,     0.00, 8.25154E-009,   -73.61,    3.15747,   -41.63,    3.15747,  -161.63,    3.15747,    78.37,          0,     0.00, 6.78013E-009,   105.95
Line.L_CEI_MT_5342,    11.0986,   -41.13,    11.0986,  -161.13,    11.0986,    78.87,          0,     0.00, 1.69808E-005,   128.33,    11.0986,   138.87,    11.0986,    18.87,    11.0986,  -101.13,          0,     0.00, 1.69782E-005,   -51.66
Line.L_CEI_MT_5343,    11.0986,   -41.13,    11.0986,  -161.13,    11.0986,    78.87,          0,     0.00, 1.69764E-005,   128.33,    11.0986,   138.87,    11.0986,    18.87,    11.0986,  -101.13,          0,     0.00, 1.6974E-005,   -51.68
Line.L_CEI_MT_5344,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.39713E-006,   -59.61,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.39528E-006,   120.40
Line.L_CEI_MT_5345,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.40109E-006,   120.42,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.40605E-006,   -59.59
Line.L_CEI_MT_5346,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.40207E-006,   120.33,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.40047E-006,   -59.66
Line.L_CEI_MT_5347,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.39829E-006,   120.35,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.39125E-006,   -59.64
Line.L_CEI_MT_5348,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.39728E-006,   120.33,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.39591E-006,   -59.66
Line.L_CEI_MT_5349,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.39764E-006,   120.29,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.39533E-006,   -59.71
Line.L_CEI_MT_535,    12.6748,   -41.67,    12.6748,  -161.67,    12.6748,    78.33,          0,     0.00, 4.19881E-006,    -0.79,    12.6748,   138.33,    12.6748,    18.33,    12.6748,  -101.67,          0,     0.00, 4.20253E-006,   179.21
Line.L_CEI_MT_5350,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.4013E-006,   120.31,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.39996E-006,   -59.71
Line.L_CEI_MT_5351,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.39905E-006,   120.31,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.40056E-006,   -59.68
Line.L_CEI_MT_5352,    46.8298,   -41.63,    46.8298,  -161.63,    46.8298,    78.37,          0,     0.00, 6.40354E-006,   -59.70,    46.8298,   138.37,    46.8298,    18.37,    46.8298,  -101.63,          0,     0.00, 6.40308E-006,   120.29
Line.L_CEI_MT_5353,     1.5786,   138.37,     1.5786,    18.37,     1.5786,  -101.63,          0,     0.00, 5.68412E-009,  -145.01,     1.5786,   -41.63,     1.5786,  -161.63,     1.5786,    78.37,          0,     0.00, 5.96337E-009,    38.66
Line.L_CEI_MT_5354,     1.5786,   -41.63,     1.5786,  -161.63,     1.5786,    78.37,          0,     0.00, 1.67897E-009,    33.69,     1.5786,   138.37,     1.5786,    18.37,     1.5786,  -101.63,          0,     0.00, 2.63418E-009,  -135.00
Line.L_CEI_MT_5355,    45.2512,   138.37,    45.2512,    18.37,    45.2512,  -101.63,          0,     0.00, 6.63064E-006,   113.77,    45.2512,   -41.63,    45.2512,  -161.63,    45.2512,    78.37,          0,     0.00, 6.62928E-006,   -66.24
Line.L_CEI_MT_5356,    45.2512,   138.37,    45.2512,    18.37,    45.2512,  -101.63,          0,     0.00, 6.63378E-006,   113.73,    45.2512,   -41.63,    45.2512,  -161.63,    45.2512,    78.37,          0,     0.00, 6.62996E-006,   -66.29
Line.L_CEI_MT_5357,    45.2512,   138.37,    45.2512,    18.37,    45.2512,  -101.63,          0,     0.00, 6.63415E-006,   113.74,    45.2512,   -41.63,    45.2512,  -161.63,    45.2512,    78.37,          0,     0.00, 6.63591E-006,   -66.27
Line.L_CEI_MT_5358,    40.5155,   138.37,    40.5155,    18.37,    40.5155,  -101.63,          0,     0.00, 6.64745E-006,   113.71,    40.5155,   -41.63,    40.5155,  -161.63,    40.5155,    78.37,          0,     0.00, 6.64844E-006,   -66.28
Line.L_CEI_MT_5359,    28.4136,   138.37,    28.4136,    18.37,    28.4136,  -101.63,          0,     0.00, 1.2123E-006,   112.40,    28.4136,   -41.63,    28.4136,  -161.63,    28.4136,    78.37,          0,     0.00, 1.21408E-006,   -67.80
