Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"S06_0607_11260995", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260958", 13.8, 1,    7927.75,   -0.2,   0.99502, 2,    7927.75, -120.2,   0.99502, 3,    7927.75,  119.8,   0.99502
"S06_0607_11259824", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11259822", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11259828", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"06_AL0607", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11259821", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260075", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260084", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260970", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260987", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11261027", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11270167", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11260996", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11261036", 13.8, 1,    7928.48,   -0.2,   0.99511, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511
"S06_0607_11261033", 13.8, 1,    7927.03,   -0.2,   0.99493, 2,    7927.03, -120.2,   0.99493, 3,    7927.03,  119.8,   0.99493
"S06_0607_11261315", 13.8, 1,     7926.3,   -0.2,   0.99484, 2,     7926.3, -120.2,   0.99484, 3,     7926.3,  119.8,   0.99484
"S06_0607_11261314", 13.8, 1,    7925.57,   -0.2,   0.99475, 2,    7925.57, -120.2,   0.99475, 3,    7925.57,  119.8,   0.99475
"S06_0607_11261275", 13.8, 1,    7924.85,   -0.2,   0.99465, 2,    7924.85, -120.2,   0.99465, 3,    7924.85,  119.8,   0.99465
"S06_0607_11261099", 13.8, 1,    7924.12,   -0.2,   0.99456, 2,    7924.12, -120.2,   0.99456, 3,    7924.12,  119.8,   0.99456
"S06_0607_11261100", 13.8, 1,    7923.39,   -0.2,   0.99447, 2,    7923.39, -120.2,   0.99447, 3,    7923.39,  119.8,   0.99447
"S06_0607_11261101", 13.8, 1,    7922.67,   -0.2,   0.99438, 2,    7922.67, -120.2,   0.99438, 3,    7922.67,  119.8,   0.99438
"S06_0607_11261104", 13.8, 1,    7921.94,   -0.2,   0.99429, 2,    7921.94, -120.2,   0.99429, 3,    7921.94,  119.8,   0.99429
"S06_0607_11261105", 13.8, 1,    7921.21,   -0.2,    0.9942, 2,    7921.21, -120.2,    0.9942, 3,    7921.21,  119.8,    0.9942
"S06_0607_11261106", 13.8, 1,    7920.49,   -0.2,   0.99411, 2,    7920.49, -120.2,   0.99411, 3,    7920.49,  119.8,   0.99411
"S06_0607_11261118", 13.8, 1,    7919.76,   -0.2,   0.99402, 2,    7919.76, -120.2,   0.99402, 3,    7919.76,  119.8,   0.99402
"S06_0607_11261107", 13.8, 1,    7919.04,   -0.2,   0.99393, 2,    7919.04, -120.2,   0.99393, 3,    7919.04,  119.8,   0.99393
"S06_0607_11261120", 13.8, 1,    7918.31,   -0.2,   0.99383, 2,    7918.31, -120.2,   0.99383, 3,    7918.31,  119.8,   0.99383
"S06_0607_11261117", 13.8, 1,    7917.58,   -0.2,   0.99374, 2,    7917.58, -120.2,   0.99374, 3,    7917.58,  119.8,   0.99374
"S06_0607_11261095", 13.8, 1,    7916.86,   -0.2,   0.99365, 2,    7916.86, -120.2,   0.99365, 3,    7916.86,  119.8,   0.99365
"S06_0607_11261110", 13.8, 1,    7916.13,   -0.2,   0.99356, 2,    7916.13, -120.2,   0.99356, 3,    7916.13,  119.8,   0.99356
"06_BA1-13", 13.8, 2,    7928.48, -120.2,   0.99511, 3,    7928.48,  119.8,   0.99511, 8,    7928.48,   -0.2,   0.99511
