Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_65641165,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.56886E-006,   174.40,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.57067E-006,    -5.75
Line.L_65641174,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.57007E-006,   174.47,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.57119E-006,    -5.43
Line.L_65641183,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.57007E-006,   174.47,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.57073E-006,    -5.43
Line.L_65641192,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.56674E-006,   174.49,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.56972E-006,    -5.40
Line.L_65641203,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.57515E-006,   174.67,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.57524E-006,    -5.36
Line.L_65641210,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.58299E-006,   174.72,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58067E-006,    -5.29
Line.L_65641219,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.57877E-006,   174.72,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58071E-006,    -5.31
Line.L_65641228,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.58426E-006,   174.96,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58396E-006,    -5.11
Line.L_65641237,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.58012E-006,   174.93,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58169E-006,    -4.95
Line.L_65641246,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.58367E-006,   175.01,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.5846E-006,    -4.99
Line.L_65641255,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.5849E-006,   175.28,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58722E-006,    -4.71
Line.L_65641264,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.58872E-006,   175.24,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58907E-006,    -4.71
Line.L_65641273,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.5888E-006,   175.21,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.58872E-006,    -4.76
Line.L_65641282,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.59271E-006,   175.14,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59291E-006,    -4.95
Line.L_65641354,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.59601E-006,   175.53,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59585E-006,    -4.60
Line.L_65641357,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.5902E-006,   175.41,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59074E-006,    -4.62
Line.L_65641360,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.59523E-006,   175.46,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59709E-006,    -4.53
Line.L_65641363,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.59955E-006,   175.63,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59869E-006,    -4.41
Line.L_65641366,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.60277E-006,   175.43,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.59987E-006,    -4.52
Line.L_65641369,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.60366E-006,   175.67,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.60669E-006,    -4.44
Line.L_65641372,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.59955E-006,   175.63,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.60255E-006,    -4.47
Line.L_65641375,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.60323E-006,   175.65,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.60369E-006,    -4.35
Line.L_65641378,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.60309E-006,   175.72,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.60419E-006,    -4.36
Line.L_65641381,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.61305E-006,   175.65,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.61316E-006,    -4.40
Line.L_65641384,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.60777E-006,   176.18,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.60623E-006,    -3.99
Line.L_65641387,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.61011E-006,   175.94,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.61131E-006,    -4.19
Line.L_65641390,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.61536E-006,   176.12,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.61546E-006,    -3.93
Line.L_65641393,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.61766E-006,   176.14,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.61759E-006,    -3.83
Line.L_65641396,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.6202E-006,   176.28,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.6211E-006,    -3.71
Line.L_TR_SUB_MT_FIC_104,    54.6925,   -41.39,    54.6925,  -161.39,    54.6925,    78.61,          0,     0.00, 1.99963E-008,    27.76,    54.6925,   138.61,    54.6925,    18.61,    54.6925,  -101.39,          0,     0.00, 1.5894E-008,  -148.17
Line.L_TR_SUB_MT_FIC_107,    107.453,   -41.39,    107.453,  -161.39,    107.453,    78.61,          0,     0.00, 2.35332E-008,    27.07,    107.453,   138.61,    107.453,    18.61,    107.453,  -101.39,          0,     0.00, 2.60521E-008,  -155.73
Line.L_TR_SUB_MT_FIC_111,    107.409,   -41.38,    107.409,  -161.38,    107.409,    78.62,          0,     0.00, 2.72521E-008,    16.89,    107.409,   138.62,    107.409,    18.62,    107.409,  -101.38,          0,     0.00, 2.45081E-008,  -165.70
Line.L_TR_SUB_MT_FIC_113,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 1.47255E-008,    18.43,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 1.60569E-008,  -163.14
Line.L_TR_SUB_MT_FIC_115,    54.6783,   -41.39,    54.6783,  -161.39,    54.6783,    78.61,          0,     0.00, 1.21072E-008,    22.62,    54.6783,   138.61,    54.6783,    18.61,    54.6783,  -101.39,          0,     0.00, 1.12628E-008,  -172.87
Line.L_65641399,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.62587E-006,   175.99,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.6268E-006,    -4.00
Line.L_65641402,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.62648E-006,   176.16,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.62707E-006,    -3.91
Line.L_65641405,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.62091E-006,   176.15,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.62051E-006,    -3.89
Line.L_65641408,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.62671E-006,   176.04,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.62512E-006,    -3.86
Line.L_65641411,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.63726E-006,   176.13,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.63534E-006,    -3.84
Line.L_65641414,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.63809E-006,   176.45,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.63704E-006,    -3.49
Line.L_65641417,     530.79,   142.74,     530.79,    22.74,     530.79,   -97.26,          0,     0.00, 1.63483E-006,   176.44,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74,          0,     0.00, 1.63954E-006,    -3.58
Line.L_65394131,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 9.99862E-007,   150.51,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.00311E-006,   -29.39
Line.L_65394106,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.51805E-007,  -151.99,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.53038E-007,    27.96
Line.L_65394120, 2.0825E-009,  -153.43, 2.0825E-009,  -153.43, 1.86265E-009,   -90.00,          0,     0.00, 5.26836E-009,  -135.00, 3.29272E-009,     8.13, 2.37442E-009,    11.31, 3.83994E-009,    75.96,          0,     0.00, 8.01154E-009,    35.54
Line.L_65394126,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.52534E-007,  -152.30,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.5696E-007,    27.86
Line.L_65394098,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.55835E-007,  -152.42,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.57288E-007,    27.57
Line.L_65394101,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.6546E-007,  -152.26,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.64053E-007,    27.89
Line.L_65394103,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.62214E-007,  -152.01,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.60597E-007,    28.12
Line.L_65394122,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.58955E-007,  -151.82,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.5931E-007,    28.02
Line.L_65490278,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.60877E-007,  -151.72,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.59585E-007,    28.19
Line.L_65490276,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.61318E-007,  -151.66,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.62548E-007,    28.29
Line.L_65490271,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.66932E-007,  -151.69,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.65326E-007,    28.44
Line.L_65490269,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.69669E-007,  -152.13,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.6783E-007,    27.97
Line.L_65462415,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.76962E-007,  -151.63,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.7529E-007,    28.36
Line.L_65462412,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.74377E-007,  -151.81,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.74407E-007,    28.26
Line.L_65462409,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.76962E-007,  -151.63,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.78381E-007,    28.29
Line.L_65469922,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.77803E-007,  -152.10,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.74396E-007,    27.67
Line.L_65442128,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.83274E-007,  -151.50,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.79708E-007,    28.45
Line.L_65442131, 6.58545E-010,   -45.00, 1.04125E-009,  -116.57, 5.66501E-009,   -80.54,          0,     0.00, 7.04673E-009,   -82.41, 1.04125E-009,  -153.43, 1.91997E-009,   165.96, 2.0825E-009,   116.57,          0,     0.00, 4.165E-009,   153.43
Line.L_65441984,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.81945E-007,  -151.66,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.79421E-007,    28.29
Line.L_65394112,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.00219E-006,   150.71,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.00382E-006,   -29.24
Line.L_65394115,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.00553E-006,   150.97,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.00522E-006,   -29.17
Line.L_65474391,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.00653E-006,   151.03,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.00173E-006,   -28.97
Line.L_65474359,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.00473E-006,   151.21,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.00083E-006,   -28.88
Line.L_65474356,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.01554E-006,   151.58,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.01019E-006,   -28.53
Line.L_65474353,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.01255E-006,   151.73,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.0099E-006,   -28.38
Line.L_65474348,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.0157E-006,   151.67,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.01447E-006,   -28.36
Line.L_65393961,    637.856,   142.05,    637.856,    22.05,    637.856,   -97.95,          0,     0.00, 1.01177E-006,   152.03,    637.856,   -37.95,    637.856,  -157.95,    637.856,    82.05,          0,     0.00, 1.01208E-006,   -28.17
Line.L_65474407,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.31579E-006,  -155.29,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.31101E-006,    24.69
Line.L_65393938,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.32272E-006,  -155.61,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.32079E-006,    24.45
Line.L_65393941,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.3214E-006,  -155.54,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.31929E-006,    24.50
Line.L_65393944,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.32633E-006,  -155.17,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.32256E-006,    24.86
Line.L_70004492,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.32048E-006,  -155.14,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.31761E-006,    24.78
Line.L_70004464,    216.759,   -41.38,    216.759,  -161.38,    216.759,    78.62,          0,     0.00, 1.32303E-006,  -154.91,    216.759,   138.62,    216.759,    18.62,    216.759,  -101.38,          0,     0.00, 1.32157E-006,    25.10
Line.L_70004435,    162.081,   -41.38,    162.081,  -161.38,    162.081,    78.62,          0,     0.00, 8.43399E-007,   170.43,    162.081,   138.62,    162.081,    18.62,    162.081,  -101.38,          0,     0.00, 8.44092E-007,    -9.65
Line.L_70004417,    162.081,   -41.38,    162.081,  -161.38,    162.081,    78.62,          0,     0.00, 8.48529E-007,   170.65,    162.081,   138.62,    162.081,    18.62,    162.081,  -101.38,          0,     0.00, 8.50378E-007,    -9.14
Line.L_65393955,    107.409,   -41.38,    107.409,  -161.38,    107.409,    78.62,          0,     0.00, 8.84922E-007,  -152.01,    107.409,   138.62,    107.409,    18.62,    107.409,  -101.38,          0,     0.00, 8.85196E-007,    28.16
Line.L_65393932,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 5.61897E-007,    95.04,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 5.58186E-007,   -84.93
Line.L_65393851,    107.409,   -41.38,    107.409,  -161.38,    107.409,    78.62,          0,     0.00, 8.80188E-007,  -151.43,    107.409,   138.62,    107.409,    18.62,    107.409,  -101.38,          0,     0.00, 8.80527E-007,    28.42
Line.L_65393930,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 5.58484E-007,    95.41,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 5.59788E-007,   -84.70
Line.L_65393887,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 5.49348E-007,    95.64,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 5.47541E-007,   -84.29
Line.L_TR_SUB_MT_FIC_1841,    107.453,   -41.39,    107.453,  -161.39,    107.453,    78.61,          0,     0.00, 8.86283E-007,  -151.33,    107.453,   138.61,    107.453,    18.61,    107.453,  -101.39,          0,     0.00, 8.84387E-007,    28.63
Line.L_TR_SUB_MT_FIC_1842,    54.6925,   -41.39,    54.6925,  -161.39,    54.6925,    78.61,          0,     0.00, 5.51629E-007,    96.06,    54.6925,   138.61,    54.6925,    18.61,    54.6925,  -101.39,          0,     0.00, 5.53384E-007,   -84.06
Line.L_TR_SUB_MT_FIC_1843,    54.6783,   -41.39,    54.6783,  -161.39,    54.6783,    78.61,          0,     0.00, 5.59964E-007,    95.97,    54.6783,   138.61,    54.6783,    18.61,    54.6783,  -101.39,          0,     0.00, 5.57698E-007,   -83.96
Line.L_TR_SUB_MT_FIC_1844,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 5.48176E-007,    96.34,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 5.4787E-007,   -83.51
Line.L_TR_SUB_MT_FIC_1951,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 8.86469E-007,  -151.38,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 8.87695E-007,    28.58
Line.SW_0614_S06, 8.5963E-007,   146.31, 9.53674E-007,   180.00, 1.52662E-006,   -38.66,          0,     0.00, 6.7435E-007,  -135.00, 2.38419E-007,   180.00, 2.38419E-007,     0.00, 1.86211E-006,   129.81,          0,     0.00, 1.86211E-006,   129.81
Line.SW_C10195_CHVPRI,    107.453,   -41.39,    107.453,  -161.39,    107.453,    78.61,          0,     0.00, 1.68587E-006,  -171.87,    107.453,   138.61,    107.453,    18.61,    107.453,  -101.39,          0,     0.00, 1.92219E-006,    29.74
Line.SW_C10197_CHVPRI,    54.6783,   -41.39,    54.6783,  -161.39,    54.6783,    78.61,          0,     0.00, 7.9968E-007,   116.57,    54.6783,   138.61,    54.6783,    18.61,    54.6783,  -101.39,          0,     0.00, 1.85063E-006,  -165.07
Line.SW_C10317_CHVPRI,    54.6925,   -41.39,    54.6925,  -161.39,    54.6925,    78.61,          0,     0.00, 5.96046E-007,    53.13,    54.6925,   138.61,    54.6925,    18.61,    54.6925,  -101.39,          0,     0.00, 9.31054E-007,  -129.81
Line.SW_C10366_CHVPRI,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62,          0,     0.00, 2.36022E-006,   -45.00,    54.6721,   138.62,    54.6721,    18.62,    54.6721,  -101.38,          0,     0.00, 2.38419E-007,    90.00
Line.SW_C10685_CHVPRI,    107.409,   -41.38,    107.409,  -161.38,    107.409,    78.62,          0,     0.00, 7.15256E-007,   180.00,    107.409,   138.62,    107.409,    18.62,    107.409,  -101.38,          0,     0.00, 8.5963E-007,    33.69
Line.SW_C13613_CHVPRI,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62,          0,     0.00, 9.53674E-007,   180.00,    107.297,   138.62,    107.297,    18.62,    107.297,  -101.38,          0,     0.00, 1.06624E-006,   116.57
Line.SW_CDM36_CHVPRI, 5.3312E-007,    63.43, 2.28994E-006,   -38.66, 1.50789E-006,  -108.43,          0,     0.00, 2.84359E-006,   -56.98, 4.76837E-007,   -90.00, 5.96046E-007,   126.87, 1.06624E-006,    63.43,          0,     0.00, 9.61096E-007,    82.87
