Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_65641153,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.18311E-006,  -147.77,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.1841E-006,    32.27
Line.L_65641162,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.18497E-006,  -147.95,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.18522E-006,    32.06
Line.L_65641171,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.19198E-006,  -147.86,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19105E-006,    32.17
Line.L_65641180,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.18848E-006,  -147.85,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.1872E-006,    32.14
Line.L_65641189,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.18952E-006,  -147.85,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19007E-006,    32.24
Line.L_65641200,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.19101E-006,  -147.79,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19022E-006,    32.22
Line.L_65641207,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.19341E-006,  -147.99,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19321E-006,    31.96
Line.L_65641216,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.20185E-006,  -148.02,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.20314E-006,    31.87
Line.L_65641225,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.20083E-006,  -147.79,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.20462E-006,    32.16
Line.L_65641234,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.19781E-006,  -147.87,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19864E-006,    32.07
Line.L_65641243,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.19965E-006,  -147.77,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.19797E-006,    32.23
Line.L_65641252,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.20911E-006,  -147.93,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.20812E-006,    32.03
Line.L_65641261,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.20644E-006,  -147.97,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.20437E-006,    32.03
Line.L_65641270,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.21014E-006,  -148.04,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.20856E-006,    31.98
Line.L_65641279,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.21449E-006,  -148.11,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.21636E-006,    31.94
Line.L_65641288,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.21469E-006,  -147.95,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.21626E-006,    32.03
Line.L_65641291,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.21612E-006,  -148.07,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.2175E-006,    31.96
Line.L_65641294,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.21987E-006,  -147.96,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.22066E-006,    32.03
Line.L_65641297,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.22002E-006,  -148.09,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.22174E-006,    31.98
Line.L_65641300,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.22861E-006,  -148.14,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.23073E-006,    31.92
Line.L_65641303,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.22631E-006,  -148.26,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.2265E-006,    31.79
Line.L_65641306,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23061E-006,  -148.47,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.23161E-006,    31.64
Line.L_65641309,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23601E-006,  -148.54,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.23527E-006,    31.61
Line.L_65641312,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23982E-006,  -148.40,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.2397E-006,    31.50
Line.L_65641315,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23841E-006,  -148.33,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.23787E-006,    31.70
Line.L_65641318,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23713E-006,  -148.33,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.23534E-006,    31.75
Line.L_65641321,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.23617E-006,  -148.19,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.2377E-006,    31.82
Line.L_65641324,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.24193E-006,  -148.05,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24243E-006,    31.86
Line.L_65641327,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.24248E-006,  -147.84,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24114E-006,    32.08
Line.L_65641330,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.2479E-006,  -147.96,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24899E-006,    32.00
Line.L_65641333,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.2447E-006,  -147.87,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24466E-006,    32.18
Line.L_65641336,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.2447E-006,  -147.87,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24401E-006,    32.17
Line.L_65641339,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.24865E-006,  -147.93,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.24984E-006,    32.16
Line.L_65641342,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.25235E-006,  -148.00,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.25496E-006,    32.08
Line.L_TR_SUB_MT_FIC_2735,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.82269E-007,  -151.43,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.80494E-007,    28.35
Line.L_TR_SUB_MT_FIC_2736,    54.4002,   -41.50,    54.4002,  -161.50,    54.4002,    78.50,          0,     0.00, 5.51388E-007,    95.82,    54.4002,   138.50,    54.4002,    18.50,    54.4002,  -101.50,          0,     0.00, 5.50972E-007,   -84.13
Line.L_TR_SUB_MT_FIC_2737,    106.848,   -41.50,    106.848,  -161.50,    106.848,    78.50,          0,     0.00, 8.76472E-007,  -151.37,    106.848,   138.50,    106.848,    18.50,    106.848,  -101.50,          0,     0.00, 8.77183E-007,    28.40
Line.L_TR_SUB_MT_FIC_3106,    54.4989,   -41.51,    54.4989,  -161.51,    54.4989,    78.49,          0,     0.00, 5.47303E-007,    96.40,    54.4989,   138.49,    54.4989,    18.49,    54.4989,  -101.51,          0,     0.00, 5.46172E-007,   -83.78
Line.L_653941099,    429.332,   -41.50,    429.332,  -161.50,    429.332,    78.50,          0,     0.00, 2.39505E-006,  -177.16,    429.332,   138.50,    429.332,    18.50,    429.332,  -101.50,          0,     0.00, 2.39472E-006,     2.91
Line.L_65393842,    54.4787,   -41.51,    54.4787,  -161.51,    54.4787,    78.49,          0,     0.00, 5.53519E-007,    95.60,    54.4787,   138.49,    54.4787,    18.49,    54.4787,  -101.51,          0,     0.00, 5.53241E-007,   -84.20
Line.L_65641345,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.25353E-006,  -148.02,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.25358E-006,    32.05
Line.L_65641348,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.26217E-006,  -147.89,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.26168E-006,    32.09
Line.L_65641351,    532.786,   142.62,    532.786,    22.62,    532.786,   -97.38,          0,     0.00, 2.26069E-006,  -147.95,    532.786,   -37.38,    532.786,  -157.38,    532.786,    82.62,          0,     0.00, 2.26217E-006,    32.11
Line.L_65394130,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.18665E-006,   -66.11,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.18713E-006,   113.83
Line.L_65394107,    320.532,   -41.50,    320.532,  -161.50,    320.532,    78.50,          0,     0.00, 2.58843E-006,  -151.74,    320.532,   138.50,    320.532,    18.50,    320.532,  -101.50,          0,     0.00, 2.58787E-006,    28.30
Line.L_65394121,      108.8,   -41.50,      108.8,  -161.50,      108.8,    78.50,          0,     0.00, 1.10728E-006,    95.96,      108.8,   138.50,      108.8,    18.50,      108.8,  -101.50,          0,     0.00, 1.10904E-006,   -84.10
Line.L_65394125,    320.532,   -41.50,    320.532,  -161.50,    320.532,    78.50,          0,     0.00, 2.59613E-006,  -151.75,    320.532,   138.50,    320.532,    18.50,    320.532,  -101.50,          0,     0.00, 2.59575E-006,    28.28
Line.L_65394096,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.40913E-007,  -151.63,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.43136E-007,    28.65
Line.L_65394095,    213.697,   -41.50,    213.697,  -161.50,    213.697,    78.50,          0,     0.00, 1.75736E-006,  -151.74,    213.697,   138.50,    213.697,    18.50,    213.697,  -101.50,          0,     0.00, 1.75957E-006,    28.40
Line.L_65394100,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.42111E-007,  -151.75,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.41071E-007,    28.25
Line.L_65394104,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.45644E-007,  -151.77,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.45234E-007,    28.25
Line.L_65490277,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.50501E-007,  -151.62,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.5192E-007,    28.29
Line.L_65490274,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.48865E-007,  -151.17,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.52394E-007,    28.81
Line.L_65490272,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.60436E-007,  -151.77,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.61539E-007,    28.37
Line.L_65490268,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.59599E-007,  -151.35,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.52947E-007,    28.68
Line.L_65462416,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.65583E-007,  -151.46,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.63911E-007,    28.53
Line.L_65462413,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.63529E-007,  -151.85,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.67034E-007,    28.07
Line.L_65462410,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.72612E-007,  -151.19,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.74429E-007,    28.71
Line.L_65469921,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.72272E-007,  -151.42,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.71605E-007,    28.50
Line.L_65442143,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.74727E-007,  -151.51,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.72272E-007,    28.58
Line.L_65474342,    106.835,   -41.49,    106.835,  -161.49,    106.835,    78.51,          0,     0.00, 8.77372E-007,  -151.64,    106.835,   138.51,    106.835,    18.51,    106.835,  -101.49,          0,     0.00, 8.77289E-007,    28.61
Line.L_65394093,    213.697,   -41.50,    213.697,  -161.50,    213.697,    78.50,          0,     0.00, 1.75399E-006,  -151.56,    213.697,   138.50,    213.697,    18.50,    213.697,  -101.50,          0,     0.00, 1.75106E-006,    28.43
Line.L_65394091,    213.697,   -41.50,    213.697,  -161.50,    213.697,    78.50,          0,     0.00, 1.75923E-006,  -151.53,    213.697,   138.50,    213.697,    18.50,    213.697,  -101.50,          0,     0.00, 1.75952E-006,    28.55
Line.L_65393856,    213.697,   -41.50,    213.697,  -161.50,    213.697,    78.50,          0,     0.00, 1.75954E-006,  -151.64,    213.697,   138.50,    213.697,    18.50,    213.697,  -101.50,          0,     0.00, 1.76096E-006,    28.32
Line.L_65393858,      108.8,   -41.50,      108.8,  -161.50,      108.8,    78.50,          0,     0.00, 1.10356E-006,    96.20,      108.8,   138.50,      108.8,    18.50,      108.8,  -101.50,          0,     0.00, 1.10346E-006,   -83.85
Line.L_65394113,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.19101E-006,   -66.30,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.18633E-006,   113.80
Line.L_65394114,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.1876E-006,   -66.01,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.18769E-006,   113.89
Line.L_65474389,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.188E-006,   -66.41,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.18763E-006,   113.55
Line.L_65474361,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.19251E-006,   -66.53,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.19416E-006,   113.49
Line.L_65474358,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.1922E-006,   -66.62,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.19115E-006,   113.21
Line.L_65474355,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.1988E-006,   -66.73,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.19812E-006,   113.14
Line.L_65474350,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.20057E-006,   -66.82,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.20136E-006,   113.22
Line.L_65393962,    961.504,   140.79,    961.504,    20.79,    961.504,   -99.21,          0,     0.00, 1.19317E-006,   -67.37,    961.504,   -39.21,    961.504,  -159.21,    961.504,    80.79,          0,     0.00, 1.19443E-006,   112.78
Line.L_65393958,    270.491,   -41.51,    270.491,  -161.51,    270.491,    78.49,          0,     0.00, 1.24425E-006,   179.98,    270.491,   138.49,    270.491,    18.49,    270.491,  -101.51,          0,     0.00, 1.24378E-006,    -0.04
Line.L_65474408,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.3008E-006,  -155.31,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.29898E-006,    24.62
Line.L_65393936,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.30838E-006,  -155.41,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.30699E-006,    24.50
Line.L_65393940,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.31436E-006,  -155.33,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.31475E-006,    24.70
Line.L_65394109,    429.332,   -41.50,    429.332,  -161.50,    429.332,    78.50,          0,     0.00, 2.39726E-006,  -177.22,    429.332,   138.50,    429.332,    18.50,    429.332,  -101.50,          0,     0.00, 2.40014E-006,     2.82
Line.L_65393943,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.30971E-006,  -155.24,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.30948E-006,    24.79
Line.L_70004491,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.31108E-006,  -154.77,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.30911E-006,    25.04
Line.L_70004465,    215.992,   -41.51,    215.992,  -161.51,    215.992,    78.49,          0,     0.00, 1.31445E-006,  -154.84,    215.992,   138.49,    215.992,    18.49,    215.992,  -101.51,          0,     0.00, 1.3122E-006,    25.09
Line.L_70004437,    161.507,   -41.51,    161.507,  -161.51,    161.507,    78.49,          0,     0.00, 8.41194E-007,   170.18,    161.507,   138.49,    161.507,    18.49,    161.507,  -101.51,          0,     0.00, 8.40263E-007,    -9.63
Line.L_70004418,    161.507,   -41.51,    161.507,  -161.51,    161.507,    78.49,          0,     0.00, 8.40677E-007,   170.02,    161.507,   138.49,    161.507,    18.49,    161.507,  -101.51,          0,     0.00, 8.43294E-007,   -10.08
Line.L_65393954,    107.029,   -41.51,    107.029,  -161.51,    107.029,    78.49,          0,     0.00, 8.76141E-007,  -151.21,    107.029,   138.49,    107.029,    18.49,    107.029,  -101.51,          0,     0.00, 8.76472E-007,    28.63
Line.L_65393931,    54.4787,   -41.51,    54.4787,  -161.51,    54.4787,    78.49,          0,     0.00, 5.56219E-007,    94.37,    54.4787,   138.49,    54.4787,    18.49,    54.4787,  -101.51,          0,     0.00, 5.60305E-007,   -85.18
Line.L_65393852,    107.029,   -41.51,    107.029,  -161.51,    107.029,    78.49,          0,     0.00, 8.78822E-007,  -151.66,    107.029,   138.49,    107.029,    18.49,    107.029,  -101.51,          0,     0.00, 8.77372E-007,    28.36
Line.L_65393888,    54.4787,   -41.51,    54.4787,  -161.51,    54.4787,    78.49,          0,     0.00, 5.52966E-007,    95.51,    54.4787,   138.49,    54.4787,    18.49,    54.4787,  -101.51,          0,     0.00, 5.54631E-007,   -84.22
Line.L_65393886,    54.4787,   -41.51,    54.4787,  -161.51,    54.4787,    78.49,          0,     0.00, 5.46198E-007,    95.77,    54.4787,   138.49,    54.4787,    18.49,    54.4787,  -101.51,          0,     0.00, 5.43325E-007,   -84.29
Line.L_TR_SUB_MT_FIC_106,    54.4989,   -41.51,    54.4989,  -161.51,    54.4989,    78.49,          0,     0.00, 1.29383E-008,    30.26,    54.4989,   138.49,    54.4989,    18.49,    54.4989,  -101.51,          0,     0.00, 1.49084E-008,  -165.53
Line.L_TR_SUB_MT_FIC_108,    107.073,   -41.51,    107.073,  -161.51,    107.073,    78.49,          0,     0.00, 2.56494E-008,    15.80,    107.073,   138.49,    107.073,    18.49,    107.073,  -101.51,          0,     0.00, 2.58641E-008,  -156.67
Line.L_TR_SUB_MT_FIC_110,    107.029,   -41.51,    107.029,  -161.51,    107.029,    78.49,          0,     0.00, 2.31617E-008,    30.17,    107.029,   138.49,    107.029,    18.49,    107.029,  -101.51,          0,     0.00, 2.3767E-008,  -145.38
Line.L_TR_SUB_MT_FIC_114,    54.4787,   -41.51,    54.4787,  -161.51,    54.4787,    78.49,          0,     0.00, 1.59281E-008,    15.26,    54.4787,   138.49,    54.4787,    18.49,    54.4787,  -101.51,          0,     0.00, 1.87714E-008,  -156.61
Line.L_TR_SUB_MT_FIC_116,    54.4848,   -41.51,    54.4848,  -161.51,    54.4848,    78.49,          0,     0.00, 1.53739E-008,     1.74,    54.4848,   138.49,    54.4848,    18.49,    54.4848,  -101.51,          0,     0.00, 1.72295E-008,  -161.08
Line.L_TR_SUB_MT_FIC_121,    54.4002,   -41.50,    54.4002,  -161.50,    54.4002,    78.50,          0,     0.00, 1.22496E-008,     8.75,    54.4002,   138.50,    54.4002,    18.50,    54.4002,  -101.50,          0,     0.00, 1.25383E-008,  -164.93
Line.L_TR_SUB_MT_FIC_122,    54.4002,   -41.50,    54.4002,  -161.50,    54.4002,    78.50,          0,     0.00, 1.22496E-008,     8.75,    54.4002,   138.50,    54.4002,    18.50,    54.4002,  -101.50,          0,     0.00, 1.25383E-008,  -164.93
Line.L_TR_SUB_MT_FIC_123,    106.848,   -41.50,    106.848,  -161.50,    106.848,    78.50,          0,     0.00, 2.0851E-008,    23.70,    106.848,   138.50,    106.848,    18.50,    106.848,  -101.50,          0,     0.00, 2.04255E-008,  -155.77
