Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"CN_ALCN-12", 13.8, 1,     7967.3,    0.0,   0.99998, 2,     7967.3, -120.0,   0.99998, 3,     7967.3,  120.0,   0.99998
"SCN_CN12_9032_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9033_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9031_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_CEI_FL_MT_1272", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9112_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9111_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9110_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9109_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9108_CEI033_S", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9107_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9106_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9105_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9104_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9103_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9102_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9101_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9100_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9099_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9098_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9097_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9096_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9095_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9093_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9094_CEI033", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9035_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9036_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9037_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9046_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9047_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9048_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9175_CEIRJ001_ATV_S", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9175_CEIRJ001_ATV", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9060_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9054_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9055_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9059_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9001_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9002_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9003_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9004_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9005_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9006_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9013_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9014_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9021_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9068_CEI280_ATV", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9022_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9023_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9024_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9025_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9026_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9027_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9001_CEI085", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9002_CEI085", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9003_CEI085", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9004_CEI085", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9009_CEI085", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9028_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9029_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9030_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9031_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9032_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9033_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9034_CEI85A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9074_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9075_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9076_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9093_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9094_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9095_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9096_CEI079", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"SCN_CN12_9001_CEI79A", 13.8, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
