Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_421177_CEI", 13.8, 1,    7779.95,   -0.7,   0.97647, 2,    7779.95, -120.7,   0.97647, 3,    7779.95,  119.3,   0.97647
"SCN_CN15_421178_CEI", 13.8, 1,    7779.95,   -0.7,   0.97647, 2,    7779.95, -120.7,   0.97647, 3,    7779.95,  119.3,   0.97647
"SCN_CN15_421179_CEI", 13.8, 1,    7779.42,   -0.7,    0.9764, 2,    7779.42, -120.7,    0.9764, 3,    7779.42,  119.3,    0.9764
"SCN_CN15_9047_CEI130_ATV", 13.8, 1,    7778.89,   -0.7,   0.97634, 2,    7778.89, -120.7,   0.97634, 3,    7778.89,  119.3,   0.97634
"SCN_CN15_421180_CEI", 13.8, 1,    7778.89,   -0.7,   0.97634, 2,    7778.89, -120.7,   0.97634, 3,    7778.89,  119.3,   0.97634
"SCN_CN15_9037_CEI130_ATV", 13.8, 1,    7778.36,   -0.7,   0.97627, 2,    7778.36, -120.7,   0.97627, 3,    7778.36,  119.3,   0.97627
"SCN_CN15_9047_CEI130_ATV_S", 13.8, 1,    7778.89,   -0.7,   0.97634, 2,    7778.89, -120.7,   0.97634, 3,    7778.89,  119.3,   0.97634
"SCN_CN15_421181_CEI", 13.8, 1,    7777.83,   -0.7,    0.9762, 2,    7777.83, -120.7,    0.9762, 3,    7777.83,  119.3,    0.9762
"SCN_CN15_9040_CEI130_ATV", 13.8, 1,    7777.83,   -0.7,    0.9762, 2,    7777.83, -120.7,    0.9762, 3,    7777.83,  119.3,    0.9762
"SCN_CN15_421182_CEI", 13.8, 1,    7777.83,   -0.7,    0.9762, 2,    7777.83, -120.7,    0.9762, 3,    7777.83,  119.3,    0.9762
"SCN_CN15_421183_CEI", 13.8, 1,    7777.83,   -0.7,    0.9762, 2,    7777.83, -120.7,    0.9762, 3,    7777.83,  119.3,    0.9762
"SCN_CN15_421184_CEI", 13.8, 1,    7777.83,   -0.7,    0.9762, 2,    7777.83, -120.7,    0.9762, 3,    7777.83,  119.3,    0.9762
"SCN_CN15_421195_CEI", 13.8, 1,    7775.88,   -0.7,   0.97596, 2,    7775.88, -120.7,   0.97596, 3,    7775.88,  119.3,   0.97596
"SCN_CN15_9022_CEI250_ATV", 13.8, 1,    7776.06,   -0.7,   0.97598, 2,    7776.06, -120.7,   0.97598, 3,    7776.06,  119.3,   0.97598
"SCN_CN15_421196_CEI", 13.8, 1,     7775.7,   -0.7,   0.97594, 2,     7775.7, -120.7,   0.97594, 3,     7775.7,  119.3,   0.97594
"SCN_CN15_9025_CEI130_ATV", 13.8, 1,    7775.52,   -0.7,   0.97591, 2,    7775.52, -120.7,   0.97591, 3,    7775.52,  119.3,   0.97591
"SCN_CN15_421197_CEI", 13.8, 1,    7778.87,   -0.7,   0.97633, 2,    7778.87, -120.7,   0.97633, 3,    7778.87,  119.3,   0.97633
"SCN_CN15_9004_CEI160_ATV", 13.8, 1,    7778.87,   -0.7,   0.97633, 2,    7778.87, -120.7,   0.97633, 3,    7778.87,  119.3,   0.97633
"SCN_CN15_9005_CEI160_ATV", 13.8, 1,    7778.87,   -0.7,   0.97633, 2,    7778.87, -120.7,   0.97633, 3,    7778.87,  119.3,   0.97633
"SCN_CN15_9017_CEI130A_ATV", 13.8, 1,    7767.87,   -0.7,   0.97495, 2,    7767.87, -120.7,   0.97495, 3,    7767.87,  119.3,   0.97495
"SCN_CN15_421206_CEI", 13.8, 1,    7767.87,   -0.7,   0.97495, 2,    7767.87, -120.7,   0.97495, 3,    7767.87,  119.3,   0.97495
"SCN_CN15_9034_CEI130A_ATV", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421207_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421208_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421209_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421210_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421211_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_421212_CEI", 13.8, 1,    7767.81,   -0.7,   0.97495, 2,    7767.81, -120.7,   0.97495, 3,    7767.81,  119.3,   0.97495
"SCN_CN15_9040_CEI130A_ATV", 13.8, 1,    7767.81,   -0.7,   0.97494, 2,    7767.81, -120.7,   0.97494, 3,    7767.81,  119.3,   0.97494
"SCN_CN15_421213_CEI", 13.8, 1,    7767.81,   -0.7,   0.97494, 2,    7767.81, -120.7,   0.97494, 3,    7767.81,  119.3,   0.97494
"SCN_CN15_421218_CEI", 13.8, 1,    7766.09,   -0.7,   0.97473, 2,    7766.09, -120.7,   0.97473, 3,    7766.09,  119.3,   0.97473
"SCN_CN15_9353_CEI065", 13.8, 1,    7766.09,   -0.7,   0.97473, 2,    7766.09, -120.7,   0.97473, 3,    7766.09,  119.3,   0.97473
"SCN_CN15_421219_CEI", 13.8, 1,    7766.09,   -0.7,   0.97473, 2,    7766.09, -120.7,   0.97473, 3,    7766.09,  119.3,   0.97473
"CN_ALCN15", 13.8, 1,    7766.09,   -0.7,   0.97473, 2,    7766.09, -120.7,   0.97473, 3,    7766.09,  119.3,   0.97473
"SCN_CN15_421227_CEI", 13.8, 1,    7767.12,   -0.7,   0.97486, 2,    7767.12, -120.7,   0.97486, 3,    7767.12,  119.3,   0.97486
"SCN_CN15_9006_CEIRJ013_ATV", 13.8, 1,    7767.12,   -0.7,   0.97486, 2,    7767.12, -120.7,   0.97486, 3,    7767.12,  119.3,   0.97486
"SCN_CN15_9067_CEIRJ006_ATV", 13.8, 1,    7767.49,   -0.7,   0.97491, 2,    7767.49, -120.7,   0.97491, 3,    7767.49,  119.3,   0.97491
"SCN_CN15_9064_CEIRJ006_ATV", 13.8, 1,    7767.49,   -0.7,   0.97491, 2,    7767.49, -120.7,   0.97491, 3,    7767.49,  119.3,   0.97491
"SCN_CN15_421241_CEI", 13.8, 1,    7767.49,   -0.7,   0.97491, 2,    7767.49, -120.7,   0.97491, 3,    7767.49,  119.3,   0.97491
"SCN_CN15_9068_CEIRJ006_ATV", 13.8, 1,    7767.49,   -0.7,   0.97491, 2,    7767.49, -120.7,   0.97491, 3,    7767.49,  119.3,   0.97491
"SCN_CN15_9050_CEI160_ATV", 13.8, 1,    7750.58,   -0.7,   0.97278, 2,    7750.58, -120.7,   0.97278, 3,    7750.58,  119.3,   0.97278
"SCN_CN15_9014_CEI077_ATV", 13.8, 1,    7750.59,   -0.7,   0.97278, 2,    7750.59, -120.7,   0.97278, 3,    7750.59,  119.3,   0.97278
"SCN_CN15_9052_CEI160_ATV", 13.8, 1,    7750.58,   -0.7,   0.97278, 2,    7750.58, -120.7,   0.97278, 3,    7750.58,  119.3,   0.97278
"SCN_CN15_421244_CEI", 13.8, 1,    7750.57,   -0.7,   0.97278, 2,    7750.57, -120.7,   0.97278, 3,    7750.57,  119.3,   0.97278
"SCN_CN15_421245_CEI", 13.8, 1,    7750.56,   -0.7,   0.97278, 2,    7750.56, -120.7,   0.97278, 3,    7750.56,  119.3,   0.97278
"SCN_CN15_9005_CEIRJ012_ATV_S", 13.8, 1,    7750.55,   -0.7,   0.97278, 2,    7750.55, -120.7,   0.97278, 3,    7750.55,  119.3,   0.97278
"SCN_CN15_9024_CEI167_ATV", 13.8, 1,    7748.44,   -0.7,   0.97251, 2,    7748.44, -120.7,   0.97251, 3,    7748.44,  119.3,   0.97251
"SCN_CN15_9025_CEI167_ATV", 13.8, 1,    7748.44,   -0.7,   0.97251, 2,    7748.44, -120.7,   0.97251, 3,    7748.44,  119.3,   0.97251
"SCN_CN15_9002_CEIRJ013_ATV", 13.8, 1,    7748.44,   -0.7,   0.97251, 2,    7748.44, -120.7,   0.97251, 3,    7748.44,  119.3,   0.97251
"SCN_CN15_9037_CEI77A_ATV", 13.8, 1,    7748.46,   -0.7,   0.97252, 2,    7748.46, -120.7,   0.97252, 3,    7748.46,  119.3,   0.97252
"SCN_CN15_9035_CEIRJ006_ATV", 13.8, 1,    7748.46,   -0.7,   0.97252, 2,    7748.46, -120.7,   0.97252, 3,    7748.46,  119.3,   0.97252
"SCN_CN15_9036_CEIRJ006_ATV", 13.8, 1,    7748.46,   -0.7,   0.97252, 2,    7748.46, -120.7,   0.97252, 3,    7748.46,  119.3,   0.97252
"SCN_CN15_9105_CEI201_ATV", 13.8, 1,    7776.32,   -0.7,   0.97601, 2,    7776.32, -120.7,   0.97601, 3,    7776.32,  119.3,   0.97601
"SCN_CN15_9102_CEI201_ATV_S", 13.8, 1,    7776.32,   -0.7,   0.97601, 2,    7776.32, -120.7,   0.97601, 3,    7776.32,  119.3,   0.97601
"SCN_CN15_9017_CEI201_ATV", 13.8, 1,    7781.74,   -0.7,   0.97669, 2,    7781.74, -120.7,   0.97669, 3,    7781.74,  119.3,   0.97669
"SCN_CN15_9019_CEI201_ATV", 13.8, 1,    7781.77,   -0.7,    0.9767, 2,    7781.77, -120.7,    0.9767, 3,    7781.77,  119.3,    0.9767
"SCN_CN15_9019_CEI134C_ATV", 13.8, 1,    7787.82,   -0.7,   0.97746, 2,    7787.82, -120.7,   0.97746, 3,    7787.82,  119.3,   0.97746
"SCN_CN15_9020_CEI134C_ATV", 13.8, 1,    7787.82,   -0.7,   0.97746, 2,    7787.82, -120.7,   0.97746, 3,    7787.82,  119.3,   0.97746
"SCN_CN15_9022_CEI134C_ATV", 13.8, 1,    7787.81,   -0.7,   0.97746, 2,    7787.81, -120.7,   0.97746, 3,    7787.81,  119.3,   0.97746
"SCN_CN15_9021_CEI134C_ATV", 13.8, 1,    7787.81,   -0.7,   0.97745, 2,    7787.81, -120.7,   0.97745, 3,    7787.81,  119.3,   0.97745
"SCN_CN15_9023_CEI134C_ATV", 13.8, 1,     7787.8,   -0.7,   0.97745, 2,     7787.8, -120.7,   0.97745, 3,     7787.8,  119.3,   0.97745
"SCN_CN15_9034_CEI134C_ATV", 13.8, 1,     7787.8,   -0.7,   0.97745, 2,     7787.8, -120.7,   0.97745, 3,     7787.8,  119.3,   0.97745
"SCN_CN15_9035_CEI134C_ATV", 13.8, 1,     7787.8,   -0.7,   0.97745, 2,     7787.8, -120.7,   0.97745, 3,     7787.8,  119.3,   0.97745
"SCN_CN15_9036_CEI134C_ATV", 13.8, 1,    7787.79,   -0.7,   0.97745, 2,    7787.79, -120.7,   0.97745, 3,    7787.79,  119.3,   0.97745
"SCN_CN15_9024_CEI134B_ATV", 13.8, 1,    7787.97,   -0.7,   0.97748, 2,    7787.97, -120.7,   0.97748, 3,    7787.97,  119.3,   0.97748
"SCN_CN15_9027_CEI134B_ATV", 13.8, 1,    7787.97,   -0.7,   0.97747, 2,    7787.97, -120.7,   0.97747, 3,    7787.97,  119.3,   0.97747
"SCN_CN15_9026_CEI134B_ATV", 13.8, 1,    7787.97,   -0.7,   0.97747, 2,    7787.97, -120.7,   0.97747, 3,    7787.97,  119.3,   0.97747
"SCN_CN15_9028_CEI134B_ATV", 13.8, 1,    7787.97,   -0.7,   0.97747, 2,    7787.97, -120.7,   0.97747, 3,    7787.97,  119.3,   0.97747
"SCN_CN15_9011_CEI134_ATV", 13.8, 1,    7788.71,   -0.7,   0.97757, 2,    7788.71, -120.7,   0.97757, 3,    7788.71,  119.3,   0.97757
"SCN_CN15_9009_CEI134A_ATV", 13.8, 1,    7788.68,   -0.7,   0.97756, 2,    7788.68, -120.7,   0.97756, 3,    7788.68,  119.3,   0.97756
"SCN_CN15_9002_CEI134_ATV", 13.8, 1,    7788.84,   -0.7,   0.97758, 2,    7788.84, -120.7,   0.97758, 3,    7788.84,  119.3,   0.97758
"SCN_CN15_9003_CEI134_ATV", 13.8, 1,    7788.84,   -0.7,   0.97758, 2,    7788.84, -120.7,   0.97758, 3,    7788.84,  119.3,   0.97758
"SCN_CN15_9101_CEI109", 13.8, 1,    7796.19,   -0.8,   0.97851, 2,    7796.19, -120.8,   0.97851, 3,    7796.19,  119.2,   0.97851
"SCN_CN15_9102_CEI109", 13.8, 1,    7796.19,   -0.8,   0.97851, 2,    7796.19, -120.8,   0.97851, 3,    7796.19,  119.2,   0.97851
"SCN_CN15_9103_CEI109", 13.8, 1,    7796.18,   -0.8,   0.97851, 2,    7796.18, -120.8,   0.97851, 3,    7796.18,  119.2,   0.97851
"SCN_CN15_9104_CEI109", 13.8, 1,    7796.18,   -0.8,   0.97851, 2,    7796.18, -120.8,   0.97851, 3,    7796.18,  119.2,   0.97851
"SCN_CN15_9105_CEI109", 13.8, 1,    7796.17,   -0.8,   0.97851, 2,    7796.17, -120.8,   0.97851, 3,    7796.17,  119.2,   0.97851
"SCN_CN15_9106_CEI109", 13.8, 1,    7796.17,   -0.8,    0.9785, 2,    7796.17, -120.8,    0.9785, 3,    7796.17,  119.2,    0.9785
"SCN_CN15_9108_CEI109", 13.8, 1,    7796.17,   -0.8,    0.9785, 2,    7796.17, -120.8,    0.9785, 3,    7796.17,  119.2,    0.9785
"SCN_CN15_9109_CEI109", 13.8, 1,    7796.16,   -0.8,    0.9785, 2,    7796.16, -120.8,    0.9785, 3,    7796.16,  119.2,    0.9785
"SCN_CN15_9110_CEI109", 13.8, 1,    7796.16,   -0.8,    0.9785, 2,    7796.16, -120.8,    0.9785, 3,    7796.16,  119.2,    0.9785
"SCN_CN15_9111_CEI109", 13.8, 1,    7796.15,   -0.8,    0.9785, 2,    7796.15, -120.8,    0.9785, 3,    7796.15,  119.2,    0.9785
"SCN_CN15_9112_CEI109", 13.8, 1,    7796.15,   -0.8,    0.9785, 2,    7796.15, -120.8,    0.9785, 3,    7796.15,  119.2,    0.9785
"SCN_CN15_9113_CEI109", 13.8, 1,    7796.15,   -0.8,    0.9785, 2,    7796.15, -120.8,    0.9785, 3,    7796.15,  119.2,    0.9785
"SCN_CN15_9114_CEI109", 13.8, 1,    7796.14,   -0.8,    0.9785, 2,    7796.14, -120.8,    0.9785, 3,    7796.14,  119.2,    0.9785
"SCN_CN15_9115_CEI109", 13.8, 1,    7796.14,   -0.8,    0.9785, 2,    7796.14, -120.8,    0.9785, 3,    7796.14,  119.2,    0.9785
"SCN_CN15_9116_CEI109", 13.8, 1,    7796.14,   -0.8,    0.9785, 2,    7796.14, -120.8,    0.9785, 3,    7796.14,  119.2,    0.9785
"SCN_CN15_9010_CEI120", 13.8, 1,    7782.05,   -0.7,   0.97673, 2,    7782.05, -120.7,   0.97673, 3,    7782.05,  119.3,   0.97673
"SCN_CN15_9011_CEI120", 13.8, 1,    7781.71,   -0.7,   0.97669, 2,    7781.71, -120.7,   0.97669, 3,    7781.71,  119.3,   0.97669
"SCN_CN15_9045_CEI130_ATV", 13.8, 1,    7778.88,   -0.7,   0.97633, 2,    7778.88, -120.7,   0.97633, 3,    7778.88,  119.3,   0.97633
"SCN_CN15_9044_CEI130_ATV", 13.8, 1,    7778.88,   -0.7,   0.97633, 2,    7778.88, -120.7,   0.97633, 3,    7778.88,  119.3,   0.97633
"SCN_CN15_9043_CEI130_ATV", 13.8, 1,    7778.88,   -0.7,   0.97633, 2,    7778.88, -120.7,   0.97633, 3,    7778.88,  119.3,   0.97633
"SCN_CN15_9014_CEI69B", 13.8, 1,    7774.11,   -0.7,   0.97574, 2,    7774.11, -120.7,   0.97574, 3,    7774.11,  119.3,   0.97574
"SCN_CN15_9015_CEI69B", 13.8, 1,    7773.93,   -0.7,   0.97571, 2,    7773.94, -120.7,   0.97571, 3,    7773.93,  119.3,   0.97571
"SCN_CN15_9559_CEI109", 13.8, 1,    7785.38,   -0.7,   0.97715, 2,    7785.38, -120.7,   0.97715, 3,    7785.38,  119.3,   0.97715
"SCN_CN15_9570_CEI109", 13.8, 1,    7785.38,   -0.7,   0.97715, 2,    7785.38, -120.7,   0.97715, 3,    7785.38,  119.3,   0.97715
"SCN_CN15_9558_CEI109", 13.8, 1,    7785.16,   -0.7,   0.97712, 2,    7785.16, -120.7,   0.97712, 3,    7785.16,  119.3,   0.97712
"SCN_CN15_9560_CEI109", 13.8, 1,     7785.6,   -0.7,   0.97718, 2,     7785.6, -120.7,   0.97718, 3,     7785.6,  119.3,   0.97718
"SCN_CN15_9555_CEI109", 13.8, 1,    7784.95,   -0.7,    0.9771, 2,    7784.95, -120.7,    0.9771, 3,    7784.95,  119.3,    0.9771
"SCN_CN15_9552_CEI109", 13.8, 1,    7784.73,   -0.7,   0.97707, 2,    7784.73, -120.7,   0.97707, 3,    7784.73,  119.3,   0.97707
"SCN_CN15_9550_CEI109", 13.8, 1,    7784.52,   -0.7,   0.97704, 2,    7784.52, -120.7,   0.97704, 3,    7784.52,  119.3,   0.97704
"SCN_CN15_9548_CEI109", 13.8, 1,     7784.3,   -0.7,   0.97702, 2,     7784.3, -120.7,   0.97702, 3,     7784.3,  119.3,   0.97702
"SCN_CN15_9017_CEI109", 13.8, 1,    7784.09,   -0.7,   0.97699, 2,    7784.09, -120.7,   0.97699, 3,    7784.09,  119.3,   0.97699
"SCN_CN15_9548_CEI109_S", 13.8, 1,     7784.3,   -0.7,   0.97702, 2,     7784.3, -120.7,   0.97702, 3,     7784.3,  119.3,   0.97702
"SCN_CN15_9016_CEI109", 13.8, 1,    7784.09,   -0.7,   0.97699, 2,    7784.09, -120.7,   0.97699, 3,    7784.09,  119.3,   0.97699
"SCN_CN15_9014_CEI109", 13.8, 1,    7784.08,   -0.7,   0.97699, 2,    7784.08, -120.7,   0.97699, 3,    7784.08,  119.3,   0.97699
"SCN_CN15_9013_CEI109", 13.8, 1,    7784.07,   -0.7,   0.97699, 2,    7784.07, -120.7,   0.97699, 3,    7784.07,  119.3,   0.97699
"SCN_CN15_9012_CEI109", 13.8, 1,    7784.06,   -0.7,   0.97699, 2,    7784.06, -120.7,   0.97699, 3,    7784.06,  119.3,   0.97699
"SCN_CN15_9008_CEI109", 13.8, 1,    7784.06,   -0.7,   0.97698, 2,    7784.06, -120.7,   0.97698, 3,    7784.06,  119.3,   0.97698
"SCN_CN15_9009_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.06, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
