Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_171954, 2.56114E-009,   -90.00, 3.25963E-009,   -90.00, 4.65661E-010,   180.00,          0,     0.00, 5.83936E-009,   -94.57, 1.67897E-009,    33.69, 2.71525E-009,   120.96, 3.83994E-009,    75.96,          0,     0.00, 7.04673E-009,    82.41
Line.L_CEI_MT_171955, 1.49665E-008,   -95.36, 8.41096E-009,  -175.24, 1.19267E-008,    51.34,          0,     0.00, 6.70374E-009,  -110.32, 1.42465E-008,    78.69, 7.00042E-009,     3.81, 1.16415E-008,  -126.87,          0,     0.00, 5.83472E-009,    61.39
Line.L_CEI_MT_171958, 2.50766E-009,   -68.20, 9.27824E-009,  -162.47, 6.2475E-009,    63.43,          0,     0.00, 5.1434E-009,   174.81, 1.87714E-009,    60.26, 9.94653E-009,    20.56, 5.75991E-009,  -104.04,          0,     0.00, 8.85981E-009,    -3.01
Line.L_CEI_MT_171959, 3.76149E-009,   -68.20, 3.33363E-009,  -167.91, 2.0825E-009,    63.43,          0,     0.00, 2.50766E-009,  -111.80, 1.86265E-009,    90.00, 9.31323E-010,     0.00, 1.91997E-009,  -104.04,          0,     0.00, 4.65661E-010,     0.00
Line.L_CEI_MT_171960, 2.0825E-009,  -116.57, 1.91997E-009,   -14.04, 2.32831E-009,    53.13,          0,     0.00, 2.37442E-009,   -11.31, 1.41625E-009,    -9.46, 3.75428E-009,   150.26, 2.32831E-009,  -126.87,          0,     0.00, 3.26793E-009,  -175.91
Line.L_CEI_MT_171961, 2.98169E-009,   128.66, 8.39483E-010,    56.31, 3.72529E-009,    90.00,          0,     0.00, 6.89509E-009,   101.69, 2.83251E-009,   -80.54, 1.31709E-009,   -45.00, 2.0825E-009,    63.43,          0,     0.00, 2.98169E-009,   -38.66
Line.L_CEI_MT_171965, 2.72644E-006,   143.44, 5.30829E-006,   161.78, 2.82601E-006,    52.09,          0,     0.00, 7.7845E-006,   134.91, 2.72723E-006,   -36.56, 5.30748E-006,   -18.21, 2.82544E-006,  -127.90,          0,     0.00, 7.78483E-006,   -45.08
Line.L_CEI_MT_171966, 2.72229E-006,   -36.44, 5.31029E-006,   -18.19, 2.82855E-006,  -128.04,          0,     0.00, 7.77412E-006,   -45.05, 2.72112E-006,   143.56, 5.31021E-006,   161.80, 2.83059E-006,    51.97,          0,     0.00, 7.77413E-006,   134.92
Line.L_CEI_MT_171967, 2.72014E-006,   -36.46, 5.31139E-006,   -18.19, 2.8326E-006,  -128.08,          0,     0.00, 7.77166E-006,   -45.09, 2.71804E-006,   143.55, 5.31175E-006,   161.80, 2.83435E-006,    51.93,          0,     0.00, 7.77133E-006,   134.89
Line.L_CEI_MT_171969, 2.37442E-009,  -101.31, 2.32831E-009,   143.13, 2.0825E-009,   -63.43,          0,     0.00, 3.12375E-009,  -116.57, 1.49084E-009,    51.34, 2.33992E-009,    -5.71, 1.86265E-009,    90.00,          0,     0.00, 4.29318E-009,    40.60
Line.L_CEI_MT_171976, 4.88944E-009,    90.00, 8.53889E-009,    11.00, 4.95005E-009,  -131.19,          0,     0.00, 5.83472E-009,    28.61, 4.97735E-009,   -79.22, 9.04151E-009,  -168.11, 5.96337E-009,    38.66,          0,     0.00, 4.44822E-009,  -137.12
Line.L_CEI_MT_171977, 2.98169E-009,  -128.66, 3.72529E-009,   180.00, 5.66501E-009,    80.54,          0,     0.00, 5.68412E-009,   145.01, 1.47255E-009,    18.43, 1.04125E-009,   -63.43, 3.72529E-009,   -90.00,          0,     0.00, 4.58623E-009,   -66.04
Line.L_CEI_MT_171978, 1.67897E-009,   -56.31, 1.86265E-009,   180.00, 2.32831E-009,   -53.13,          0,     0.00, 3.29272E-009,   -81.87, 6.58545E-010,  -135.00, 2.32831E-009,  -126.87, 9.31323E-010,   180.00,          0,     0.00, 3.63693E-009,  -140.19
Line.L_CEI_MT_171981,    11.5901,   138.36,    11.5901,    18.36,    11.5901,  -101.64,          0,     0.00, 1.51629E-006,   170.23,    11.5901,   -41.64,    11.5901,  -161.64,    11.5901,    78.36,          0,     0.00, 1.51549E-006,    -9.80
Line.L_CEI_MT_171986, 6.98492E-010,    90.00, 4.00577E-009,    54.46, 3.97861E-009,   -69.44,          0,     0.00, 3.73256E-009,     3.58, 4.65661E-010,    90.00, 3.35793E-009,  -146.31, 2.0825E-009,   116.57,          0,     0.00, 3.75428E-009,   172.87
Line.L_CEI_MT_171987,    11.5901,   138.36,    11.5901,    18.36,    11.5901,  -101.64,          0,     0.00, 1.50525E-006,   170.37,    11.5901,   -41.64,    11.5901,  -161.64,    11.5901,    78.36,          0,     0.00, 1.50805E-006,    -9.62
Line.L_CEI_MT_171988,    11.5901,   -41.64,    11.5901,  -161.64,    11.5901,    78.36,          0,     0.00, 1.51651E-006,    -9.92,    11.5901,   138.36,    11.5901,    18.36,    11.5901,  -101.64,          0,     0.00, 1.51538E-006,   170.23
Line.L_CEI_MT_171992,    11.5901,   138.36,    11.5901,    18.36,    11.5901,  -101.64,          0,     0.00, 1.51831E-006,   170.31,    11.5901,   -41.64,    11.5901,  -161.64,    11.5901,    78.36,          0,     0.00, 1.51559E-006,    -9.61
Line.L_CEI_MT_171994, 3.16684E-009,   -53.97, 1.86265E-009,   180.00, 4.39304E-009,    57.99,          0,     0.00, 2.60313E-009,    26.57, 3.0268E-009,    90.00, 1.56188E-009,    26.57, 4.165E-009,  -116.57,          0,     0.00, 4.65661E-010,   180.00
Line.L_CEI_MT_171995, 6.98492E-010,   -90.00, 2.0825E-009,    63.43, 1.91997E-009,   104.04,          0,     0.00, 3.06241E-009,    81.25, 1.62981E-009,   -90.00, 1.81847E-009,  -140.19, 3.75428E-009,   -82.87,          0,     0.00, 6.58545E-009,   -98.13
Line.L_CEI_MT_172004, 2.9451E-009,   -71.57, 4.41765E-009,  -161.57, 3.75428E-009,    97.13,          0,     0.00, 3.75428E-009,  -172.87, 3.6145E-009,   104.93, 6.58956E-009,    32.01, 9.31323E-010,     0.00,          0,     0.00, 8.94506E-009,    51.34
Line.L_CEI_MT_172005, 9.31323E-010,     0.00, 1.97563E-009,   135.00, 4.165E-009,    63.43,          0,     0.00, 5.30936E-009,    74.74, 1.49084E-009,  -128.66, 1.87714E-009,    -7.13, 9.31323E-010,   180.00,          0,     0.00, 1.39698E-009,   -90.00
Line.L_CEI_MT_13478A,    4.23005,   -41.68,    4.23005,  -161.68,    4.23005,    78.32,          0,     0.00, 1.32133E-006,   -62.03,    4.23005,   138.32,    4.23005,    18.32,    4.23005,  -101.68,          0,     0.00, 1.32206E-006,   117.77
Line.L_CEI_MT_12338A,    31.7494,   138.31,    31.7494,    18.31,    31.7494,  -101.69,          0,     0.00, 1.43609E-006,    19.84,    31.7494,   -41.69,    31.7494,  -161.69,    31.7494,    78.31,          0,     0.00, 1.43701E-006,  -160.23
Line.L_CEI_MT_14799,    2.11848,   -41.70,    2.11848,  -161.70,    2.11848,    78.30,          0,     0.00, 1.12628E-008,  -150.26,    2.11848,   138.30,    2.11848,    18.30,    2.11848,  -101.70,          0,     0.00, 1.16787E-008,    -4.57
Line.L_CEI_MT_14800,    6.88503,   -41.70,    6.88503,  -161.70,    6.88503,    78.30,          0,     0.00, 3.08226E-008,  -169.11,    6.88503,   138.30,    6.88503,    18.30,    6.88503,  -101.70,          0,     0.00, 3.46355E-008,     5.79
Line.L_CEI_MT_14801,    6.88503,   138.30,    6.88503,    18.30,    6.88503,  -101.70,          0,     0.00, 3.62536E-008,     8.49,    6.88503,   -41.70,    6.88503,  -161.70,    6.88503,    78.30,          0,     0.00, 3.28357E-008,  -173.08
Line.L_CEI_MT_14802,    4.76655,   -41.70,    4.76655,  -161.70,    4.76655,    78.30,          0,     0.00, 1.7286E-008,  -152.74,    4.76655,   138.30,    4.76655,    18.30,    4.76655,  -101.70,          0,     0.00, 1.98111E-008,    23.55
Line.L_CEI_MT_14803,    4.76655,   -41.70,    4.76655,  -161.70,    4.76655,    78.30,          0,     0.00, 2.69963E-008,  -165.00,    4.76655,   138.30,    4.76655,    18.30,    4.76655,  -101.70,          0,     0.00, 3.12236E-008,    17.35
Line.L_CEI_MT_14804,    4.76655,   -41.70,    4.76655,  -161.70,    4.76655,    78.30,          0,     0.00, 2.1891E-008,  -178.78,    4.76655,   138.30,    4.76655,    18.30,    4.76655,  -101.70,          0,     0.00, 2.37487E-008,     0.00
Line.L_CEI_MT_14805,    4.76655,   -41.70,    4.76655,  -161.70,    4.76655,    78.30,          0,     0.00, 3.09621E-008,  -167.85,    4.76655,   138.30,    4.76655,    18.30,    4.76655,  -101.70,          0,     0.00, 2.96345E-008,     8.13
