Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_5309,    2.97048,   -24.90,    2.97046,  -144.90,    2.97037,    95.10,          0,     0.00, 7.56789E-005,   -99.23,    2.97048,   155.10,    2.97046,    35.10,    2.97037,   -84.90,          0,     0.00, 7.56789E-005,    80.77
Line.L_BSB_MT_7582,    21.3933,   154.81,    21.3932,    34.81,    21.3933,   -85.19,          0,     0.00, 0.000256878,   170.11,    21.3933,   -25.19,    21.3932,  -145.19,    21.3933,    94.81,          0,     0.00, 0.000256878,    -9.89
Line.L_BSB_MT_7602,    3.88307,   -25.21,    3.88306,  -145.21,    3.88306,    94.79,          0,     0.00, 6.2513E-007,   -27.01,    3.88307,   154.79,    3.88306,    34.79,    3.88306,   -85.21,          0,     0.00, 6.25248E-007,   152.98
Line.L_BSB_MT_7640,    1.05635,   -24.90,    1.05626,  -144.89,    1.05643,    95.11,          0,     0.00, 5.47926E-005,   132.16,    1.05635,   155.10,    1.05626,    35.11,    1.05643,   -84.89,          0,     0.00, 5.47925E-005,   -47.84
Line.L_BSB_MT_7647,    34.4146,   153.60,    34.4151,    33.60,    34.4151,   -86.40,          0,     0.00, 0.000816773,   -38.72,    34.4146,   -26.40,    34.4151,  -146.40,    34.4151,    93.60,          0,     0.00, 0.000816773,   141.28
Line.L_BSB_MT_7648,   0.528294,   155.12,   0.528213,    35.12,   0.528318,   -84.87,          0,     0.00, 6.82046E-005,  -104.08,   0.528294,   -24.88,   0.528213,  -144.88,   0.528318,    95.13,          0,     0.00, 6.82046E-005,    75.92
Line.L_BSB_MT_3614,    23.3203,   -22.65,    23.3203,  -142.65,    23.3206,    97.35,          0,     0.00, 0.000323597,   131.63,    23.3203,   157.35,    23.3203,    37.35,    23.3206,   -82.65,          0,     0.00, 0.000323597,   -48.37
Line.L_BSB_MT_3615,    23.3203,   -22.65,    23.3203,  -142.65,    23.3206,    97.35,          0,     0.00, 0.000323597,   131.63,    23.3203,   157.35,    23.3203,    37.35,    23.3206,   -82.65,          0,     0.00, 0.000323597,   -48.37
Line.L_BSB_MT_3616,    23.3203,   -22.65,    23.3203,  -142.65,    23.3206,    97.35,          0,     0.00, 0.000323597,   131.63,    23.3203,   157.35,    23.3203,    37.35,    23.3206,   -82.65,          0,     0.00, 0.000323597,   -48.37
Line.L_BSB_MT_3617,    22.9244,   -22.61,    22.9244,  -142.61,    22.9247,    97.39,          0,     0.00, 0.000323494,   131.63,    22.9244,   157.39,    22.9244,    37.39,    22.9247,   -82.61,          0,     0.00, 0.000323494,   -48.37
Line.L_BSB_MT_3618,    22.9244,   -22.61,    22.9244,  -142.61,    22.9247,    97.39,          0,     0.00, 0.000323494,   131.63,    22.9244,   157.39,    22.9244,    37.39,    22.9247,   -82.61,          0,     0.00, 0.000323494,   -48.37
Line.L_BSB_MT_3619,    22.9244,   -22.61,    22.9244,  -142.61,    22.9247,    97.39,          0,     0.00, 0.000323494,   131.63,    22.9244,   157.39,    22.9244,    37.39,    22.9247,   -82.61,          0,     0.00, 0.000323494,   -48.37
Line.L_BSB_MT_3620,    1.18889,   -24.89,    1.18887,  -144.89,    1.18895,    95.11,          0,     0.00, 9.65347E-005,    80.90,    1.18889,   155.11,    1.18887,    35.11,    1.18895,   -84.89,          0,     0.00, 9.65347E-005,   -99.10
Line.L_BSB_MT_3637, 3.23105E-010,   144.16, 1.4332E-010,   -66.04, 1.19998E-010,  -104.04,          0,     0.00, 2.39996E-010,  -165.96, 2.08352E-010,   -12.09, 1.64636E-010,   135.00, 2.34643E-010,    82.87,          0,     0.00, 3.27014E-010,    69.15
Line.L_BSB_MT_3638, 5.99991E-011,   165.96, 1.84069E-010,    18.43, 2.32831E-010,   -90.00,          0,     0.00, 1.97927E-010,   -53.97, 6.50781E-011,   -26.57, 2.08352E-010,  -167.91, 2.39996E-010,    75.96,          0,     0.00, 1.82335E-010,   118.61
Line.L_BSB_MT_3639,    5.34813,   -24.89,    5.34801,  -144.89,    5.34826,    95.11,          0,     0.00, 0.000147636,   121.69,    5.34813,   155.11,    5.34801,    35.11,    5.34826,   -84.89,          0,     0.00, 0.000147636,   -58.31
Line.L_BSB_MT_3644,    60.0785,   -24.89,    60.0791,  -144.89,    60.0792,    95.11,          0,     0.00, 0.00129098,   145.93,    60.0785,   155.11,    60.0791,    35.11,    60.0792,   -84.89,          0,     0.00, 0.00129098,   -34.07
Line.L_BSB_MT_3775,    6.73525,   155.11,    6.73531,    35.11,    6.73526,   -84.89,          0,     0.00, 8.71927E-005,    42.02,    6.73525,   -24.89,    6.73531,  -144.89,    6.73526,    95.11,          0,     0.00, 8.71927E-005,  -137.98
Line.L_BSB_MT_3776,    6.73525,   155.11,    6.73531,    35.11,    6.73526,   -84.89,          0,     0.00, 8.71924E-005,    42.02,    6.73525,   -24.89,    6.73531,  -144.89,    6.73526,    95.11,          0,     0.00, 8.71925E-005,  -137.98
Line.L_BSB_MT_3828,    2.37689,   155.11,    2.37675,    35.11,    2.37704,   -84.89,          0,     0.00, 0.000147745,   -81.34,    2.37689,   -24.89,    2.37675,  -144.89,    2.37704,    95.11,          0,     0.00, 0.000147745,    98.66
