Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_421176_CEI", 13.8, 1,    7805.21,   -0.4,   0.97964, 2,    7805.19, -120.4,   0.97964, 3,    7805.19,  119.6,   0.97964
"SCN_CN15_421177_CEI", 13.8, 1,    7805.21,   -0.4,   0.97964, 2,    7805.19, -120.4,   0.97964, 3,    7805.19,  119.6,   0.97964
"SCN_CN15_421178_CEI", 13.8, 1,    7805.21,   -0.4,   0.97964, 2,    7805.19, -120.4,   0.97964, 3,    7805.19,  119.6,   0.97964
"SCN_CN15_421179_CEI", 13.8, 1,    7806.86,   -0.3,   0.97985, 2,    7806.84, -120.3,   0.97984, 3,    7806.84,  119.7,   0.97984
"SCN_CN15_9047_CEI130_ATV", 13.8, 1,    7809.16,   -0.3,   0.98013, 2,    7809.14, -120.3,   0.98013, 3,    7809.14,  119.7,   0.98013
"SCN_CN15_421180_CEI", 13.8, 1,    7809.16,   -0.3,   0.98013, 2,    7809.14, -120.3,   0.98013, 3,    7809.14,  119.7,   0.98013
"SCN_CN15_9037_CEI130_ATV", 13.8, 1,    7813.11,   -0.3,   0.98063, 2,    7813.08, -120.3,   0.98063, 3,    7813.09,  119.7,   0.98063
"SCN_CN15_9047_CEI130_ATV_S", 13.8, 1,    7809.16,   -0.3,   0.98013, 2,    7809.14, -120.3,   0.98013, 3,    7809.14,  119.7,   0.98013
"SCN_CN15_421181_CEI", 13.8, 1,    7813.94,   -0.3,   0.98074, 2,    7813.92, -120.3,   0.98073, 3,    7813.93,  119.7,   0.98073
"SCN_CN15_9040_CEI130_ATV", 13.8, 1,    7813.94,   -0.3,   0.98074, 2,    7813.92, -120.3,   0.98073, 3,    7813.93,  119.7,   0.98073
"SCN_CN15_421182_CEI", 13.8, 1,    7813.94,   -0.3,   0.98074, 2,    7813.92, -120.3,   0.98073, 3,    7813.93,  119.7,   0.98073
"SCN_CN15_421183_CEI", 13.8, 1,    7813.94,   -0.3,   0.98074, 2,    7813.92, -120.3,   0.98073, 3,    7813.93,  119.7,   0.98073
"SCN_CN15_421184_CEI", 13.8, 1,    7813.94,   -0.3,   0.98074, 2,    7813.92, -120.3,   0.98073, 3,    7813.93,  119.7,   0.98073
"SCN_CN15_421195_CEI", 13.8, 1,    7817.77,   -0.3,   0.98122, 2,    7817.75, -120.3,   0.98121, 3,    7817.75,  119.7,   0.98121
"SCN_CN15_9022_CEI250_ATV", 13.8, 1,    7817.61,   -0.3,   0.98119, 2,    7817.59, -120.3,   0.98119, 3,    7817.59,  119.7,   0.98119
"SCN_CN15_421196_CEI", 13.8, 1,       7818,   -0.3,   0.98124, 2,    7817.98, -120.3,   0.98124, 3,    7817.98,  119.7,   0.98124
"SCN_CN15_9025_CEI130_ATV", 13.8, 1,    7818.19,   -0.3,   0.98127, 2,    7818.17, -120.3,   0.98127, 3,    7818.17,  119.7,   0.98127
"SCN_CN15_421197_CEI", 13.8, 1,    7809.13,   -0.3,   0.98013, 2,    7809.11, -120.3,   0.98013, 3,    7809.11,  119.7,   0.98013
"SCN_CN15_9004_CEI160_ATV", 13.8, 1,    7809.13,   -0.3,   0.98013, 2,    7809.11, -120.3,   0.98013, 3,    7809.11,  119.7,   0.98013
"SCN_CN15_9005_CEI160_ATV", 13.8, 1,    7809.13,   -0.3,   0.98013, 2,    7809.11, -120.3,   0.98013, 3,    7809.11,  119.7,   0.98013
"SCN_CN15_9017_CEI130A_ATV", 13.8, 1,    7834.23,   -0.3,   0.98328, 2,    7834.21, -120.3,   0.98328, 3,    7834.21,  119.7,   0.98328
"SCN_CN15_421206_CEI", 13.8, 1,    7834.23,   -0.3,   0.98328, 2,    7834.21, -120.3,   0.98328, 3,    7834.21,  119.7,   0.98328
"SCN_CN15_9034_CEI130A_ATV", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421207_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421208_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421209_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421210_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421211_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421212_CEI", 13.8, 1,    7834.13,   -0.3,   0.98327, 2,    7834.11, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_9040_CEI130A_ATV", 13.8, 1,    7834.12,   -0.3,   0.98327, 2,     7834.1, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421213_CEI", 13.8, 1,    7834.12,   -0.3,   0.98327, 2,     7834.1, -120.3,   0.98327, 3,    7834.11,  119.7,   0.98327
"SCN_CN15_421218_CEI", 13.8, 1,    7962.74,    0.0,   0.99941, 2,    7962.74, -120.0,   0.99941, 3,    7962.74,  120.0,   0.99941
"SCN_CN15_9353_CEI065", 13.8, 1,    7962.02,    0.0,   0.99932, 2,    7962.02, -120.0,   0.99932, 3,    7962.02,  120.0,   0.99932
"SCN_CN15_421219_CEI", 13.8, 1,    7963.49,    0.0,    0.9995, 2,    7963.49, -120.0,    0.9995, 3,    7963.49,  120.0,    0.9995
"SCN_CN15_421227_CEI", 13.8, 1,    7799.87,   -0.3,   0.97897, 2,    7799.84, -120.3,   0.97897, 3,    7799.84,  119.7,   0.97897
"SCN_CN15_9006_CEIRJ013_ATV", 13.8, 1,    7799.87,   -0.3,   0.97897, 2,    7799.84, -120.3,   0.97897, 3,    7799.84,  119.7,   0.97897
"SCN_CN15_9067_CEIRJ006_ATV", 13.8, 1,    7800.14,   -0.3,     0.979, 2,    7800.11, -120.3,     0.979, 3,    7800.11,  119.7,     0.979
"SCN_CN15_9064_CEIRJ006_ATV", 13.8, 1,    7800.14,   -0.3,     0.979, 2,    7800.11, -120.3,     0.979, 3,    7800.11,  119.7,     0.979
"SCN_CN15_421241_CEI", 13.8, 1,    7800.14,   -0.3,     0.979, 2,    7800.11, -120.3,     0.979, 3,    7800.11,  119.7,     0.979
"SCN_CN15_9068_CEIRJ006_ATV", 13.8, 1,    7800.14,   -0.3,     0.979, 2,    7800.11, -120.3,     0.979, 3,    7800.11,  119.7,     0.979
"SCN_CN15_9050_CEI160_ATV", 13.8, 1,    7814.42,   -0.3,    0.9808, 2,     7814.4, -120.3,   0.98079, 3,     7814.4,  119.7,   0.98079
"SCN_CN15_9014_CEI077_ATV", 13.8, 1,    7814.48,   -0.3,    0.9808, 2,    7814.45, -120.3,    0.9808, 3,    7814.46,  119.7,    0.9808
"SCN_CN15_9052_CEI160_ATV", 13.8, 1,    7814.42,   -0.3,    0.9808, 2,     7814.4, -120.3,   0.98079, 3,     7814.4,  119.7,   0.98079
"SCN_CN15_421244_CEI", 13.8, 1,    7814.37,   -0.3,   0.98079, 2,    7814.35, -120.3,   0.98079, 3,    7814.35,  119.7,   0.98079
"SCN_CN15_421245_CEI", 13.8, 1,    7814.32,   -0.3,   0.98078, 2,     7814.3, -120.3,   0.98078, 3,     7814.3,  119.7,   0.98078
"SCN_CN15_9005_CEIRJ012_ATV_S", 13.8, 1,    7814.27,   -0.3,   0.98078, 2,    7814.24, -120.3,   0.98077, 3,    7814.25,  119.7,   0.98077
"SCN_CN15_9024_CEI167_ATV", 13.8, 1,    7809.46,   -0.3,   0.98017, 2,    7809.44, -120.3,   0.98017, 3,    7809.44,  119.7,   0.98017
"SCN_CN15_9025_CEI167_ATV", 13.8, 1,    7809.46,   -0.3,   0.98017, 2,    7809.44, -120.3,   0.98017, 3,    7809.44,  119.7,   0.98017
"SCN_CN15_9002_CEIRJ013_ATV", 13.8, 1,    7809.46,   -0.3,   0.98017, 2,    7809.44, -120.3,   0.98017, 3,    7809.44,  119.7,   0.98017
"SCN_CN15_9037_CEI77A_ATV", 13.8, 1,    7810.57,   -0.3,   0.98031, 2,    7810.54, -120.3,   0.98031, 3,    7810.55,  119.7,   0.98031
"SCN_CN15_9035_CEIRJ006_ATV", 13.8, 1,    7810.57,   -0.3,   0.98031, 2,    7810.54, -120.3,   0.98031, 3,    7810.55,  119.7,   0.98031
"SCN_CN15_9036_CEIRJ006_ATV", 13.8, 1,    7810.57,   -0.3,   0.98031, 2,    7810.54, -120.3,   0.98031, 3,    7810.55,  119.7,   0.98031
"SCN_CN15_9105_CEI201_ATV", 13.8, 1,    7808.97,   -0.3,   0.98011, 2,    7808.94, -120.3,   0.98011, 3,    7808.94,  119.7,   0.98011
"SCN_CN15_9102_CEI201_ATV_S", 13.8, 1,    7808.96,   -0.3,   0.98011, 2,    7808.94, -120.3,   0.98011, 3,    7808.94,  119.7,   0.98011
"SCN_CN15_9017_CEI201_ATV", 13.8, 1,    7790.61,   -0.4,   0.97781, 2,    7790.58, -120.4,    0.9778, 3,    7790.59,  119.6,    0.9778
"SCN_CN15_9019_CEI201_ATV", 13.8, 1,    7790.62,   -0.4,   0.97781, 2,     7790.6, -120.4,   0.97781, 3,     7790.6,  119.6,   0.97781
"SCN_CN15_9019_CEI134C_ATV", 13.8, 1,    7796.38,   -0.4,   0.97853, 2,    7796.36, -120.4,   0.97853, 3,    7796.35,  119.6,   0.97853
"SCN_CN15_9020_CEI134C_ATV", 13.8, 1,    7796.38,   -0.4,   0.97853, 2,    7796.35, -120.4,   0.97853, 3,    7796.35,  119.6,   0.97853
"SCN_CN15_9022_CEI134C_ATV", 13.8, 1,    7796.36,   -0.4,   0.97853, 2,    7796.34, -120.4,   0.97853, 3,    7796.34,  119.6,   0.97853
"SCN_CN15_9021_CEI134C_ATV", 13.8, 1,    7796.35,   -0.4,   0.97853, 2,    7796.33, -120.4,   0.97852, 3,    7796.33,  119.6,   0.97852
"SCN_CN15_9023_CEI134C_ATV", 13.8, 1,    7796.35,   -0.4,   0.97853, 2,    7796.33, -120.4,   0.97852, 3,    7796.33,  119.6,   0.97852
"SCN_CN15_9034_CEI134C_ATV", 13.8, 1,    7796.35,   -0.4,   0.97853, 2,    7796.32, -120.4,   0.97852, 3,    7796.32,  119.6,   0.97852
"SCN_CN15_9035_CEI134C_ATV", 13.8, 1,    7796.34,   -0.4,   0.97853, 2,    7796.32, -120.4,   0.97852, 3,    7796.32,  119.6,   0.97852
"SCN_CN15_9036_CEI134C_ATV", 13.8, 1,    7796.34,   -0.4,   0.97853, 2,    7796.32, -120.4,   0.97852, 3,    7796.32,  119.6,   0.97852
"SCN_CN15_9024_CEI134B_ATV", 13.8, 1,    7796.67,   -0.4,   0.97857, 2,    7796.65, -120.4,   0.97856, 3,    7796.65,  119.6,   0.97856
"SCN_CN15_9027_CEI134B_ATV", 13.8, 1,    7796.67,   -0.4,   0.97857, 2,    7796.65, -120.4,   0.97856, 3,    7796.65,  119.6,   0.97856
"SCN_CN15_9026_CEI134B_ATV", 13.8, 1,    7796.67,   -0.4,   0.97857, 2,    7796.65, -120.4,   0.97856, 3,    7796.65,  119.6,   0.97856
"SCN_CN15_9028_CEI134B_ATV", 13.8, 1,    7796.67,   -0.4,   0.97857, 2,    7796.65, -120.4,   0.97856, 3,    7796.65,  119.6,   0.97856
"SCN_CN15_9011_CEI134_ATV", 13.8, 1,    7798.15,   -0.4,   0.97875, 2,    7798.13, -120.4,   0.97875, 3,    7798.13,  119.6,   0.97875
"SCN_CN15_9009_CEI134A_ATV", 13.8, 1,    7798.09,   -0.4,   0.97875, 2,    7798.06, -120.4,   0.97874, 3,    7798.06,  119.6,   0.97874
"SCN_CN15_9002_CEI134_ATV", 13.8, 1,    7798.32,   -0.4,   0.97877, 2,    7798.29, -120.4,   0.97877, 3,    7798.29,  119.6,   0.97877
"SCN_CN15_9003_CEI134_ATV", 13.8, 1,    7798.32,   -0.4,   0.97877, 2,     7798.3, -120.4,   0.97877, 3,     7798.3,  119.6,   0.97877
"SCN_CN15_9101_CEI109", 13.8, 1,    7798.55,   -0.4,    0.9788, 2,    7798.53, -120.4,    0.9788, 3,    7798.53,  119.6,    0.9788
"SCN_CN15_9102_CEI109", 13.8, 1,    7798.55,   -0.4,    0.9788, 2,    7798.53, -120.4,    0.9788, 3,    7798.53,  119.6,    0.9788
"SCN_CN15_9103_CEI109", 13.8, 1,    7798.55,   -0.4,    0.9788, 2,    7798.52, -120.4,    0.9788, 3,    7798.52,  119.6,    0.9788
"SCN_CN15_9104_CEI109", 13.8, 1,    7798.54,   -0.4,    0.9788, 2,    7798.52, -120.4,    0.9788, 3,    7798.52,  119.6,    0.9788
"SCN_CN15_9105_CEI109", 13.8, 1,    7798.54,   -0.4,    0.9788, 2,    7798.52, -120.4,    0.9788, 3,    7798.52,  119.6,    0.9788
"SCN_CN15_9106_CEI109", 13.8, 1,    7798.54,   -0.4,    0.9788, 2,    7798.52, -120.4,    0.9788, 3,    7798.52,  119.6,    0.9788
"SCN_CN15_9108_CEI109", 13.8, 1,    7798.54,   -0.4,    0.9788, 2,    7798.51, -120.4,    0.9788, 3,    7798.51,  119.6,    0.9788
"SCN_CN15_9109_CEI109", 13.8, 1,    7798.53,   -0.4,    0.9788, 2,    7798.51, -120.4,    0.9788, 3,    7798.51,  119.6,    0.9788
"SCN_CN15_9110_CEI109", 13.8, 1,    7798.53,   -0.4,    0.9788, 2,    7798.51, -120.4,    0.9788, 3,    7798.51,  119.6,    0.9788
"SCN_CN15_9111_CEI109", 13.8, 1,    7798.53,   -0.4,    0.9788, 2,     7798.5, -120.4,    0.9788, 3,    7798.51,  119.6,    0.9788
"SCN_CN15_9112_CEI109", 13.8, 1,    7798.53,   -0.4,    0.9788, 2,     7798.5, -120.4,    0.9788, 3,     7798.5,  119.6,    0.9788
"SCN_CN15_9113_CEI109", 13.8, 1,    7798.52,   -0.4,    0.9788, 2,     7798.5, -120.4,    0.9788, 3,     7798.5,  119.6,    0.9788
"SCN_CN15_9114_CEI109", 13.8, 1,    7798.52,   -0.4,    0.9788, 2,     7798.5, -120.4,    0.9788, 3,     7798.5,  119.6,    0.9788
"SCN_CN15_9115_CEI109", 13.8, 1,    7798.52,   -0.4,    0.9788, 2,    7798.49, -120.4,    0.9788, 3,     7798.5,  119.6,    0.9788
"SCN_CN15_9116_CEI109", 13.8, 1,    7798.51,   -0.4,    0.9788, 2,    7798.49, -120.4,    0.9788, 3,    7798.49,  119.6,    0.9788
"SCN_CN15_9010_CEI120", 13.8, 1,    7803.23,   -0.4,   0.97939, 2,     7803.2, -120.4,   0.97939, 3,     7803.2,  119.6,   0.97939
"SCN_CN15_9011_CEI120", 13.8, 1,    7803.39,   -0.4,   0.97941, 2,    7803.37, -120.4,   0.97941, 3,    7803.37,  119.6,   0.97941
"SCN_CN15_9045_CEI130_ATV", 13.8, 1,    7809.15,   -0.3,   0.98013, 2,    7809.13, -120.3,   0.98013, 3,    7809.13,  119.7,   0.98013
