Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_171909,    19.9255,   -26.25,    19.9259,  -146.25,    19.9259,    93.75,          0,     0.00, 0.000552631,   148.20,    19.9255,   153.75,    19.9259,    33.75,    19.9259,   -86.25,          0,     0.00, 0.000552631,   -31.80
Line.L_CEI_MT_171910,    19.9255,   153.75,    19.9259,    33.75,    19.9259,   -86.25,          0,     0.00, 0.000552633,   -31.80,    19.9255,   -26.25,    19.9259,  -146.25,    19.9259,    93.75,          0,     0.00, 0.000552634,   148.20
Line.L_CEI_MT_171911, 1.85929E-010,   -59.42, 1.13187E-010,   -45.00, 1.37282E-010,   -57.99,          0,     0.00, 4.33942E-010,   -55.24, 4.09075E-010,   128.50, 3.39718E-010,   136.74, 3.86722E-010,   131.19,          0,     0.00, 1.13356E-009,   131.88
Line.L_CEI_MT_171919, 9.76172E-011,   153.43, 1.18444E-010,   137.49, 1.04935E-010,   146.31,          0,     0.00, 3.189E-010,   145.22, 6.7081E-011,   102.53, 3.63798E-011,    36.87, 2.91038E-011,    90.00,          0,     0.00, 1.17321E-010,    82.87
Line.L_CEI_MT_171921, 1.97927E-010,   126.03, 1.37282E-010,   122.01, 1.44057E-010,   135.00,          0,     0.00, 4.77338E-010,   127.57, 4.36557E-011,   -90.00, 3.71002E-011,  -168.69, 7.27596E-012,   180.00,          0,     0.00, 6.7081E-011,  -130.60
Line.L_CEI_MT_171953, 2.1571E-009,   134.42, 2.15443E-009,   135.17, 2.13274E-009,   134.24,          0,     0.00, 6.44411E-009,   134.61, 1.74684E-009,   -45.76, 1.75183E-009,   -44.92, 1.74163E-009,   -45.59,          0,     0.00, 5.2402E-009,   -45.42
Line.L_CEI_MT_171954, 3.54997E-010,   135.00, 3.91146E-010,   136.51, 3.61462E-010,   130.10,          0,     0.00, 1.10634E-009,   133.93, 1.45519E-011,     0.00, 1.46652E-011,     7.13, 1.02898E-011,   -45.00,          0,     0.00, 3.67868E-011,    -8.53
Line.L_CEI_MT_171955, 1.44507E-009,   132.04, 1.37632E-009,   135.54, 1.41233E-009,   135.52,          0,     0.00, 4.23195E-009,   134.34, 1.10958E-009,   -47.26, 1.06016E-009,   -43.61, 1.09846E-009,   -44.60,          0,     0.00, 3.26701E-009,   -45.18
Line.L_CEI_MT_171958, 1.09115E-009,   133.38, 1.08302E-009,   135.41, 1.08587E-009,   133.64,          0,     0.00, 3.25965E-009,   134.14, 7.51786E-010,   -47.35, 7.35736E-010,   -45.40, 7.43439E-010,   -44.80,          0,     0.00, 2.23056E-009,   -45.86
Line.L_CEI_MT_171959, 7.76368E-010,   132.44, 7.62068E-010,   132.68, 7.33691E-010,   132.79,          0,     0.00, 2.27212E-009,   132.63, 4.12393E-010,   -48.58, 4.13215E-010,   -47.32, 3.73013E-010,   -44.60,          0,     0.00, 1.19813E-009,   -46.91
Line.L_CEI_MT_171960, 3.93592E-010,   135.37, 3.88651E-010,   133.10, 3.859E-010,   135.76,          0,     0.00, 1.1679E-009,   134.75, 2.47409E-011,    53.97, 8.13477E-012,   -63.43, 1.02898E-011,   135.00,          0,     0.00, 2.27919E-011,    61.39
Line.L_CEI_MT_171961, 1.9043E-010,   136.55, 2.11003E-010,   136.40, 1.65917E-010,   127.87,          0,     0.00, 5.6603E-010,   133.96, 2.30086E-011,   -18.43, 2.91038E-011,     0.00, 3.25391E-011,  -153.43,          0,     0.00, 3.08693E-011,   -45.00
Line.L_CEI_MT_171965,     263.02,   -26.12,    263.025,  -146.12,    263.023,    93.88,          0,     0.00, 0.00690345,   159.96,     263.02,   153.88,    263.025,    33.88,    263.023,   -86.12,          0,     0.00, 0.00690345,   -20.04
Line.L_CEI_MT_171966,     263.02,   153.88,    263.025,    33.88,    263.023,   -86.12,          0,     0.00, 0.00690345,   -20.04,     263.02,   -26.12,    263.025,  -146.12,    263.023,    93.88,          0,     0.00, 0.00690345,   159.96
Line.L_CEI_MT_171967,     263.02,   153.88,    263.025,    33.88,    263.023,   -86.12,          0,     0.00, 0.00690345,   -20.04,     263.02,   -26.12,    263.025,  -146.12,    263.023,    93.88,          0,     0.00, 0.00690345,   159.96
Line.L_CEI_MT_171969, 1.27329E-011,    90.00, 1.09139E-011,     0.00, 1.02898E-011,  -135.00,          0,     0.00, 6.55846E-012,    56.31, 5.13007E-010,   131.26, 5.26012E-010,   131.07, 5.2961E-010,   129.70,          0,     0.00, 1.56851E-009,   130.67
Line.L_CEI_MT_171976, 7.3579E-010,   -51.83, 6.73579E-010,   -50.81, 6.99779E-010,   -45.84,          0,     0.00, 2.10694E-009,   -49.52, 1.17779E-009,   128.60, 1.10629E-009,   129.40, 1.14509E-009,   133.58,          0,     0.00, 3.42666E-009,   130.52
Line.L_CEI_MT_171977, 7.22924E-010,   130.10, 6.8107E-010,   130.67, 7.07463E-010,   135.63,          0,     0.00, 2.10947E-009,   132.13, 3.33525E-010,   -50.75, 3.2671E-010,   -45.45, 3.28971E-010,   -38.26,          0,     0.00, 9.85248E-010,   -44.85
Line.L_CEI_MT_171978, 3.63798E-012,     0.00, 1.95911E-011,  -158.20, 2.05795E-011,   -45.00,          0,     0.00, 2.18279E-011,   -90.00, 3.3505E-010,   131.48, 3.34081E-010,   128.37, 3.45665E-010,   130.73,          0,     0.00, 1.01453E-009,   130.20
Line.L_CEI_MT_171981,    2.14965,   154.01,    2.14954,    34.01,    2.14961,   -85.99,          0,     0.00, 9.89979E-005,  -123.11,    2.14965,   -25.99,    2.14954,  -145.99,    2.14961,    94.01,          0,     0.00, 9.89981E-005,    56.89
Line.L_CEI_MT_171986, 1.49998E-011,  -165.96, 3.63798E-012,   -90.00, 1.81899E-011,  -126.87,          0,     0.00, 3.35405E-011,  -139.40, 4.29605E-010,   135.34, 4.23262E-010,   136.22, 4.17021E-010,   137.12,          0,     0.00, 1.26979E-009,   136.22
Line.L_CEI_MT_171987,    2.14965,   154.01,    2.14954,    34.01,    2.14961,   -85.99,          0,     0.00, 9.89974E-005,  -123.11,    2.14965,   -25.99,    2.14954,  -145.99,    2.14961,    94.01,          0,     0.00, 9.89976E-005,    56.89
Line.L_CEI_MT_171988,    2.14965,   -25.99,    2.14954,  -145.99,    2.14961,    94.01,          0,     0.00, 9.89974E-005,    56.89,    2.14965,   154.01,    2.14954,    34.01,    2.14961,   -85.99,          0,     0.00, 9.89971E-005,  -123.11
Line.L_CEI_MT_171992,    2.14965,   154.01,    2.14954,    34.01,    2.14961,   -85.99,          0,     0.00, 9.8997E-005,  -123.11,    2.14965,   -25.99,    2.14954,  -145.99,    2.14961,    94.01,          0,     0.00, 9.89972E-005,    56.89
Line.L_CEI_MT_171994, 9.75238E-010,   138.25, 1.01542E-009,   138.49, 9.77744E-010,   136.21,          0,     0.00, 2.96793E-009,   137.66, 4.60819E-010,   -42.76, 5.00351E-010,   -40.87, 4.65675E-010,   -45.95,          0,     0.00, 1.42588E-009,   -43.14
Line.L_CEI_MT_171995, 7.27596E-012,   180.00, 4.06738E-012,  -153.43, 8.13477E-012,    63.43,          0,     0.00, 9.09495E-012,   143.13, 4.60132E-010,   138.69, 4.81218E-010,   136.53, 4.65789E-010,   136.58,          0,     0.00, 1.40693E-009,   137.25
Line.L_CEI_MT_172004, 7.66302E-010,   139.43, 7.9433E-010,   139.09, 7.75026E-010,   137.47,          0,     0.00, 2.3354E-009,   138.66, 3.80669E-010,   -38.40, 4.09996E-010,   -41.04, 3.96456E-010,   -42.77,          0,     0.00, 1.18655E-009,   -40.77
Line.L_CEI_MT_172005,          0,     0.00, 7.27596E-012,   -90.00, 8.13477E-012,  -116.57,          0,     0.00, 1.49998E-011,  -104.04, 3.8197E-010,   139.64, 4.01597E-010,   137.20, 4.06738E-010,   137.17,          0,     0.00, 1.19007E-009,   137.97
Line.L_CEI_MT_13478A,   0.771496,   -26.04,   0.771501,  -146.04,   0.771504,    93.95,          0,     0.00, 8.44793E-005,    43.53,   0.771496,   153.96,   0.771501,    33.96,   0.771504,   -86.05,          0,     0.00, 8.44793E-005,  -136.47
Line.L_CEI_MT_12338A,    5.46749,   153.68,    5.46739,    33.68,    5.46755,   -86.32,          0,     0.00, 0.000145786,  -120.56,    5.46749,   -26.32,    5.46739,  -146.32,    5.46755,    93.68,          0,     0.00, 0.000145786,    59.44
Line.L_CEI_MT_14799,   0.374071,   -26.19,    0.37407,  -146.19,   0.374071,    93.81,          0,     0.00, 1.47704E-006,    16.20,   0.374071,   153.81,    0.37407,    33.81,   0.374071,   -86.19,          0,     0.00, 1.47736E-006,  -163.83
Line.L_CEI_MT_14800,    1.21561,   -26.19,     1.2156,  -146.19,    1.21561,    93.81,          0,     0.00, 4.79883E-006,    16.24,    1.21561,   153.81,     1.2156,    33.81,    1.21561,   -86.19,          0,     0.00, 4.7998E-006,  -163.79
Line.L_CEI_MT_14801,    1.21561,   153.81,     1.2156,    33.81,    1.21561,   -86.19,          0,     0.00, 4.80006E-006,  -163.79,    1.21561,   -26.19,     1.2156,  -146.19,    1.21561,    93.81,          0,     0.00, 4.79981E-006,    16.21
Line.L_CEI_MT_14802,   0.841562,   -26.19,   0.841558,  -146.19,   0.841561,    93.81,          0,     0.00, 3.3227E-006,    16.22,   0.841562,   153.81,   0.841558,    33.81,   0.841561,   -86.19,          0,     0.00, 3.32297E-006,  -163.79
Line.L_CEI_MT_14803,   0.841562,   -26.19,   0.841558,  -146.19,   0.841561,    93.81,          0,     0.00, 3.32298E-006,    16.21,   0.841562,   153.81,   0.841558,    33.81,   0.841561,   -86.19,          0,     0.00, 3.32332E-006,  -163.80
Line.L_CEI_MT_14804,   0.841562,   -26.19,   0.841558,  -146.19,   0.841561,    93.81,          0,     0.00, 3.32325E-006,    16.20,   0.841562,   153.81,   0.841558,    33.81,   0.841561,   -86.19,          0,     0.00, 3.32359E-006,  -163.82
Line.L_CEI_MT_14805,   0.841562,   -26.19,   0.841558,  -146.19,   0.841561,    93.81,          0,     0.00, 3.32363E-006,    16.18,   0.841562,   153.81,   0.841558,    33.81,   0.841561,   -86.19,          0,     0.00, 3.32389E-006,  -163.83
Line.L_CEI_MT_14806,   0.187208,   -26.19,   0.187208,  -146.19,   0.187208,    93.81,          0,     0.00, 7.38712E-007,    16.48,   0.187208,   153.81,   0.187208,    33.81,   0.187208,   -86.19,          0,     0.00, 7.39541E-007,  -163.66
Line.L_CEI_MT_14807,   0.187208,   153.81,   0.187208,    33.81,   0.187208,   -86.19,          0,     0.00, 7.3996E-007,  -163.74,   0.187208,   -26.19,   0.187208,  -146.19,   0.187208,    93.81,          0,     0.00, 7.39532E-007,    16.34
Line.L_CEI_MT_14808,   0.187208,   -26.19,   0.187208,  -146.19,   0.187208,    93.81,          0,     0.00, 7.39932E-007,    16.26,   0.187208,   153.81,   0.187208,    33.81,   0.187208,   -86.19,          0,     0.00, 7.40323E-007,  -163.81
Line.L_CEI_MT_14809,     7.7673,   -26.19,      7.767,  -146.19,    7.76727,    93.81,          0,     0.00, 0.000398788,    12.93,     7.7673,   153.81,      7.767,    33.81,    7.76727,   -86.19,          0,     0.00, 0.000398788,  -167.07
Line.L_CEI_MT_14810,   0.282235,   153.84,   0.282234,    33.84,   0.282235,   -86.16,          0,     0.00, 1.1351E-006,  -163.12,   0.282235,   -26.16,   0.282234,  -146.16,   0.282235,    93.84,          0,     0.00, 1.13464E-006,    16.93
Line.L_CEI_MT_14811,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.42989E-006,    16.73,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43009E-006,  -163.28
Line.L_CEI_MT_14812,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43006E-006,    16.72,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43028E-006,  -163.29
